"","hazard","exposure","housing","poverty","severity","vulnerability","pop_density","hc_wt_cnt","dist_epicenter"
"2573",-0.42036732868978,-0.347269531493032,-1.61219292965937,-0.638114729522639,-1.26757431620727,-1.58238942966113,-0.48602010692673,28.9713440157004,-1.30181503507658
"2574",-0.420464600680101,-0.436219533328735,0.536423357901715,-1.32693049579464,-1.26807273470499,-0.677122716065477,-0.36359435339195,-0.181153622798221,-0.457500824785244
"2575",-0.42006775443645,-0.425209794207341,-0.199255169985554,-1.24486455498669,-1.26828337148897,-1.1073340424235,-0.43983710472686,-0.181153622798221,-0.0957581680508352
"2576",-0.420582719300719,-0.422048578404889,-0.362673138113786,-0.674438998701078,-1.26882695442206,-0.771103425181075,-0.327284395831982,-0.181153622798221,-1.25636560068524
"2577",-0.421017135340673,-0.410275782793322,-0.53320460656984,-0.195496786115223,-1.26884464697173,-0.511189339941422,-0.53447146153147,-0.181153622798221,-0.96734627350812
"2578",-0.421749673344647,-0.280666041224324,-1.27962527202178,-0.113430845307273,-1.26918587670991,-0.94861949259971,-0.637134806704397,-0.181153622798221,-0.458561544038016
"2579",-0.417304006930875,-0.558416785377913,-0.261332920046115,-0.269490667301625,-1.26935259551431,-0.386348936471574,-0.481858741004127,-0.181153622798221,-0.826443530632795
"2580",-0.422763417691003,0.0767690795737491,-0.839558370626866,-0.930054224457471,-1.26955164382072,-1.2914557003182,-0.255888411865752,-0.181153622798221,0.0430058134186469
"2581",-0.414022634305517,-0.514159796043044,-1.94774937530021,-1.07131527003825,-1.2704410434493,-2.14663167648078,-0.532447895357341,-0.181153622798221,-1.8133787148485
"2582",-0.421262246014999,-0.392507588901057,-0.53320460656984,-0.195496786115223,-1.2711248206075,-0.511189339941422,-0.553874850088235,-0.0849407593048262,-1.08203233686001
"2583",-0.421609872754391,-0.366563838365643,0.528899118111476,-0.950234373952078,-1.27117233550237,-0.387618313935726,-0.256867556788717,-0.181153622798221,0.141654513345668
"2584",-0.420657618665019,-0.389455384206674,-0.199255169985554,-1.24486455498669,-1.27137947508752,-1.1073340424235,-0.460692891586024,0.107484967681963,-0.0234500743477437
"2585",-0.407550388244786,-0.639300241678536,1.66601502831041,-0.799555925038758,-1.2718782995737,0.494359513967716,-0.683089341755575,-0.0849407593048262,-0.346653838475104
"2586",-0.422840240246692,-0.184303539235646,0.345177335533303,-0.0744158895883173,-1.2735158718281,0.173772555104134,-0.485448939055,-0.181153622798221,0.963519630251193
"2587",-0.422053947064232,-0.23869821072682,-1.27962527202178,-0.113430845307273,-1.27373473522033,-0.94861949259971,-0.384221673102422,-0.181153622798221,-0.403340330522496
"2588",-0.419904541140799,-0.44363203348171,-0.199255169985554,-1.24486455498669,-1.27411856525624,-1.1073340424235,-0.392821829342469,-0.181153622798221,-0.244391310976347
"2589",-0.423099266418686,0.0545315791148234,-0.580143691976163,-0.198187472655739,-1.27412386447402,-0.544836890128294,-0.331103061031547,0.780975012135726,0.291478415517455
"2590",-0.421346865071196,-0.347596554184084,-1.27962527202178,-0.113430845307273,-1.2746897340367,-0.94861949259971,-0.573735172942384,-0.181153622798221,-0.730809681807933
"2591",-0.421060048851874,-0.403190305331398,0.536423357901715,-1.32693049579464,-1.27480083242228,-0.677122716065477,-0.417577876811445,-0.181153622798221,-0.267013734698101
"2592",-0.423170207475655,-0.0397597862526281,0.345177335533303,-0.0744158895883173,-1.27484339710699,0.173772555104134,-0.0563549956474435,0.0112721041885685,1.21225409472896
"2593",-0.423437997886052,0.167354194864713,0.345177335533303,-0.0744158895883173,-1.27515126456552,0.173772555104134,-0.358241694479739,-0.181153622798221,1.29177514898537
"2594",-0.420486636167532,-0.466741601538879,0.528899118111476,-0.950234373952078,-1.27640584725134,-0.387618313935726,-0.287808536354425,-0.181153622798221,0.25822022932781
"2595",-0.421385431269,-0.366890861056696,-0.362673138113786,-0.674438998701078,-1.27688972139059,-0.771103425181075,-0.387387575020011,-0.181153622798221,-1.15678702381194
"2596",-0.422887922835759,-0.26682210899153,0.815135366337317,0.610363846432176,-1.27744948688118,1.02505855469355,-0.673738507741255,-0.181153622798221,1.42050402485818
"2597",-0.421628381253497,-0.367108872639679,-0.53320460656984,-0.195496786115223,-1.2781657929743,-0.511189339941422,-0.496904934653696,-0.0849407593048262,-0.483236742490171
"2598",-0.422922665854655,-0.170677618585834,0.345177335533303,-0.0744158895883173,-1.27858594829336,0.173772555104134,-0.207583928999456,-0.181153622798221,0.907522918178433
"2599",-0.422367187032389,-0.262025779733816,0.528899118111476,-0.950234373952078,-1.27862029349244,-0.387618313935726,-0.258287316927017,-0.181153622798221,0.703654910333985
"2600",-0.423478357606557,0.0586738629904323,0.345311521556482,0.818892056848064,-1.2795154553081,0.872392551058957,-0.29503788970232,-0.181153622798221,2.58061783998137
"2601",-0.421481566269664,-0.36176750910793,-0.362673138113786,-0.674438998701078,-1.27962505082411,-0.771103425181075,-0.506598469391053,-0.181153622798221,-1.11653072274944
"2602",-0.421810995714803,-0.347269531493032,-0.53320460656984,-0.195496786115223,-1.27974186866113,-0.511189339941422,-0.421510775585356,-0.181153622798221,-0.572146604420541
"2603",-0.422074917903484,-0.402536259949294,1.33158908931182,-0.320613712452903,-1.27977015252375,0.644134839589643,-0.392332256880986,-0.0849407593048262,0.123206827424352
"2604",-0.419245633112913,-0.440906851478379,-1.61219292965937,-0.638114729522639,-1.27984701254931,-1.58238942966113,-0.540378969233361,7.03481113920638,-1.3560008813219
"2605",-0.421187110517192,-0.424664759933306,0.528899118111476,-0.950234373952078,-1.28015301388545,-0.387618313935726,-0.457314841601793,-0.181153622798221,-0.115226998142956
"2606",-0.420024903712194,-0.446248215010127,-0.199255169985554,-1.24486455498669,-1.28018266528814,-1.1073340424235,-0.188898580052866,0.396123558162147,-0.133890521976951
"2607",-0.421372293783463,-0.299633314772728,-0.811775165579308,-1.08476870318156,-1.28077934723805,-1.39376541751295,-0.598687049395954,-0.181153622798221,-0.0562183426000741
"2608",-0.423219994792275,-0.0346364343038626,0.345177335533303,-0.0744158895883173,-1.28084465439905,0.173772555104134,-0.463173392057536,-0.0849407593048262,1.41679848824004
"2609",-0.423134274234693,-0.180706289634072,0.785206619342247,0.54982339838909,-1.28088280306896,0.957606006628846,-0.508458844744688,-0.0849407593048262,1.32881878782866
"2610",-0.421816020035246,-0.349449679222328,-0.53320460656984,-0.195496786115223,-1.28107059766019,-0.511189339941422,-0.485073600167863,-0.181153622798221,-0.59560981359854
"2611",-0.421031787902465,-0.409948760102269,-0.362673138113786,-0.674438998701078,-1.28189649926932,-0.771103425181075,-0.380810984954093,-0.181153622798221,-0.986500093118483
"2612",-0.419927440631175,-0.484618806539212,0.536423357901715,-1.32693049579464,-1.28209602479023,-0.677122716065477,-0.384189034938324,-0.181153622798221,-0.670502542495269
"2613",-0.420334291837837,-0.465106488083618,0.536423357901715,-1.32693049579464,-1.28252465600869,-0.677122716065477,-0.533427040280307,-0.181153622798221,-0.442687041684292
"2614",-0.420123752200779,-0.476116227205011,0.536423357901715,-1.32693049579464,-1.28262904490079,-0.677122716065477,-0.476930378225201,-0.181153622798221,-0.51430392462931
"2615",-0.423143603555591,-0.182777436888454,0.785206619342247,0.54982339838909,-1.28279668964378,0.957606006628846,-0.51776072151286,-0.181153622798221,2.13570079892702
"2616",-0.419465530734474,-0.504240125469721,0.536423357901715,-1.32693049579464,-1.28290683360035,-0.677122716065477,-0.449905978351354,0.299910694668753,-0.492737025578868
"2617",-0.42326581834183,-0.0161051839214245,0.345177335533303,-0.0744158895883173,-1.28341437615448,0.173772555104134,-0.283728765842069,-0.181153622798221,1.37020577927131
"2618",-0.422745822332451,-0.13514122016815,-0.822717104420107,-0.110740158766756,-1.28366926568045,-0.639468525850393,-0.503089866750427,-0.181153622798221,0.514352003730572
"2619",-0.422022793820606,-0.328084235728489,-0.53320460656984,-0.195496786115223,-1.28497674795018,-0.511189339941422,-0.530734391742152,-0.181153622798221,-0.524056231192671
"2620",-0.419424653704149,-0.504567148160773,-0.362673138113786,-0.674438998701078,-1.28645942492371,-0.771103425181075,-0.430518908876639,-0.181153622798221,-1.4880491979422
"2621",-0.419008778921706,-0.523316410126194,0.536423357901715,-1.32693049579464,-1.28668549639172,-0.677122716065477,-0.170980227962598,-0.181153622798221,-0.462619521385411
"2622",-0.421485349865498,-0.399375054779997,-0.53320460656984,-0.195496786115223,-1.28678068287876,-0.511189339941422,-0.476555039338064,-0.181153622798221,-0.789328272284234
"2623",-0.422731521923518,-0.301922473610093,1.33158908931182,-0.320613712452903,-1.28695158265203,0.644134839589643,-0.215906660844663,-0.0849407593048262,0.55948742768697
"2624",-0.422985234409153,-0.174710891353374,0.345177335533303,-0.0744158895883173,-1.28713161360432,0.173772555104134,-0.456172505858333,-0.181153622798221,1.15360893902633
"2625",-0.422214420938224,-0.315657405367973,0.528899118111476,-0.950234373952078,-1.28778875934415,-0.387618313935726,-0.344549984640273,-0.181153622798221,0.764349594491763
"2626",-0.423243247800443,-0.0494614346098131,0.345177335533303,-0.0744158895883173,-1.2878376560243,0.173772555104134,-0.19616057156486,-0.181153622798221,1.08577923243462
"2627",-0.422786741675716,-0.151056289022171,-0.580143691976163,-0.198187472655739,-1.28794557060564,-0.544836890128294,-0.25508877684533,0.0112721041885685,0.0111532413103819
"2628",-0.42086326638019,-0.452352624398894,-0.53320460656984,-0.195496786115223,-1.28798479478883,-0.511189339941422,-0.485416300890901,-0.181153622798221,-0.999972973279967
"2629",-0.42332996612446,0.00656835033662262,0.345177335533303,-0.0744158895883173,-1.28845285674601,0.173772555104134,-0.266169433556889,-0.181153622798221,1.13487923592676
"2630",-0.423288511727238,-0.130453902018506,0.785206619342247,0.54982339838909,-1.28872089459996,0.957606006628846,-0.45879987806829,-0.181153622798221,1.88977130951554
"2631",-0.423127089224421,-0.118790117515008,0.345177335533303,-0.0744158895883173,-1.28909109197079,0.173772555104134,-0.344566303722322,-0.0849407593048262,1.01053673716114
"2632",-0.422751755698646,-0.0985147425692396,-1.27962527202178,-0.113430845307273,-1.28967373526716,-0.94861949259971,-0.376714895359687,-0.181153622798221,-0.206676869875736
"2633",-0.421018726853207,-0.432186260561195,0.536423357901715,-1.32693049579464,-1.28984100251212,-0.677122716065477,-0.463026520319091,-0.0849407593048262,-0.335331217422471
"2634",-0.420626043656922,-0.469902806708176,-0.53320460656984,-0.195496786115223,-1.28997347583391,-0.511189339941422,-0.503432567473465,-0.181153622798221,-0.942787078870489
"2635",-0.422480718111304,-0.267476143740479,0.528899118111476,-0.950234373952078,-1.29004822044592,-0.387618313935726,-0.268013489828474,-0.181153622798221,0.716590396235241
"2636",-0.421409718896809,-0.414309055560861,-0.53320460656984,-0.195496786115223,-1.29100708683656,-0.511189339941422,-0.387616042168703,-0.181153622798221,-0.792681291546644
"2637",-0.422446085652027,-0.136994345206394,-0.839558370626866,-0.930054224457471,-1.29104758596596,-1.2914557003182,-0.291104990928409,-0.0849407593048262,-0.0871553100640322
"2638",-0.422353375269671,-0.385422111439134,1.33158908931182,-0.320613712452903,-1.29135297475811,0.644134839589643,-0.476832463732904,-0.0849407593048262,0.427756862611154
"2639",-0.421767844705163,-0.454423761020121,1.33158908931182,-0.320613712452903,-1.29139159351991,0.644134839589643,-0.505945706109077,-0.0849407593048262,0.0499552977195176
"2640",-0.421635926606229,-0.350757769986537,-1.27962527202178,-0.113430845307273,-1.29209848352983,-0.94861949259971,-0.666313325408767,-0.181153622798221,-0.278431067490171
"2641",-0.420086101873395,-0.491268250202014,0.536423357901715,-1.32693049579464,-1.29300613839385,-0.677122716065477,-0.063763858897882,-0.181153622798221,-0.39149535853924
"2642",-0.423944119345771,0.649820760823364,1.61426950715863,1.30725167232573,-1.29322074246856,2.10702229078749,-0.463744559929266,0.780975012135726,2.99203437506552
"2643",-0.423168273364797,-0.0802015144029398,-0.15453918282851,0.0587730963709113,-1.29352908001898,-0.0578937838349394,-0.512571253421143,-0.0849407593048262,2.51713046816211
"2644",-0.423363248664444,-0.105491219556249,0.785206619342247,0.54982339838909,-1.29407530543835,0.957606006628846,-0.455927719627592,-0.0849407593048262,1.67728844377541
"2645",-0.420359843394125,-0.473827079000802,-0.362673138113786,-0.674438998701078,-1.29432030878923,-0.771103425181075,-0.509372713339456,-0.181153622798221,-0.90227120798053
"2646",-0.42172556998287,-0.399157032563859,0.528899118111476,-0.950234373952078,-1.29482238118307,-0.387618313935726,-0.261518495172803,-0.181153622798221,0.264109179153849
"2647",-0.421827553723848,-0.388910339299483,0.528899118111476,-0.950234373952078,-1.29557947130977,-0.387618313935726,-0.205233981184339,-0.181153622798221,0.586968879082184
"2648",-0.421912028097088,-0.273362541546262,-0.839558370626866,-0.930054224457471,-1.29577376171634,-1.2914557003182,-0.352464739434243,-0.0849407593048262,-0.287760568042236
"2649",-0.420463665700611,-0.476443249896064,0.536423357901715,-1.32693049579464,-1.29578765079519,-0.677122716065477,-0.276303583509581,-0.181153622798221,-0.404590221241197
"2650",-0.421372707358332,-0.404934429894728,-0.362673138113786,-0.674438998701078,-1.29593449753294,-0.771103425181075,-0.413416510888842,-0.181153622798221,-1.15697517941901
"2651",-0.420478378319479,-0.444504090446798,-0.199255169985554,-1.24486455498669,-1.29615002042364,-1.1073340424235,-0.227982781561236,-0.181153622798221,0.00887625822131087
"2652",-0.423506151748687,-0.00803863838634497,0.785206619342247,0.54982339838909,-1.29661562508225,0.957606006628846,-0.361358639151179,-0.181153622798221,2.29795234751961
"2653",-0.421071504739262,-0.40362633913052,-0.199255169985554,-1.24486455498669,-1.29759372962774,-1.1073340424235,-0.397309576906061,-0.181153622798221,-0.0988423534787979
"2654",-0.421785474187054,-0.387384236952291,-0.53320460656984,-0.195496786115223,-1.29762623719485,-0.511189339941422,-0.539726205951384,-0.181153622798221,-0.637132675821136
"2655",-0.422328836494088,-0.319254644336392,0.528899118111476,-0.950234373952078,-1.29788150421887,-0.387618313935726,-0.338707753266579,-0.181153622798221,0.571121420204315
