"","hlcit","impl_ag","src_ag","vdc","action","desc","target","no_actions","no_hh","ave_cost","hazard","exposure","housing","poverty","vulnerability","severity","degree"
"2149",524205245053,"Mercy corps","DFID","Chyasingkharka","Distribution","Household kits (excluding tarpaulins)","All / Blanket",654,654,14000,2.314336634,0.028591844,6.45603317,3.308913309,4.88247324,0.686177051,0
"2150",524205245053,"Mercy corps","DFID","Chyasingkharka","Distribution","Tarpaulin","All / Blanket",654,654,NA,2.314336634,0.028591844,6.45603317,3.308913309,4.88247324,0.686177051,0
"2151",524205245054,"Mercy corps","Internal","Dhungkharka Bahrabisae","Distribution","Blankets","All / Blanket",1500,1500,NA,2.407310798,0.050397098,6.45603317,3.308913309,4.88247324,0.839832197,94
"2152",524205245054,"Mercy corps","Internal","Dhungkharka Bahrabisae","Distribution","Household kits (excluding tarpaulins)","All / Blanket",1500,1500,14000,2.407310798,0.050397098,6.45603317,3.308913309,4.88247324,0.839832197,94
"2153",524205245054,"Mercy corps","Internal","Dhungkharka Bahrabisae","Distribution","Tarpaulin","All / Blanket",1500,1500,NA,2.407310798,0.050397098,6.45603317,3.308913309,4.88247324,0.839832197,94
"2154",524205275006,"Mercy corps","Internal","Indrayani","Distribution","Household kits (excluding tarpaulins)","Targeted group",60,60,14000,1.32249854,0.034455786,8.863975701,1.816239316,5.340107508,0.624313111,306
"2155",524205275029,"Mercy corps","Internal","Kabhresthali","Distribution","Household kits (excluding tarpaulins)","Targeted group",35,35,14000,1.076531155,0.048941364,8.863975701,1.816239316,5.340107508,0.655265883,79
"2156",524205273002,"Mercy corps","Internal","Kirtipur Municipality","Distribution","Household kits (excluding tarpaulins)","Targeted group",20,20,14000,1.34731891,0.672528559,8.863975701,1.816239316,5.340107508,1.69138982,0
"2157",524205275003,"Mercy corps","Internal","Sangkhu Bajrayogini","Distribution","Household kits (excluding tarpaulins)","Targeted group",50,50,14000,1.297677922,0.044420387,8.863975701,1.816239316,5.340107508,0.675201013,142
"2158",524205275003,"Mercy corps","Internal","Sangkhu Bajrayogini","Distribution","Tarpaulin","Targeted group",50,50,NA,1.297677922,0.044420387,8.863975701,1.816239316,5.340107508,0.675201013,142
"2160",524205255022,"Mercy corps","Internal","Chapagaun","Distribution","Household kits (excluding tarpaulins)","Targeted group",1,1,14000,2.576381377,0.168332047,8.404832734,0.818070818,4.611451776,1.259906188,26
"2161",524205255037,"Mercy corps","Internal","Harisiddhi","Distribution","Household kits (excluding tarpaulins)","Targeted group",20,20,14000,1.489497716,0.110061684,8.404832734,0.818070818,4.611451776,0.910971008,171
"2162",524205255032,"Mercy corps","Internal","Imadol","Distribution","Household kits (excluding tarpaulins)","Targeted group",20,20,14000,1.869112795,0.280146763,8.404832734,0.818070818,4.611451776,1.341589333,153
"2163",524205252001,"Mercy corps","Internal","Lalitpur Sub Metropolitan","Distribution","Household kits (excluding tarpaulins)","Targeted group",1,1,14000,1.720360572,2.263584201,8.404832734,0.818070818,4.611451776,2.618693089,267
"2164",524205252001,"Mercy corps","Internal","Lalitpur Sub Metropolitan","Distribution","Household kits (excluding tarpaulins)","Targeted group",10,10,14000,1.720360572,2.263584201,8.404832734,0.818070818,4.611451776,2.618693089,267
"2165",524205252001,"Mercy corps","Internal","Lalitpur Sub Metropolitan","Distribution","Tarpaulin","Targeted group",55,55,NA,1.720360572,2.263584201,8.404832734,0.818070818,4.611451776,2.618693089,267
"2166",524205252001,"Mercy corps","CFPA","Lalitpur Sub Metropolitan","Distribution","Tents","Targeted group",8,8,NA,1.720360572,2.263584201,8.404832734,0.818070818,4.611451776,2.618693089,267
"2167",524205255028,"Mercy corps","Internal","Lamatar","Distribution","Household kits (excluding tarpaulins)","Targeted group",60,60,14000,2.032508776,0.083940487,8.404832734,0.818070818,4.611451776,0.923167547,310
