X,Y,ZONE,AREA,DIST_NAME,VDC_NAME,OCHA_VNAME,CBS_CODE,HLCIT_CODE,OCHA_PCODE,HRName,HRPCode,HRParent,District C,Implementi,Sourcing A,District,VDC,VDC Code M
85.450121459408976,27.477296886955752,Bagmati,25687435.9770,Kavrepalanchok,Chyamrangbesi,Chyamrangbesi,24018,524 2 05 24 5 052,C-BAG-24-016,Chyamrangbesi,NP-C-BAG-24-016,NP-C-BAG-24,524 2 05 24,HELVETAS Swiss Intercooperation Nepal,,Kabhrepalanchok,Chyamrangbesi,524 2 05 24 5 52
85.450121459408976,27.477296886955752,Bagmati,25687435.9770,Kavrepalanchok,Chyamrangbesi,Chyamrangbesi,24018,524 2 05 24 5 052,C-BAG-24-016,Chyamrangbesi,NP-C-BAG-24-016,NP-C-BAG-24,524 2 05 24,Mercy corps,,Kabhrepalanchok,Chyamrangbesi,524 2 05 24 5 52
85.450121459408976,27.477296886955752,Bagmati,25687435.9770,Kavrepalanchok,Chyamrangbesi,Chyamrangbesi,24018,524 2 05 24 5 052,C-BAG-24-016,Chyamrangbesi,NP-C-BAG-24-016,NP-C-BAG-24,524 2 05 24,Mercy corps,,Kabhrepalanchok,Chyamrangbesi,524 2 05 24 5 52
85.450121459408976,27.477296886955752,Bagmati,25687435.9770,Kavrepalanchok,Chyamrangbesi,Chyamrangbesi,24018,524 2 05 24 5 052,C-BAG-24-016,Chyamrangbesi,NP-C-BAG-24-016,NP-C-BAG-24,524 2 05 24,Mercy corps,,Kabhrepalanchok,Chyamrangbesi,524 2 05 24 5 52
85.522553559143361,27.513178372478055,Bagmati,9596682.4490,Kavrepalanchok,Chyasingkharka,ChyasingKharka,24019,524 2 05 24 5 053,C-BAG-24-017,ChyasingKharka,NP-C-BAG-24-017,NP-C-BAG-24,524 2 05 24,Mercy corps,,Kabhrepalanchok,ChyasingKharka,524 2 05 24 5 53
85.522553559143361,27.513178372478055,Bagmati,9596682.4490,Kavrepalanchok,Chyasingkharka,ChyasingKharka,24019,524 2 05 24 5 053,C-BAG-24-017,ChyasingKharka,NP-C-BAG-24-017,NP-C-BAG-24,524 2 05 24,Mercy corps,,Kabhrepalanchok,ChyasingKharka,524 2 05 24 5 53
85.522553559143361,27.513178372478055,Bagmati,9596682.4490,Kavrepalanchok,Chyasingkharka,ChyasingKharka,24019,524 2 05 24 5 053,C-BAG-24-017,ChyasingKharka,NP-C-BAG-24-017,NP-C-BAG-24,524 2 05 24,Mercy corps,,Kabhrepalanchok,ChyasingKharka,524 2 05 24 5 53
85.643078111880314,27.609208749632668,Bagmati,17809415.0110,Kavrepalanchok,Baluwadeubhumi,DeuvumiBaluwa,24022,524 2 05 24 5 077,C-BAG-24-021,DeuvumiBaluwa,NP-C-BAG-24-021,NP-C-BAG-24,524 2 05 24,GlobalMedic,,Kabhrepalanchok,Baluwadeubhumi,524 2 05 24 5 77
85.55671089805324,27.670591276636916,Bagmati,10057170.9340,Kavrepalanchok,Devitar,Devitar,24023,524 2 05 24 5 069,C-BAG-24-022,Devitar,NP-C-BAG-24-022,NP-C-BAG-24,524 2 05 24,We World Onlus,,Kabhrepalanchok,Devitar,524 2 05 24 5 69
85.5551460538274,27.622114692524871,Bagmati,12079253.9750,Kavrepalanchok,Dhulikhel Municipality,Dhulikhel N.P.,24024,524 2 05 24 3 001,C-BAG-24-023,Dhulikhel N.P.,NP-C-BAG-24-023,NP-C-BAG-24,524 2 05 24,Himalayan Disaster Relief Volunteer Group,,Kabhrepalanchok,Dhulikhel Municipality,524 2 05 24 3 1
85.5551460538274,27.622114692524871,Bagmati,12079253.9750,Kavrepalanchok,Dhulikhel Municipality,Dhulikhel N.P.,24024,524 2 05 24 3 001,C-BAG-24-023,Dhulikhel N.P.,NP-C-BAG-24-023,NP-C-BAG-24,524 2 05 24,Himalayan Disaster Relief Volunteer Group,,Kabhrepalanchok,Dhulikhel Municipality,524 2 05 24 3 1
85.5551460538274,27.622114692524871,Bagmati,12079253.9750,Kavrepalanchok,Dhulikhel Municipality,Dhulikhel N.P.,24024,524 2 05 24 3 001,C-BAG-24-023,Dhulikhel N.P.,NP-C-BAG-24-023,NP-C-BAG-24,524 2 05 24,Lumanti,,Kabhrepalanchok,Dhulikhel Municipality,524 2 05 24 3 1
85.5551460538274,27.622114692524871,Bagmati,12079253.9750,Kavrepalanchok,Dhulikhel Municipality,Dhulikhel N.P.,24024,524 2 05 24 3 001,C-BAG-24-023,Dhulikhel N.P.,NP-C-BAG-24-023,NP-C-BAG-24,524 2 05 24,Malteser International,,Kabhrepalanchok,Dhulikhel Municipality,524 2 05 24 3 1
85.5551460538274,27.622114692524871,Bagmati,12079253.9750,Kavrepalanchok,Dhulikhel Municipality,Dhulikhel N.P.,24024,524 2 05 24 3 001,C-BAG-24-023,Dhulikhel N.P.,NP-C-BAG-24-023,NP-C-BAG-24,524 2 05 24,The Leprosy Mission Nepal (TLMN),,Kabhrepalanchok,Dhulikhel Municipality,524 2 05 24 3 1
85.5551460538274,27.622114692524871,Bagmati,12079253.9750,Kavrepalanchok,Dhulikhel Municipality,Dhulikhel N.P.,24024,524 2 05 24 3 001,C-BAG-24-023,Dhulikhel N.P.,NP-C-BAG-24-023,NP-C-BAG-24,524 2 05 24,We World Onlus,,Kabhrepalanchok,Dhulikhel Municipality,524 2 05 24 3 1
85.5551460538274,27.622114692524871,Bagmati,12079253.9750,Kavrepalanchok,Dhulikhel Municipality,Dhulikhel N.P.,24024,524 2 05 24 3 001,C-BAG-24-023,Dhulikhel N.P.,NP-C-BAG-24-023,NP-C-BAG-24,524 2 05 24,We World Onlus,,Kabhrepalanchok,Dhulikhel Municipality,524 2 05 24 3 1
85.479984109653586,27.51429152061074,Bagmati,29089013.4490,Kavrepalanchok,Dhungkharka Bahrabisae,Dhunkharka,24025,524 2 05 24 5 054,C-BAG-24-024,Dhunkharka,NP-C-BAG-24-024,NP-C-BAG-24,524 2 05 24,GlobalMedic,,Kabhrepalanchok,Dhungkharka Bahrabisae,524 2 05 24 5 54
85.479984109653586,27.51429152061074,Bagmati,29089013.4490,Kavrepalanchok,Dhungkharka Bahrabisae,Dhunkharka,24025,524 2 05 24 5 054,C-BAG-24-024,Dhunkharka,NP-C-BAG-24-024,NP-C-BAG-24,524 2 05 24,Mercy corps,,Kabhrepalanchok,Dhungkharka Bahrabisae,524 2 05 24 5 54
85.479984109653586,27.51429152061074,Bagmati,29089013.4490,Kavrepalanchok,Dhungkharka Bahrabisae,Dhunkharka,24025,524 2 05 24 5 054,C-BAG-24-024,Dhunkharka,NP-C-BAG-24-024,NP-C-BAG-24,524 2 05 24,Mercy corps,,Kabhrepalanchok,Dhungkharka Bahrabisae,524 2 05 24 5 54
85.479984109653586,27.51429152061074,Bagmati,29089013.4490,Kavrepalanchok,Dhungkharka Bahrabisae,Dhunkharka,24025,524 2 05 24 5 054,C-BAG-24-024,Dhunkharka,NP-C-BAG-24-024,NP-C-BAG-24,524 2 05 24,Mercy corps,,Kabhrepalanchok,Dhungkharka Bahrabisae,524 2 05 24 5 54
85.801759284238798,27.593606236466862,Bagmati,8152797.8370,Kavrepalanchok,Ghusenisiwalaye,DhuseniSiwalaya,24026,524 2 05 24 5 004,C-BAG-24-025,DhuseniSiwalaya,NP-C-BAG-24-025,NP-C-BAG-24,524 2 05 24,GlobalMedic,,Kabhrepalanchok,Ghusenisiwalaye,524 2 05 24 5 4
85.703122942243596,27.62935701674872,Bagmati,7406778.1250,Kavrepalanchok,Dolalghat,Dolalghat,24027,524 2 05 24 5 078,C-BAG-24-026,Dolalghat,NP-C-BAG-24-026,NP-C-BAG-24,524 2 05 24,ADRA,IM Swedish Development Partner,Kabhrepalanchok,Dolalghat,524 2 05 24 5 78
85.733788533363906,27.616801066287195,Bagmati,8624339.7660,Kavrepalanchok,Phalete,FalateBhumlu,24065,524 2 05 24 5 082,C-BAG-24-027,FalateBhumlu,NP-C-BAG-24-027,NP-C-BAG-24,524 2 05 24,ADRA,IM Swedish Development Partner,Kabhrepalanchok,Phalete,524 2 05 24 5 82
85.733788533363906,27.616801066287195,Bagmati,8624339.7660,Kavrepalanchok,Phalete,FalateBhumlu,24065,524 2 05 24 5 082,C-BAG-24-027,FalateBhumlu,NP-C-BAG-24-027,NP-C-BAG-24,524 2 05 24,Plan International,,Kabhrepalanchok,Phalete,524 2 05 24 5 82
85.733788533363906,27.616801066287195,Bagmati,8624339.7660,Kavrepalanchok,Phalete,FalateBhumlu,24065,524 2 05 24 5 082,C-BAG-24-027,FalateBhumlu,NP-C-BAG-24-027,NP-C-BAG-24,524 2 05 24,Plan International,,Kabhrepalanchok,Phalete,524 2 05 24 5 82
85.621968648990247,27.415163856018967,Bagmati,33112714.9320,Kavrepalanchok,Phoksingtar,Foksingtar,24066,524 2 05 24 5 002,C-BAG-24-029,Foksingtar,NP-C-BAG-24-029,NP-C-BAG-24,524 2 05 24,CECI,,Kabhrepalanchok,Phoksingtar,524 2 05 24 5 2
85.576547763546344,27.734454485753286,Bagmati,7795079.5920,Kavrepalanchok,Gairi Bisauna Deupur,GairiBisounaDeupur,24028,524 2 05 24 5 060,C-BAG-24-030,GairiBisounaDeupur,NP-C-BAG-24-030,NP-C-BAG-24,524 2 05 24,SDC Humanitarian Aid,,Kabhrepalanchok,Gairi Bisauna Deupur,524 2 05 24 5 60
85.576547763546344,27.734454485753286,Bagmati,7795079.5920,Kavrepalanchok,Gairi Bisauna Deupur,GairiBisounaDeupur,24028,524 2 05 24 5 060,C-BAG-24-030,GairiBisounaDeupur,NP-C-BAG-24-030,NP-C-BAG-24,524 2 05 24,SDC Humanitarian Aid,,Kabhrepalanchok,Gairi Bisauna Deupur,524 2 05 24 5 60
85.576547763546344,27.734454485753286,Bagmati,7795079.5920,Kavrepalanchok,Gairi Bisauna Deupur,GairiBisounaDeupur,24028,524 2 05 24 5 060,C-BAG-24-030,GairiBisounaDeupur,NP-C-BAG-24-030,NP-C-BAG-24,524 2 05 24,Terre des hommes (Tdh),,Kabhrepalanchok,Gairi Bisauna Deupur,524 2 05 24 5 60
85.598134720786874,27.368621720999197,Bagmati,25392564.3280,Kavrepalanchok,Ghartichhap,Ghartichhap,24029,524 2 05 24 5 028,C-BAG-24-031,Ghartichhap,NP-C-BAG-24-031,NP-C-BAG-24,524 2 05 24,CECI,,Kabhrepalanchok,Ghartichhap,524 2 05 24 5 28
85.598134720786874,27.368621720999197,Bagmati,25392564.3280,Kavrepalanchok,Ghartichhap,Ghartichhap,24029,524 2 05 24 5 028,C-BAG-24-031,Ghartichhap,NP-C-BAG-24-031,NP-C-BAG-24,524 2 05 24,GlobalMedic,,Kabhrepalanchok,Ghartichhap,524 2 05 24 5 28
85.640347734836212,27.681293570844673,Bagmati,8248012.8860,Kavrepalanchok,Jaisithok Mandan,JaisithokMandan,24033,524 2 05 24 5 070,C-BAG-24-035,JaisithokMandan,NP-C-BAG-24-035,NP-C-BAG-24,524 2 05 24,The Leprosy Mission Nepal (TLMN),,Kabhrepalanchok,Jaisithok Mandan,524 2 05 24 5 70
85.676013035704102,27.669276679113906,Bagmati,16261239.8020,Kavrepalanchok,Jyamdi Mandan,JyamdiMandan,24034,524 2 05 24 5 071,C-BAG-24-036,JyamdiMandan,NP-C-BAG-24-036,NP-C-BAG-24,524 2 05 24,SDC Humanitarian Aid,,Kabhrepalanchok,Jyamdi Mandan,524 2 05 24 5 71
85.676013035704102,27.669276679113906,Bagmati,16261239.8020,Kavrepalanchok,Jyamdi Mandan,JyamdiMandan,24034,524 2 05 24 5 071,C-BAG-24-036,JyamdiMandan,NP-C-BAG-24-036,NP-C-BAG-24,524 2 05 24,SDC Humanitarian Aid,,Kabhrepalanchok,Jyamdi Mandan,524 2 05 24 5 71
85.676013035704102,27.669276679113906,Bagmati,16261239.8020,Kavrepalanchok,Jyamdi Mandan,JyamdiMandan,24034,524 2 05 24 5 071,C-BAG-24-036,JyamdiMandan,NP-C-BAG-24-036,NP-C-BAG-24,524 2 05 24,SDC Humanitarian Aid,,Kabhrepalanchok,Jyamdi Mandan,524 2 05 24 5 71
85.676013035704102,27.669276679113906,Bagmati,16261239.8020,Kavrepalanchok,Jyamdi Mandan,JyamdiMandan,24034,524 2 05 24 5 071,C-BAG-24-036,JyamdiMandan,NP-C-BAG-24-036,NP-C-BAG-24,524 2 05 24,The Leprosy Mission Nepal (TLMN),,Kabhrepalanchok,Jyamdi Mandan,524 2 05 24 5 71
85.799637160406121,27.547596447237595,Bagmati,12792198.2200,Kavrepalanchok,Kattike Deurali,KartikeDeurali,24037,524 2 05 24 5 006,C-BAG-24-039,KartikeDeurali,NP-C-BAG-24-039,NP-C-BAG-24,524 2 05 24,Himalayan Disaster Relief Volunteer Group,,Kabhrepalanchok,Kattike Deurali,524 2 05 24 5 6
85.799637160406121,27.547596447237595,Bagmati,12792198.2200,Kavrepalanchok,Kattike Deurali,KartikeDeurali,24037,524 2 05 24 5 006,C-BAG-24-039,KartikeDeurali,NP-C-BAG-24-039,NP-C-BAG-24,524 2 05 24,Himalayan Disaster Relief Volunteer Group,,Kabhrepalanchok,Kattike Deurali,524 2 05 24 5 6
85.799637160406121,27.547596447237595,Bagmati,12792198.2200,Kavrepalanchok,Kattike Deurali,KartikeDeurali,24037,524 2 05 24 5 006,C-BAG-24-039,KartikeDeurali,NP-C-BAG-24-039,NP-C-BAG-24,524 2 05 24,Himalayan Disaster Relief Volunteer Group,,Kabhrepalanchok,Kattike Deurali,524 2 05 24 5 6
85.799637160406121,27.547596447237595,Bagmati,12792198.2200,Kavrepalanchok,Kattike Deurali,KartikeDeurali,24037,524 2 05 24 5 006,C-BAG-24-039,KartikeDeurali,NP-C-BAG-24-039,NP-C-BAG-24,524 2 05 24,Himalayan Disaster Relief Volunteer Group,,Kabhrepalanchok,Kattike Deurali,524 2 05 24 5 6
85.799637160406121,27.547596447237595,Bagmati,12792198.2200,Kavrepalanchok,Kattike Deurali,KartikeDeurali,24037,524 2 05 24 5 006,C-BAG-24-039,KartikeDeurali,NP-C-BAG-24-039,NP-C-BAG-24,524 2 05 24,Namaste Nepal,,Kabhrepalanchok,Kattike Deurali,524 2 05 24 5 6
85.677108963310872,27.519090464718051,Bagmati,8486666.9620,Kavrepalanchok,Katunjebesi,KatunjeBesi,24038,524 2 05 24 5 014,C-BAG-24-040,KatunjeBesi,NP-C-BAG-24-040,NP-C-BAG-24,524 2 05 24,CECI,,Kabhrepalanchok,Katunjebesi,524 2 05 24 5 14
85.580784227012003,27.610441356243861,Bagmati,9446238.4000,Kavrepalanchok,Kabhrenitya Chandeshwari,KavreNityaChandeswor,24035,524 2 05 24 5 038,C-BAG-24-041,KavreNityaChandeswor,NP-C-BAG-24-041,NP-C-BAG-24,524 2 05 24,Al-Khair Foundation UK,,Kabhrepalanchok,Kabhrenitya Chandeshwari,524 2 05 24 5 38
85.580784227012003,27.610441356243861,Bagmati,9446238.4000,Kavrepalanchok,Kabhrenitya Chandeshwari,KavreNityaChandeswor,24035,524 2 05 24 5 038,C-BAG-24-041,KavreNityaChandeswor,NP-C-BAG-24-041,NP-C-BAG-24,524 2 05 24,Himalayan Disaster Relief Volunteer Group,,Kabhrepalanchok,Kabhrenitya Chandeshwari,524 2 05 24 5 38
85.580784227012003,27.610441356243861,Bagmati,9446238.4000,Kavrepalanchok,Kabhrenitya Chandeshwari,KavreNityaChandeswor,24035,524 2 05 24 5 038,C-BAG-24-041,KavreNityaChandeswor,NP-C-BAG-24-041,NP-C-BAG-24,524 2 05 24,Himalayan Disaster Relief Volunteer Group,,Kabhrepalanchok,Kabhrenitya Chandeshwari,524 2 05 24 5 38
85.580784227012003,27.610441356243861,Bagmati,9446238.4000,Kavrepalanchok,Kabhrenitya Chandeshwari,KavreNityaChandeswor,24035,524 2 05 24 5 038,C-BAG-24-041,KavreNityaChandeswor,NP-C-BAG-24-041,NP-C-BAG-24,524 2 05 24,Himalayan Disaster Relief Volunteer Group,,Kabhrepalanchok,Kabhrenitya Chandeshwari,524 2 05 24 5 38
85.696857799411092,27.491914241469264,Bagmati,9188433.8410,Kavrepalanchok,Kharpachok,Kharpachok,24042,524 2 05 24 5 022,C-BAG-24-045,Kharpachok,NP-C-BAG-24-045,NP-C-BAG-24,524 2 05 24,CECI,,Kabhrepalanchok,Kharpachok,524 2 05 24 5 22
85.696857799411092,27.491914241469264,Bagmati,9188433.8410,Kavrepalanchok,Kharpachok,Kharpachok,24042,524 2 05 24 5 022,C-BAG-24-045,Kharpachok,NP-C-BAG-24-045,NP-C-BAG-24,524 2 05 24,CECI,,Kabhrepalanchok,Kharpachok,524 2 05 24 5 22
85.696857799411092,27.491914241469264,Bagmati,9188433.8410,Kavrepalanchok,Kharpachok,Kharpachok,24042,524 2 05 24 5 022,C-BAG-24-045,Kharpachok,NP-C-BAG-24-045,NP-C-BAG-24,524 2 05 24,Himalayan Disaster Relief Volunteer Group,,Kabhrepalanchok,Kharpachok,524 2 05 24 5 22
85.738914578757345,27.592928441826352,Bagmati,7154134.1030,Kavrepalanchok,Kolanti,KolatiBhumlu,24043,524 2 05 24 5 074,C-BAG-24-046,KolatiBhumlu,NP-C-BAG-24-046,NP-C-BAG-24,524 2 05 24,GlobalMedic,,Kabhrepalanchok,Kolanti,524 2 05 24 5 74
85.708061710497347,27.593298367532942,Bagmati,8637578.9100,Kavrepalanchok,Koshidekha,Koshidekha,24045,524 2 05 24 5 080,C-BAG-24-047,Koshidekha,NP-C-BAG-24-047,NP-C-BAG-24,524 2 05 24,Namaste Nepal,,Kabhrepalanchok,Koshidekha,524 2 05 24 5 80
85.760274711970169,27.493847171613183,Bagmati,9942748.8070,Kavrepalanchok,Kuruwas Chapakhori,KuruwasChapakhori,24012,524 2 05 24 5 012,C-BAG-24-048,KuruwasChapakhori,NP-C-BAG-24-048,NP-C-BAG-24,524 2 05 24,Plan International,,Kabhrepalanchok,Kuruwas Chapakhori,524 2 05 24 5 12
85.785643009613963,27.469134465269324,Bagmati,26775814.2490,Kavrepalanchok,Mechchhe,Machchhegaun,24054,524 2 05 24 5 015,C-BAG-24-050,Machchhegaun,NP-C-BAG-24-050,NP-C-BAG-24,524 2 05 24,Himalayan Disaster Relief Volunteer Group,,Kabhrepalanchok,Mechchhe,524 2 05 24 5 15
85.785643009613963,27.469134465269324,Bagmati,26775814.2490,Kavrepalanchok,Mechchhe,Machchhegaun,24054,524 2 05 24 5 015,C-BAG-24-050,Machchhegaun,NP-C-BAG-24-050,NP-C-BAG-24,524 2 05 24,Plan International,,Kabhrepalanchok,Mechchhe,524 2 05 24 5 15
85.785643009613963,27.469134465269324,Bagmati,26775814.2490,Kavrepalanchok,Mechchhe,Machchhegaun,24054,524 2 05 24 5 015,C-BAG-24-050,Machchhegaun,NP-C-BAG-24-050,NP-C-BAG-24,524 2 05 24,Plan International,,Kabhrepalanchok,Mechchhe,524 2 05 24 5 15
85.612386798959008,27.715957397145399,Bagmati,22125688.3850,Kavrepalanchok,Mahadevsthan Mandan,MahadevsthanMandan,24048,524 2 05 24 5 072,C-BAG-24-052,MahadevsthanMandan,NP-C-BAG-24-052,NP-C-BAG-24,524 2 05 24,ADRA,ADRA International,Kabhrepalanchok,Mahadevsthan Mandan,524 2 05 24 5 72
85.619683437917189,27.472056826734331,Bagmati,15491697.7900,Kavrepalanchok,Mahadevtar,Mahadevtar,24049,524 2 05 24 5 031,C-BAG-24-053,Mahadevtar,NP-C-BAG-24-053,NP-C-BAG-24,524 2 05 24,Namaste Nepal,,Kabhrepalanchok,Mahadevtar,524 2 05 24 5 31
85.619683437917189,27.472056826734331,Bagmati,15491697.7900,Kavrepalanchok,Mahadevtar,Mahadevtar,24049,524 2 05 24 5 031,C-BAG-24-053,Mahadevtar,NP-C-BAG-24-053,NP-C-BAG-24,524 2 05 24,Namaste Nepal,Namaste Nepal,Kabhrepalanchok,Mahadevtar,524 2 05 24 5 31
85.619683437917189,27.472056826734331,Bagmati,15491697.7900,Kavrepalanchok,Mahadevtar,Mahadevtar,24049,524 2 05 24 5 031,C-BAG-24-053,Mahadevtar,NP-C-BAG-24-053,NP-C-BAG-24,524 2 05 24,Namaste Nepal,,Kabhrepalanchok,Mahadevtar,524 2 05 24 5 31
85.619683437917189,27.472056826734331,Bagmati,15491697.7900,Kavrepalanchok,Mahadevtar,Mahadevtar,24049,524 2 05 24 5 031,C-BAG-24-053,Mahadevtar,NP-C-BAG-24-053,NP-C-BAG-24,524 2 05 24,Plan International,,Kabhrepalanchok,Mahadevtar,524 2 05 24 5 31
85.54799956777903,27.508949183251381,Bagmati,24025234.5450,Kavrepalanchok,Bhugdeu Mahankalchaur,MahankalChaur,24007,524 2 05 24 5 032,C-BAG-24-054,MahankalChaur,NP-C-BAG-24-054,NP-C-BAG-24,524 2 05 24,Mercy corps,,Kabhrepalanchok,Bhugdeu Mahankalchaur,524 2 05 24 5 32
85.54799956777903,27.508949183251381,Bagmati,24025234.5450,Kavrepalanchok,Bhugdeu Mahankalchaur,MahankalChaur,24007,524 2 05 24 5 032,C-BAG-24-054,MahankalChaur,NP-C-BAG-24-054,NP-C-BAG-24,524 2 05 24,Mercy corps,,Kabhrepalanchok,Bhugdeu Mahankalchaur,524 2 05 24 5 32
85.54799956777903,27.508949183251381,Bagmati,24025234.5450,Kavrepalanchok,Bhugdeu Mahankalchaur,MahankalChaur,24007,524 2 05 24 5 032,C-BAG-24-054,MahankalChaur,NP-C-BAG-24-054,NP-C-BAG-24,524 2 05 24,Mercy corps,,Kabhrepalanchok,Bhugdeu Mahankalchaur,524 2 05 24 5 32
85.492355793926393,27.616186132301703,Bagmati,5496417.2180,Kavrepalanchok,Mahendrajyoti Bansdol,MahendraJyoti,24050,524 2 05 24 5 065,C-BAG-24-055,MahendraJyoti,NP-C-BAG-24-055,NP-C-BAG-24,524 2 05 24,CECI,,Kabhrepalanchok,Mahendrajyoti Bansdol,524 2 05 24 5 65
85.716343829350734,27.472951250362613,Bagmati,19749051.0610,Kavrepalanchok,Mangaltar,Mangaltar,24052,524 2 05 24 5 023,C-BAG-24-057,Mangaltar,NP-C-BAG-24-057,NP-C-BAG-24,524 2 05 24,CECI,,Kabhrepalanchok,Mangaltar,524 2 05 24 5 23
85.716343829350734,27.472951250362613,Bagmati,19749051.0610,Kavrepalanchok,Mangaltar,Mangaltar,24052,524 2 05 24 5 023,C-BAG-24-057,Mangaltar,NP-C-BAG-24-057,NP-C-BAG-24,524 2 05 24,CECI,,Kabhrepalanchok,Mangaltar,524 2 05 24 5 23
85.437398657906868,27.425367863943784,Bagmati,22529172.0100,Kavrepalanchok,Milche,Milche,24056,524 2 05 24 5 045,C-BAG-24-060,Milche,NP-C-BAG-24-060,NP-C-BAG-24,524 2 05 24,HELVETAS Swiss Intercooperation Nepal,,Kabhrepalanchok,Milche,524 2 05 24 5 45
85.437398657906868,27.425367863943784,Bagmati,22529172.0100,Kavrepalanchok,Milche,Milche,24056,524 2 05 24 5 045,C-BAG-24-060,Milche,NP-C-BAG-24-060,NP-C-BAG-24,524 2 05 24,Plan International,,Kabhrepalanchok,Milche,524 2 05 24 5 45
85.855212814912093,27.612731547308897,Bagmati,11896797.4100,Kavrepalanchok,Nangregagarche,NagreGagarche,24058,524 2 05 24 5 009,C-BAG-24-061,NagreGagarche,NP-C-BAG-24-061,NP-C-BAG-24,524 2 05 24,Namaste Nepal,,Kabhrepalanchok,Nangregagarche,524 2 05 24 5 9
85.481692894440357,27.631258013012349,Bagmati,9181084.8480,Kavrepalanchok,Nasikasthan Sanga,NasikasthanSanga,24059,524 2 05 24 5 056,C-BAG-24-063,NasikasthanSanga,NP-C-BAG-24-063,NP-C-BAG-24,524 2 05 24,Relief International,,Kabhrepalanchok,Nasikasthan Sanga,524 2 05 24 5 56
85.481692894440357,27.631258013012349,Bagmati,9181084.8480,Kavrepalanchok,Nasikasthan Sanga,NasikasthanSanga,24059,524 2 05 24 5 056,C-BAG-24-063,NasikasthanSanga,NP-C-BAG-24-063,NP-C-BAG-24,524 2 05 24,Relief International,,Kabhrepalanchok,Nasikasthan Sanga,524 2 05 24 5 56
85.563427572001942,27.705412622374151,Bagmati,12782871.4780,Kavrepalanchok,Naya Gaun Deupur,NayagaunDeupur,24060,524 2 05 24 5 061,C-BAG-24-064,NayagaunDeupur,NP-C-BAG-24-064,NP-C-BAG-24,524 2 05 24,ADRA,ADRA International,Kabhrepalanchok,Naya Gaun Deupur,524 2 05 24 5 61
85.563427572001942,27.705412622374151,Bagmati,12782871.4780,Kavrepalanchok,Naya Gaun Deupur,NayagaunDeupur,24060,524 2 05 24 5 061,C-BAG-24-064,NayagaunDeupur,NP-C-BAG-24-064,NP-C-BAG-24,524 2 05 24,Malteser International,,Kabhrepalanchok,Naya Gaun Deupur,524 2 05 24 5 61
85.563427572001942,27.705412622374151,Bagmati,12782871.4780,Kavrepalanchok,Naya Gaun Deupur,NayagaunDeupur,24060,524 2 05 24 5 061,C-BAG-24-064,NayagaunDeupur,NP-C-BAG-24-064,NP-C-BAG-24,524 2 05 24,Terre des hommes (Tdh),,Kabhrepalanchok,Naya Gaun Deupur,524 2 05 24 5 61
85.521607206578693,27.585797479450672,Bagmati,31739775.9250,Kavrepalanchok,Panauti Municipality,Panauti N.P.,24061,524 2 05 24 3 002,C-BAG-24-065,Panauti N.P.,NP-C-BAG-24-065,NP-C-BAG-24,524 2 05 24,Himalayan Disaster Relief Volunteer Group,,Kabhrepalanchok,Panauti Municipality,524 2 05 24 3 2
85.521607206578693,27.585797479450672,Bagmati,31739775.9250,Kavrepalanchok,Panauti Municipality,Panauti N.P.,24061,524 2 05 24 3 002,C-BAG-24-065,Panauti N.P.,NP-C-BAG-24-065,NP-C-BAG-24,524 2 05 24,The Leprosy Mission Nepal (TLMN),,Kabhrepalanchok,Panauti Municipality,524 2 05 24 3 2
85.61346253512113,27.64277330553541,Bagmati,19143552.3290,Kavrepalanchok,Panchkhal,Panchkhal,24062,524 2 05 24 5 073,C-BAG-24-066,Panchkhal,NP-C-BAG-24-066,NP-C-BAG-24,524 2 05 24,Habitat for Humanity,,Kabhrepalanchok,Panchkhal,524 2 05 24 5 73
85.61346253512113,27.64277330553541,Bagmati,19143552.3290,Kavrepalanchok,Panchkhal,Panchkhal,24062,524 2 05 24 5 073,C-BAG-24-066,Panchkhal,NP-C-BAG-24-066,NP-C-BAG-24,524 2 05 24,Habitat for Humanity,,Kabhrepalanchok,Panchkhal,524 2 05 24 5 73
85.61346253512113,27.64277330553541,Bagmati,19143552.3290,Kavrepalanchok,Panchkhal,Panchkhal,24062,524 2 05 24 5 073,C-BAG-24-066,Panchkhal,NP-C-BAG-24-066,NP-C-BAG-24,524 2 05 24,Habitat for Humanity,,Kabhrepalanchok,Panchkhal,524 2 05 24 5 73
85.61346253512113,27.64277330553541,Bagmati,19143552.3290,Kavrepalanchok,Panchkhal,Panchkhal,24062,524 2 05 24 5 073,C-BAG-24-066,Panchkhal,NP-C-BAG-24-066,NP-C-BAG-24,524 2 05 24,Habitat for Humanity,,Kabhrepalanchok,Panchkhal,524 2 05 24 5 73
85.61346253512113,27.64277330553541,Bagmati,19143552.3290,Kavrepalanchok,Panchkhal,Panchkhal,24062,524 2 05 24 5 073,C-BAG-24-066,Panchkhal,NP-C-BAG-24-066,NP-C-BAG-24,524 2 05 24,Habitat for Humanity,,Kabhrepalanchok,Panchkhal,524 2 05 24 5 73
85.61346253512113,27.64277330553541,Bagmati,19143552.3290,Kavrepalanchok,Panchkhal,Panchkhal,24062,524 2 05 24 5 073,C-BAG-24-066,Panchkhal,NP-C-BAG-24-066,NP-C-BAG-24,524 2 05 24,SDC Humanitarian Aid,,Kabhrepalanchok,Panchkhal,524 2 05 24 5 73
