X,Y,VDC_NAME,OCHA_VNAME,HLCIT_CODE
86.80216734,27.03813915,Simpani,Simpani,524 1 03 12 5 060
86.88205076,27.38322168,Sungdel,Sungdel,524 1 03 12 5 016
86.78459372,26.91860407,Suntale,Suntale,524 1 03 12 5 076
86.8135217,27.13497746,Temma,Temma,524 1 03 12 5 050
86.90464853,27.08832558,Oplukha,Woplukha,524 1 03 12 5 067
86.94121443,26.95126563,Wopung,Wopung,524 1 03 12 5 062
86.77241239,27.13627206,Yamkha,Yamkha,524 1 03 12 5 049
86.73224015,26.96594253,Aaptar,Aaptar,524 1 03 14 5 015
86.65979006,27.0792417,Balamta,Balamta,524 1 03 14 5 034
86.608962,27.08501563,Baraha,Baraha,524 1 03 14 5 035
86.55397594,27.0011536,Bare,Barai,524 1 03 14 5 028
86.60353609,27.12916712,Bashbote,Basabote,524 1 03 14 5 036
86.93726548,26.80483009,Bashaha,Bashaha,524 1 03 14 5 009
86.89842834,26.81043962,Weltar,Beltar,524 1 03 14 5 004
86.65325074,26.9982578,Bhutar,Bhuttar,524 1 03 14 5 042
86.93511588,26.87750067,Chaudandi,Chaudandi,524 1 03 14 5 005
86.55700475,26.96277484,Dumbre,Dumre,524 1 03 14 5 018
86.82556012,26.78033491,Hadiya,Hadiya,524 1 03 14 5 006
86.38251872,27.06919178,Hardeni,Hardeni,524 1 03 14 5 023
86.5768971,27.0539442,Enamea,Iname,524 1 03 14 5 029
86.67155217,26.88950676,Jalapa Chilauni,Jalpachilaune,524 1 03 14 5 014
86.67167739,27.05349444,Jaate,Jante,524 1 03 14 5 043
86.76622812,26.7425058,Jogidaha,Jogidaha,524 1 03 14 5 001
86.37921672,26.95264956,Katari,Katari,524 1 03 14 5 019
87.03790624,26.86029787,Katunjebabala,Katunjebawala,524 1 03 14 5 010
86.72676709,26.91132602,Khaabu,Khanbu,524 1 03 14 5 002
86.715501,27.02690572,Lafagaun,Laphagau,524 1 03 14 5 016
86.39825176,27.14141676,Lekhani,Lekhani,524 1 03 14 5 024
86.53614186,27.04886822,Lekhgaun,Lekhgau,524 1 03 14 5 030
86.46006181,27.04556497,Limpatar,Limpatar,524 1 03 14 5 031
87.12722288,26.88267096,Mainamaine,Mainamiani,524 1 03 14 5 011
86.62227591,27.01811741,Nametar,Nametar,524 1 03 14 5 044
86.49589253,27.07078922,Okhale,Okhale,524 1 03 14 5 032
86.51073577,26.91144207,Panchabatti,Pachchawati,524 1 03 14 5 020
86.68950922,26.97956472,Pokhari,Pokhari,524 1 03 14 5 017
86.63889727,26.93841885,Rauta,Rauta,524 1 03 14 5 041
86.44717478,26.94405405,Rishku,Risku,524 1 03 14 5 021
86.53693605,27.09601989,Rupatar,Rupatar,524 1 03 14 5 037
86.7737311,26.85510999,Saune,Saune,524 1 03 14 5 003
86.43765254,27.09997096,Shorung,ShorungChabise,524 1 03 14 5 027
86.86508769,26.85794174,Shiddhipur,Sidhdipur,524 1 03 14 5 007
86.41712651,27.03665371,Shirishea,Sirise,524 1 03 14 5 026
86.87254846,26.73822782,Sundarpur,Sundarpur,524 1 03 14 5 008
86.64960505,27.11083828,Tamlichha,Tamlida,524 1 03 14 5 038
86.9836166,26.75333969,Tapeshworibelahi,Tapeswori,524 1 03 14 5 012
86.48849715,27.00972539,Tabashree,Tawashree,524 1 03 14 5 033
86.56551741,27.11311974,Thanagaun,Thanagau,524 1 03 14 5 039
87.05681354,26.79704829,Thockshila,Thoksila,524 1 03 14 5 013
86.29073092,26.90641359,Tribeni,Tribeni,524 1 03 14 5 022
86.65248292,26.78469881,Triyuga Municipality,Triyuga N.P.,524 1 03 14 3 001
86.57178993,26.89182095,Bhalayedadha,Valayadanda,524 1 03 14 5 040
86.35500794,27.1129376,Mayakhu,Yayankhu,524 1 03 14 5 025
86.6428335,26.56515259,Aarnaha,Arnaha,524 1 03 15 5 065
86.62700811,26.4984647,Aurahi,Aurahi,524 1 03 15 5 085
86.90882879,26.61060441,Badgama,Badgama,524 1 03 15 5 001
86.93921133,26.57786644,Bairawa,Bairawa,524 1 03 15 5 002
86.81260801,26.66652052,Bakdhuwa,Bakdhauwa,524 1 03 15 5 013
86.81760536,26.51501535,Bavangama Katti,Bamangamakatti,524 1 03 15 5 029
86.66562897,26.46556485,Banauniya,Banainiya,524 1 03 15 5 068
86.57251657,26.64179448,Banarjhula,Banarjhula,524 1 03 15 5 089
86.60883997,26.55946134,Banaula,Banaula,524 1 03 15 5 066
86.61799517,26.57999962,Banaule,Banauli,524 1 03 15 5 067
86.89537317,26.6080318,Baramjhiya,Baramjhiya,524 1 03 15 5 003
86.83116578,26.48668677,Barsain(Ko.),Barsain(Ko.),524 1 03 15 5 030
86.65861258,26.60856135,Nawarajpur (Basawalpur),Basbalpur,524 1 03 15 5 081
86.74490689,26.58214744,Basbitti,Basbiti,524 1 03 15 5 058
86.82376518,26.54687491,Bathanaha,Bathanaha,524 1 03 15 5 031
86.50530696,26.55239704,Welhe,Belhi,524 1 03 15 5 108
86.67361496,26.52641538,Welhe Chapena,Belhichapena,524 1 03 15 5 069
86.83339534,26.54647975,Bhagawatpur,Bhagawatpur,524 1 03 15 5 042
86.6753304,26.66322536,Bhangaha,Bhangaha,524 1 03 15 5 076
86.92071387,26.5491524,Bhardaha,Bhardaha,524 1 03 15 5 018
86.60321238,26.51120797,Bhutahi,Bhutahi,524 1 03 15 5 084
86.73612409,26.48816185,Birpur,BirpurBarahi,524 1 03 15 5 047
86.77280725,26.50113449,Bishahariya,Bishahariya,524 1 03 15 5 033
86.5832076,26.57357921,Barashine (Bode),Bodebarsaien,524 1 03 15 5 103
86.72000935,26.51109246,Boriya,Boriya,524 1 03 15 5 048
86.64199757,26.53564958,Bhramhapur,Brahmapur,524 1 03 15 5 070
86.71466705,26.44919445,Chhinamasta,Chhinnamasta,524 1 03 15 5 049
86.83114013,26.56355858,Dadha,Dadha,524 1 03 15 5 043
86.52523221,26.72280283,Daulatpur,Daulatpur,524 1 03 15 5 090
86.56678915,26.51856415,Deuri,Deuri,524 1 03 15 5 109
86.78603563,26.51890019,Deuri Bharuwa,Deurimaruwa,524 1 03 15 5 032
86.56430258,26.60555894,Dhangadhi,Dhanagadi,524 1 03 15 5 102
86.8976788,26.65331208,Dharampur,Dharampur,524 1 03 15 5 004
86.89568582,26.67975535,Dhodhanpur,Dhodhanpur,524 1 03 15 5 005
86.77268045,26.56890356,Didhuwa,Didhawa,524 1 03 15 5 050
86.83384344,26.57911291,Demon,Diman,524 1 03 15 5 014
86.69190298,26.4742342,Phakira,Fakira,524 1 03 15 5 063
86.76839631,26.52555029,Pharsheeth,Farseth,524 1 03 15 5 057
86.93092963,26.72546293,Phattehapur,Fatepur,524 1 03 15 5 010
86.55781671,26.57141325,Phulkahi,Fulkahi,524 1 03 15 5 104
86.6527687,26.52724547,Gamariya Parawaha,GamhariyaParwaha,524 1 03 15 5 074
86.86882369,26.48191531,Gobargada,GobarGada,524 1 03 15 5 019
86.85143428,26.57948749,Goethi,Goithi,524 1 03 15 5 044
86.857073,26.50542476,Hanumannagar,Hanumannagar,524 1 03 15 5 020
86.53711241,26.76331241,Hardiya,Hardiya,524 1 03 15 5 091
86.77808447,26.59440544,Hariharpur,Hariharpur,524 1 03 15 5 025
86.52173978,26.66830339,Haripur,Haripur,524 1 03 15 5 092
86.84233344,26.50278793,Enarwa,Inarwa,524 1 03 15 5 045
86.62621752,26.59969501,Inarwaphulwariya,InarwaFulpariya,524 1 03 15 5 077
86.74007235,26.50834154,Itahari Bihsnupura,ItahariBishnupur,524 1 03 15 5 051
86.9235261,26.63270824,Jagatpur,Jagatpur,524 1 03 15 5 006
86.71901638,26.55367038,Jamuni Madhepura,Jamunimadhepura,524 1 03 15 5 052
86.77992599,26.66073928,Jandoul,Jandaul,524 1 03 15 5 026
86.64717567,26.4803522,Jhutki,Jhutaki,524 1 03 15 5 071
86.86389767,26.53019199,Joginiya-1,Joginiya-1,524 1 03 15 5 046
86.87004117,26.52792111,Joginiya-2,Joginiya-2,524 1 03 15 5 021
86.61522007,26.54155145,Madhupur (Kabilash),Kabilash,524 1 03 15 5 072
86.55951295,26.54454882,Kachan,Kachan,524 1 03 15 5 110
86.62659907,26.64941216,Kalyanpur,Kalyanpur,524 1 03 15 5 078
86.91383814,26.6943564,Kamalpur,Kamalpur,524 1 03 15 5 007
86.90870835,26.63977597,Kanchanpur,Kanchanpur,524 1 03 15 5 008
86.69603104,26.57649584,Kataiya,Kataiya,524 1 03 15 5 059
86.58400676,26.53428037,Khadakpur,Khadgapur,524 1 03 15 5 086
86.61282046,26.66702985,Khojpur,Khojpur,524 1 03 15 5 093
86.71700883,26.66290327,Khoksarparwaha,Khoksarparbaha,524 1 03 15 5 062
86.80410193,26.50129378,Komadhepura,Ko.Madhepura,524 1 03 15 5 036
86.73914435,26.47038616,Kochabakhari,Kochabakhari,524 1 03 15 5 053
86.80998836,26.48121354,Koeladi,Koiladi,524 1 03 15 5 034
86.55371741,26.68730561,Kushaha,Kushaha,524 1 03 15 5 094
86.74040016,26.44824436,Lalapatthi,Lalapati,524 1 03 15 5 054
86.77028275,26.47948225,Launiya,Launiya,524 1 03 15 5 035
86.84012323,26.60840939,Lohajara,Lohajara,524 1 03 15 5 015
86.86788755,26.55488575,Madhuwapur,Madhawapur,524 1 03 15 5 022
86.54735581,26.70483365,Madhupatti,Madhupati,524 1 03 15 5 095
86.81032337,26.53750916,Mahadewa,Mahadeva,524 1 03 15 5 037
86.86954478,26.60184755,Menakadari,Mainakaderi,524 1 03 15 5 016
86.61903139,26.61546288,Maina Sahashrawahu,Mainasahasrabahu,524 1 03 15 5 079
86.70282056,26.54198336,Malikpur,Malekpur,524 1 03 15 5 056
86.74532998,26.56405117,Maleth,Maleth,524 1 03 15 5 055
86.54387201,26.65909764,Malahanama,Malhanama,524 1 03 15 5 096
86.52451476,26.60055814,Malahaniya,Malhaniya,524 1 03 15 5 097
86.58402,26.55762936,Manraja,Manraja,524 1 03 15 5 112
86.5153346,26.56224106,Mauwaha,Mauwaha,524 1 03 15 5 111
86.66742975,26.62671444,Mohanpur,Mohanpur,524 1 03 15 5 080
86.67322573,26.49268644,Nargho,Nardho,524 1 03 15 5 073
86.59163544,26.60008744,Nengada,Negada,524 1 03 15 5 107
86.96616023,26.70683248,Odraha,Odraha,524 1 03 15 5 009
86.7939805,26.56457702,Pakari,Pakari,524 1 03 15 5 039
86.58126927,26.6712148,Pansera,Pansera,524 1 03 15 5 098
86.53510805,26.62981717,Paterwa,Paterwa,524 1 03 15 5 099
86.61438804,26.51807921,Pato,Pato,524 1 03 15 5 087
86.67402829,26.56478379,Patthargada,Patthargada,524 1 03 15 5 075
86.93678314,26.65179662,Pipra (Purba),Pipra(Purba),524 1 03 15 5 011
86.55932536,26.75074225,Pipra (Paschim),Pipra(West),524 1 03 15 5 100
86.8875134,26.56745542,Paurataha,Portaha,524 1 03 15 5 023
86.7996077,26.60523503,Parashbani,Prasabani,524 1 03 15 5 027
86.75984066,26.5418287,Rajbiraj Municipality,Rajbiraj N.P.,524 1 03 15 3 001
86.53867108,26.54977731,Ramnagar,Ramnagar,524 1 03 15 5 113
86.80267956,26.46173822,Rampur Malhaniya,Rampuramalhaniya,524 1 03 15 5 038
86.6505579,26.59878408,Rampur Jamuwa,Rampurjamuwa,524 1 03 15 5 082
86.53071809,26.56987963,Rautahat,Rautahat,524 1 03 15 5 114
86.71884992,26.60338967,Nakati Rayapur,Rayapur,524 1 03 15 5 060
86.88249077,26.6522928,Roopnagar,Rupnagar,524 1 03 15 5 012
86.68813947,26.60496881,Shambhunath,Sambhunath,524 1 03 15 5 083
86.79099315,26.47802836,Sakarpura,Sankarpura,524 1 03 15 5 040
86.56499363,26.58777666,Sarashwor,Saraswor,524 1 03 15 5 105
86.69616052,26.51314925,Shimarahasigyaun,SimrahaSigiyoun,524 1 03 15 5 064
86.56380244,26.61956102,Shishwa,SiswaBeihi,524 1 03 15 5 106
86.76738413,26.62936263,Sitapur,Sitapur,524 1 03 15 5 028
86.58723117,26.50739055,Tarahi,Tarahi,524 1 03 15 5 088
86.74323723,26.64021764,Terahota,Terahota,524 1 03 15 5 061
86.85277287,26.65513724,Theleya,Theliya,524 1 03 15 5 017
86.51482397,26.64234766,Tikuliya,Tikuliya,524 1 03 15 5 101
86.77300755,26.464547,Tilathi,Tilathi,524 1 03 15 5 041
86.87635454,26.58302355,Trikaul,Trikola,524 1 03 15 5 024
86.9706104,26.64217253,Koshi Tappu Wildlife Reserve,Koshi Tappu Wildlife Reserve,524 1 03 15 9 001
86.28123783,26.69932609,Aarnama,Arnamalalpur,524 1 03 16 5 043
86.20971419,26.73440036,Arnama Rampur,Arnamarampur,524 1 03 16 5 098
86.33172241,26.78963773,Ashonpur,Asanpur,524 1 03 16 5 060
86.30901607,26.77402508,Ashokpur Wolkawa,AshokpurBalkawa,524 1 03 16 5 080
86.29999529,26.63015731,Aurahi,Aurahi,524 1 03 16 5 044
86.36469768,26.78424312,Ayoudhanagar,Ayodhyanagar,524 1 03 16 5 058
86.16216925,26.88713614,Badahara Michaiyamal,Badharamal,524 1 03 16 5 085
86.25869599,26.76360444,Barchawa,Barchhawa,524 1 03 16 5 084
86.34401229,26.63374341,Bariyarpatti,Bariyarpatti,524 1 03 16 5 037
86.44197044,26.74778672,Bashtipur,Bastipur,524 1 03 16 5 001
86.21297294,26.70703509,Belaha,Belaha,524 1 03 16 5 076
86.33864475,26.72649988,Bellhi,Belhi,524 1 03 16 5 053
86.31323605,26.75488677,Betauna,Betauna,524 1 03 16 5 061
86.4817898,26.75805078,Bhadaiya,Bhadaiya,524 1 03 16 5 002
86.48474534,26.5893389,Bhagwanpur,Bhaganpur,524 1 03 16 5 010
86.46051959,26.62113894,Bhagwatipur,Bhagawatipur,524 1 03 16 5 011
86.40977172,26.72257525,Bhawanipur,Bhawanipur,524 1 03 16 5 020
86.46371899,26.67583612,Bhawanipurkalabanjar,BhawanpurKalabanzar,524 1 03 16 5 003
86.15367768,26.78965327,Bhotraha,Bhokraha,524 1 03 16 5 100
86.2676801,26.73165891,Bishnupurmahishoth,BishnupurPra.Ma.,524 1 03 16 5 077
86.18121976,26.76973068,Bishnupur Rampurwa,BishnupurPra.Ra,524 1 03 16 5 106
86.43200288,26.84586169,Bishnupurkatti,Bishnupurkatti,524 1 03 16 5 021
86.46483412,26.69169556,Bhramhamangorchhari,Brahmagaughadi,524 1 03 16 5 004
86.28816741,26.79422824,Chandrayodhyapur,ChandraAyodhyapur,524 1 03 16 5 081
86.31958098,26.8141774,Chandra Lalpur,Chandralalpur,524 1 03 16 5 082
86.32041408,26.84038253,Chandrodayapur,Chandrodayapur,524 1 03 16 5 083
86.19430406,26.72672378,Chatari,Chatari,524 1 03 16 5 101
86.15934216,26.76932864,Chikna,Chikana,524 1 03 16 5 102
86.28830605,26.76029519,Devipur,Devipur,524 1 03 16 5 069
86.39956506,26.76661414,Dhangadhi,Dhangadi,524 1 03 16 5 022
86.48367943,26.80573167,Dhodna,Dhodhana,524 1 03 16 5 005
86.2335476,26.78543243,Dumari,Dumari,524 1 03 16 5 086
86.3285478,26.73917381,Durgapur,Durgapur,524 1 03 16 5 054
86.29462661,26.85609158,Phulwariya,Fulbariya,524 1 03 16 5 092
86.36602957,26.7470154,Phulkaha Patti,FulkahaKati,524 1 03 16 5 059
86.48741985,26.66637952,Gadha,Gadha,524 1 03 16 5 006
86.29971168,26.69401085,Gauripur,Gauripur,524 1 03 16 5 046
86.18343813,26.83184262,Gautadi,Gautari,524 1 03 16 5 087
86.44695844,26.77295744,Govindapur Malahaniya,GovindapurMalahanama,524 1 03 16 5 031
86.517155,26.79794262,Gobinapur Taregana,GovindpurTaregana,524 1 03 16 5 007
86.2505922,26.66389666,Hakpara,Hakpara,524 1 03 16 5 047
86.24807826,26.6958484,Hanumannagar (Pra.Ma.),Hanumannagar(Pra.Ma.),524 1 03 16 5 024
86.40411334,26.7362956,Hanumannagar (Pra.Dha.),Hanumannagar(Pra.Dha.),524 1 03 16 5 066
86.32352596,26.63467916,Harkatti,Harakatti,524 1 03 16 5 048
86.46552526,26.57621338,Inarwa,Inarwa,524 1 03 16 5 012
86.49715662,26.61679712,Itarwa,Itarhawa,524 1 03 16 5 013
86.18571952,26.74341323,Itari Parsahi,ItariParsahi,524 1 03 16 5 103
86.27818474,26.63132856,Itatar,Itatar,524 1 03 16 5 049
86.35893525,26.8427205,Gamadaha,Jamadaha,524 1 03 16 5 062
86.36365414,26.62551643,Janakinagar,Janakinagar,524 1 03 16 5 039
86.38236524,26.63484509,Jijhaul,Jighaul,524 1 03 16 5 036
86.33214086,26.67936336,Kabilashi,Kabilasi,524 1 03 16 5 055
86.37688503,26.60965805,Kachanari,Kachanari,524 1 03 16 5 040
86.2276884,26.7610133,Kalyanpur Jaabdi,KalyanpurJabadi,524 1 03 16 5 104
86.16415388,26.83104793,Kalabanzaar,Kalyanpurkalabanzar,524 1 03 16 5 088
86.21334837,26.8599845,Karjanha,Karjanha,524 1 03 16 5 089
86.40506543,26.64199802,Khurkiyahi,Kharukyanhi,524 1 03 16 5 025
86.20239065,26.62715798,Khirauna,Khirauna,524 1 03 16 5 073
86.27526149,26.65852304,Krishnapur,KrishnapurBirta,524 1 03 16 5 050
86.36276332,26.68886253,Kushahallaxminiya,Kushahalaxininiya,524 1 03 16 5 041
86.23000434,26.60577306,Lagadi Gadhiyani,LagadiGadiyani,524 1 03 16 5 045
86.21179784,26.60495343,Lagadigoath,Lagadigodh,524 1 03 16 5 065
86.48731601,26.71395247,Lahan Municipality,Lahan N.P.,524 1 03 16 3 002
86.35486118,26.81084963,Lalpur,Lalpur,524 1 03 16 5 063
86.22441038,26.6333889,Laxminiya,Laxminiya,524 1 03 16 5 068
86.25875399,26.71361649,Laxmipur (Pra.Ma.),Laxmipur(Pra.Ma.),524 1 03 16 5 075
86.39434129,26.6658193,Laxmipur (Patari),LaxmipurPatari,524 1 03 16 5 026
86.17328767,26.62229899,Madar,Madar,524 1 03 16 5 070
86.46841065,26.6488523,Mahadewa Portaha,MahadewaPortaha,524 1 03 16 5 016
86.30614311,26.72728583,Mahanaur,Mahanaur,524 1 03 16 5 064
86.40353963,26.67688036,Maheshpur Gamahariya,MaheshpurGamharia,524 1 03 16 5 090
86.25960686,26.80865175,Maheshpur Pattar,MaheshpurPatari,524 1 03 16 5 023
86.20577296,26.78239667,Majhauliya,Majhauliya,524 1 03 16 5 105
86.43111138,26.61151967,Majhura,Majhaura,524 1 03 16 5 033
86.16882947,26.63454969,Malahaniya Gamariya,MalhaniyaGamharia,524 1 03 16 5 071
86.2054021,26.82742099,Malhaniya Khori,Malhaniyakhori,524 1 03 16 5 091
86.43176594,26.64343313,Mauwahi,Mauwahi,524 1 03 16 5 034
86.16742543,26.80322428,Bhediya,Media,524 1 03 16 5 099
86.38816516,26.70456355,Mohanpur Kamalpur,MohanpurKamalpur,524 1 03 16 5 027
86.38696301,26.83966009,Mukashar,Muksar,524 1 03 16 5 030
86.4783231,26.6067731,Naraharigol (Gamahariya),NaharaRigoul,524 1 03 16 5 015
86.27179012,26.76697449,Naraha Wolkawa,NarahaBalkawa,524 1 03 16 5 078
86.41339794,26.59699125,Nawarajpur,Navarajpur,524 1 03 16 5 035
86.45501866,26.72605684,Pathariyatharutole,PadariyaTharutol,524 1 03 16 5 008
86.4073768,26.69894937,Pipra (Dhanawar),PipraPra.Dha,524 1 03 16 5 051
86.30170557,26.65471986,Pipra,PipraPra.Pi,524 1 03 16 5 028
86.42155099,26.69558144,Pokharbhinda,Pokharbhinda,524 1 03 16 5 029
86.21842425,26.80763193,Radhapur,Radhopur,524 1 03 16 5 093
86.24397069,26.7410175,Rajpur,Rajpur,524 1 03 16 5 067
86.24910166,26.84187423,Ramnagar Michaiya,RamnagarMirchaiya,524 1 03 16 5 094
86.21704287,26.83665207,Rampur Birta,RampurBirta,524 1 03 16 5 095
86.49582901,26.63990038,Sakhuwa Nankarkatti,Sakhuwanankarkatti,524 1 03 16 5 017
86.2486935,26.63092881,Sanaitha,Sanhaitha,524 1 03 16 5 052
86.21092493,26.68622926,Sarswor,Sarswar,524 1 03 16 5 072
86.18998809,26.80179049,Sitron,Sikron,524 1 03 16 5 096
86.31340391,26.68435811,Shilorwa,SilorbaPachhawari,524 1 03 16 5 056
86.21150262,26.65926605,Siraha Municipality,Siraha N.P.,524 1 03 16 3 001
86.43867943,26.70275988,Shishbani,Sisawani,524 1 03 16 5 032
86.24706564,26.79873604,Sitapur (Pra.Da.),SitapurPra.Da.,524 1 03 16 5 097
86.43565494,26.66813864,Sitapur (Pra.Ra.),SitapurPra.Ra.,524 1 03 16 5 014
86.48891314,26.68288512,Sonmati,SonmatiMajhaura,524 1 03 16 5 009
86.4444076,26.63326214,Sothiyan,Sothiyan,524 1 03 16 5 018
86.19887727,26.61042329,Sukhchaina,Sukhachina,524 1 03 16 5 074
86.35017698,26.70973866,Shukhipur,Sukhipur,524 1 03 16 5 057
86.36087023,26.65666317,Tenuwapatti,Tenuwapatti,524 1 03 16 5 042
86.22897135,26.72259684,Thalaha Kataha,ThalahaKataha,524 1 03 16 5 079
86.33573014,26.66288121,Tulshipur,Tulsipur,524 1 03 16 5 019
86.36458803,26.67415051,Bidhanagar,Vidhyanagar,524 1 03 16 5 038
80.47864207,28.70445281,Waesi Bichawa,BaisiBichawa,524 5 14 72 5 014
80.2762053,28.77172626,Beldada,Beldandi,524 5 14 72 5 002
80.08576863,28.92586993,Chadani,Chandani,524 5 14 72 5 016
80.29160136,28.99574228,Daiji,Daijee,524 5 14 72 5 018
80.3981995,28.81362271,Dekhatmuli,Dekhatbhuli,524 5 14 72 5 006
80.08281692,28.85769657,Dodhara,Dodhara,524 5 14 72 5 015
80.38341933,28.95727509,Jhalari,Jhalari,524 5 14 72 5 019
80.43071956,28.67912626,Kalika,Kalika,524 5 14 72 5 010
80.45725958,28.90833273,Krishnapur,Krishnapur,524 5 14 72 5 008
80.39061084,28.65604869,Laxmipur,Laxmipur,524 5 14 72 5 004
80.16787116,29.00688215,Mahendranagar Municipality,Mahendra Nagar N.P.,524 5 14 72 3 001
80.49426729,28.60398744,Parasan,Parasan,524 5 14 72 5 012
80.3428508,28.86059186,Pepladi,Pipaladi,524 5 14 72 5 007
80.49779732,28.76573264,Raikawarabechawa,RaikawarBichawa,524 5 14 72 5 009
80.30581345,28.72883012,Rampur Bilaspur,RampurBilaspur,524 5 14 72 5 003
80.24251965,28.82565691,Raitali Bechawa,RauteliBichawa,524 5 14 72 5 001
80.40965519,28.7592563,Shankarpur,Sankarpur,524 5 14 72 5 005
80.36535235,28.7036897,Shreepur,Sreepur,524 5 14 72 5 013
80.23310486,28.99036434,Sudha,Suda,524 5 14 72 5 017
80.46242656,28.64750027,Tribhuwanbasti,Tribhuwanbast,524 5 14 72 5 011
80.2353707,28.86750175,Royal Shukla Phanta National Park,Royal Shukla Phanta National Park,524 5 14 72 9 001
80.55462692,29.36622063,Aajayamaru,Ajayameru,524 5 14 73 5 019
80.49246262,29.08923165,Aalital,Alital,524 5 14 73 5 010
80.58297866,29.28276392,Amargadhi Municipality,Amargadhi N.P.,524 5 14 73 3 001
80.65148983,29.22076114,Achegram,Ashigram,524 5 14 73 5 008
80.47562269,29.28896574,Bagarkot,Bagarkot,524 5 14 73 5 015
80.72540819,29.36882322,Belapur,Belapur,524 5 14 73 5 003
80.52043835,29.35243743,Bhadrapur,Bhadrapur,524 5 14 73 5 018
80.39786293,29.32315542,Bhageshor,Bhageswor,524 5 14 73 5 014
80.49848856,29.35148209,Chepur,Chipur,524 5 14 73 5 017
80.45372363,29.36218949,Dewaldebhyapur,DewalDibyapur,524 5 14 73 5 016
80.67312442,29.28379699,Ganeshpur,Ganeshpur,524 5 14 73 5 007
80.531663,29.18844806,Gankhet,Gankhet,524 5 14 73 5 009
80.3286592,29.08841939,Jogbudha,Jogbuda,524 5 14 73 5 011
80.71327402,29.25838119,Kailpalmandu,Kailapalamandau,524 5 14 73 5 006
80.64504177,29.35365697,Kotaeli,Koteli,524 5 14 73 5 001
80.67197591,29.34002464,Manilek,Manilek,524 5 14 73 5 002
80.71507977,29.29751373,Mastamandu,Mashtamandau,524 5 14 73 5 005
80.70017258,29.32899612,Nawadurga,Nawadurga,524 5 14 73 5 004
80.35495658,29.26298622,Rupal,Rupal,524 5 14 73 5 013
80.59202933,29.36679784,Samaiji,Samejee,524 5 14 73 5 020
80.36651431,29.18440455,Serse,Sirsha,524 5 14 73 5 012
80.32317811,29.44952347,Amchaur,Amchaur,524 5 14 74 5 031
80.49822877,29.4674754,Basantapur,Basantapur,524 5 14 74 5 004
80.5338575,29.5198092,Basulinga,Basuling,524 5 14 74 5 006
80.75936683,29.62264369,Bhatana,Bhatana,524 5 14 74 5 058
80.53596324,29.49325174,Bhumeshwar,Bhumeswor,524 5 14 74 5 009
80.61660486,29.56866451,Bijayapur,Bijayapur,524 5 14 74 5 053
80.39275348,29.37448761,Bishalpur,Bilashpur,524 5 14 74 5 030
80.73665018,29.55898043,Bhumiraj,Bumiraj,524 5 14 74 5 056
80.7504984,29.5043518,Chaukham,Chaukham,524 5 14 74 5 019
80.40864459,29.56333016,Dasharath Chanda Municipality,Dasharathchanda N.P.,524 5 14 74 3 001
80.46391933,29.52007768,Dehimadaun,Dehimandau,524 5 14 74 5 039
80.51231195,29.5905705,Deulek,Deulek,524 5 14 74 5 045
80.56747143,29.62024068,Rim,Dhikarim/Rim,524 5 14 74 5 047
80.51776822,29.61452485,Sittad,Dhikasintad/Sitad,524 5 14 74 5 044
80.80627831,29.38634768,Dhugad,Dhungad,524 5 14 74 5 022
80.59970604,29.65084764,Dilasaini,Dilasaini,524 5 14 74 5 049
80.46078135,29.56101979,Durgabhawani,DurgaBhabani,524 5 14 74 5 038
80.45665478,29.47488499,Durgasthan,Durgasthan,524 5 14 74 5 035
80.72013529,29.46072647,Ganjari,Gajari,524 5 14 74 5 017
80.3646388,29.49478438,Giregada,Giregada,524 5 14 74 5 034
80.54601049,29.65052229,Gokuleshwar,Gokuleswor,524 5 14 74 5 048
80.58526078,29.48457347,Gujar,Gujar,524 5 14 74 5 010
80.48999941,29.51397059,Gurukhola,Gurukhola,524 5 14 74 5 005
80.42461143,29.51359244,Gwallek,Gwallek,524 5 14 74 5 036
80.69827809,29.61320935,Hat,Hat,524 5 14 74 5 059
80.50034356,29.55290981,Hatairaj,Hatraj,524 5 14 74 5 040
80.50322405,29.40448765,Kailpal,Kaipal,524 5 14 74 5 024
80.57742732,29.58327223,Kataunjpani,Kataujpani,524 5 14 74 5 046
80.70381915,29.57199287,Kotila,Kotila,524 5 14 74 5 055
80.73384659,29.68648568,Kotpetara,Kotpetara,524 5 14 74 5 062
80.31860286,29.40894028,Kulaun,Kulau,524 5 14 74 5 026
80.7547638,29.59344069,Kuwakot,Kuwakot,524 5 14 74 5 057
80.68580208,29.64483146,Mahadevsthan,Mahadevsthan,524 5 14 74 5 061
80.293401,29.38861154,Mahakali,Mahakali,524 5 14 74 5 027
80.41235547,29.43906076,Maharudra,Maharudra,524 5 14 74 5 002
80.66663581,29.58189972,Malladehi,Malladehi,524 5 14 74 5 054
80.64266577,29.63558172,Mathairaj,Mathairaj,524 5 14 74 5 051
80.55525307,29.53803258,Mauneli,Maunali,524 5 14 74 5 007
80.43539558,29.4107363,Melauli,Melauli,524 5 14 74 5 001
80.38099891,29.51868995,Nagarjun,Nagarjun,524 5 14 74 5 037
80.73137344,29.64536406,Nwadeu,Nwadeu,524 5 14 74 5 060
80.46889769,29.60613468,Nwali,Nwali,524 5 14 74 5 043
80.27008725,29.42738332,Pancheshwar,Pancheswor,524 5 14 74 5 025
