"","p_code","vdc","hazard","exposure","housing","poverty","vulnerability","severity","sev_norm","sev_cat","hlcit"
"3211","M-KAR-62-020","Sarmi",0.000197865,0.023425014,4.855875023,8.565323565,6.710599294,0.031448759,0.064498924,"Lowest",524412625011
"3212","M-KAR-62-016","Raha",0.000481306,0.00946227,4.855875023,8.565323565,6.710599294,0.031265061,0.064122173,"Lowest",524412625015
"3213","M-BHE-60-019","Jaganath",0.000136769,0.028735367,7.71015855,7.585470085,7.647814318,0.031091912,0.06376706,"Lowest",524411615013
"3214","M-KAR-64-006","Gela",9.45e-05,0.040094192,6.882439359,8.760683761,7.82156156,0.0309415,0.063458576,"Lowest",524412645020
"3215","M-BHE-60-034","Mehaltoli",0.000145796,0.02651076,7.71015855,7.585470085,7.647814318,0.030919698,0.063413863,"Lowest",NA
"3216","M-KAR-66-015","Maila",8.66e-05,0.045291777,5,10,7.5,0.03086558,0.06330287,"Lowest",524412665025
"3217","M-KAR-63-005","Chhumchaur",0.000169292,0.026808057,4.94899038,7.811355311,6.380172846,0.030707517,0.062978695,"Lowest",524412635004
"3218","M-KAR-62-007","Kalika",0.000317971,0.013542426,4.855875023,8.565323565,6.710599294,0.030686561,0.062935717,"Lowest",524205235019
"3219","M-BHE-60-041","Pagnath",0.000135566,0.027648692,7.71015855,7.585470085,7.647814318,0.03060469,0.062767805,"Lowest",524411615016
"3220","M-KAR-63-014","Kanakasundari",0.000146238,0.030631922,4.94899038,7.811355311,6.380172846,0.030574212,0.062705297,"Lowest",524412635028
"3221","M-BHE-60-003","Badakhola",0.000121566,0.030703683,7.71015855,7.585470085,7.647814318,0.030561871,0.062679987,"Lowest",NA
"3222","M-KAR-63-006","Depalgaun",0.000181921,0.02458345,4.94899038,7.811355311,6.380172846,0.030557611,0.06267125,"Lowest",524412635009
"3223","M-BHE-60-013","Chauratha",0.00012596,0.029411976,7.71015855,7.585470085,7.647814318,0.030485819,0.062524011,"Lowest",524411615019
"3224","E-MEC-01-049","Tiringe",0.0004389,0.017458555,4.123917932,3.028083028,3.57600048,0.030147908,0.06183098,"Lowest",524101015014
"3225","M-KAR-65-019","Ruga",0.000143886,0.039971172,4.998429002,4.474969475,4.736699238,0.030089433,0.061711054,"Lowest",524412655006
"3226","M-KAR-66-017","Mimi",0.000308415,0.011717633,5,10,7.5,0.030038535,0.061606666,"Lowest",524412665019
"3227","M-BHE-60-039","Odhari",0.00012656,0.027484666,7.71015855,7.585470085,7.647814318,0.0298521,0.061224303,"Lowest",524411615023
"3228","M-KAR-66-025","Simikot",7.87e-05,0.0445024,5,10,7.5,0.029722557,0.06095862,"Lowest",524412665001
"3229","M-KAR-63-002","Birat",0.000113213,0.036301083,4.94899038,7.811355311,6.380172846,0.029708651,0.060930099,"Lowest",524412635026
"3230","M-KAR-66-005","Darma",0.000161046,0.021692485,5,10,7.5,0.029701184,0.060914785,"Lowest",524412665018
"3231","M-KAR-66-027","Thehe",0.000144507,0.024029861,5,10,7.5,0.0296415,0.060792378,"Lowest",524412665010
"3232","M-BHE-59-026","Kaprichaur",0.000207978,0.029473486,5.761825825,2.689255189,4.225540507,0.029587644,0.060681924,"Lowest",524411595023
"3233","M-BHE-59-001","Agragaun",0.000219183,0.027751209,5.761825825,2.689255189,4.225540507,0.029511446,0.060525648,"Lowest",524411595017
"3234","M-BHE-59-041","Rajena",0.000193098,0.031390544,5.761825825,2.689255189,4.225540507,0.029477227,0.060455467,"Lowest",524411595019
"3235","M-BHE-60-018","Goganpani",9.99e-05,0.033010304,7.71015855,7.585470085,7.647814318,0.029329513,0.060152518,"Lowest",524205305029
"3236","M-KAR-62-009","Lawan",0.000304619,0.012291725,4.855875023,8.565323565,6.710599294,0.02928939,0.060070228,"Lowest",524412625019
"3237","M-KAR-63-015","KartikSwami",0.000175205,0.022410101,4.94899038,7.811355311,6.380172846,0.029260019,0.060009991,"Lowest",524412635010
"3238","M-BHE-59-018","Ghoreta",0.000181107,0.032415708,5.761825825,2.689255189,4.225540507,0.029164733,0.059814566,"Lowest",524411595015
"3239","M-BHE-60-048","Room",0.000128695,0.025055026,7.71015855,7.585470085,7.647814318,0.029107024,0.059696209,"Lowest",524411615015
"3240","M-KAR-66-011","Kharpunath",0.000212562,0.015264703,5,10,7.5,0.028978657,0.059432939,"Lowest",524412665011
"3241","M-KAR-63-010","GhodeMahadev",0.000151792,0.024849993,4.94899038,7.811355311,6.380172846,0.02887152,0.05921321,"Lowest",524412635017
"3242","M-BHE-60-008","Belpata",0.000110805,0.027894732,7.71015855,7.585470085,7.647814318,0.028699446,0.0588603,"Lowest",524411615009
"3243","M-BHE-59-038","Neta",0.000152038,0.036567626,5.761825825,2.689255189,4.225540507,0.028640284,0.058738964,"Lowest",524411595006
"3244","M-BHE-60-022","Kalika",0.000121613,0.025219052,7.71015855,7.585470085,7.647814318,0.028625206,0.058708041,"Lowest",524205235019
"3245","M-BHE-59-027","Khanikholla",0.000165664,0.033184582,5.761825825,2.689255189,4.225540507,0.02853311,0.058519158,"Lowest",524411595020
"3246","F-SET-67-005","Bichhaiyan",9.71e-05,0.027915235,8.077192371,8.797313797,8.437253084,0.028387658,0.058220847,"Lowest",524513685011
"3247","M-BHE-59-024","Kalyan",0.000146494,0.036895678,5.761825825,2.689255189,4.225540507,0.028372178,0.058189099,"Lowest",524411595005
"3248","E-MEC-01-004","Change",0.000684842,0.009308496,4.123917932,3.028083028,3.57600048,0.028354538,0.058152922,"Lowest",524101015028
"3249","M-KAR-64-001","Badalkot",8.69e-05,0.03335886,6.882439359,8.760683761,7.82156156,0.028303549,0.058048347,"Lowest",524412645004
"3250","M-KAR-65-010","Mangri",0.000189874,0.025003767,4.998429002,4.474969475,4.736699238,0.028225982,0.057889263,"Lowest",524412655004
"3251","M-KAR-62-013","Narku",0.000211284,0.015613259,4.855875023,8.565323565,6.710599294,0.028078509,0.057586807,"Lowest",524412625010
"3252","M-KAR-64-007","Jubika",0.000116886,0.023978603,6.882439359,8.760683761,7.82156156,0.027987259,0.05739966,"Lowest",524412645024
"3253","M-BHE-59-044","Ranibas",0.000137491,0.037346751,5.761825825,2.689255189,4.225540507,0.027891382,0.057203024,"Lowest",524204205019
"3254","M-KAR-66-009","Kalika",8.59e-05,0.032374702,5,10,7.5,0.027529727,0.056461298,"Lowest",524205235019
"3255","M-BHE-59-014","Dharapani",0.000154626,0.031503312,5.761825825,2.689255189,4.225540507,0.027405665,0.056206857,"Lowest",524411595027
"3256","M-KAR-62-017","Rimi",0.000208302,0.014290796,4.855875023,8.565323565,6.710599294,0.027133389,0.055648442,"Lowest",NA
"3257","M-BHE-60-009","Bhawani",0.000113996,0.022522869,7.71015855,7.585470085,7.647814318,0.026978424,0.055330619,"Lowest",524411615029
"3258","M-KAR-66-020","Rodikot",9.72e-05,0.026767051,5,10,7.5,0.026917858,0.055206403,"Lowest",524412665015
"3259","F-SET-67-025","Rugin",7.66e-05,0.0298733,8.077192371,8.797313797,8.437253084,0.026823601,0.055013089,"Lowest",524513685012
"3260","M-BHE-59-002","Awalching",0.000185083,0.023968351,5.761825825,2.689255189,4.225540507,0.026564135,0.054480945,"Lowest",NA
"3261","M-KAR-65-022","Shreekot",0.000104058,0.037685055,4.998429002,4.474969475,4.736699238,0.026483377,0.054315317,"Lowest",524412655020
"3262","M-KAR-63-021","Malikabota (Hatsinja)",0.000162981,0.017335535,4.94899038,7.811355311,6.380172846,0.026220174,0.053775509,"Lowest",NA
"3263","M-KAR-66-021","Sarkeedeu",0.000121757,0.019693414,5,10,7.5,0.026199431,0.053732966,"Lowest",524412665007
"3264","M-KAR-65-021","Seri",0.000160511,0.02365055,4.998429002,4.474969475,4.736699238,0.026198331,0.053730711,"Lowest",524514755029
"3265","M-KAR-65-016","Rara(Gilas)",0.0002578,0.014342054,4.998429002,4.474969475,4.736699238,0.025969073,0.05326052,"Lowest",524412655014
"3266","M-KAR-65-024","Sukhadhik",0.000121559,0.029432479,4.998429002,4.474969475,4.736699238,0.025686015,0.052679991,"Lowest",524412655019
"3267","M-BHE-59-012","Dandakhali",0.000154203,0.025557356,5.761825825,2.689255189,4.225540507,0.025536653,0.052373662,"Lowest",524411595022
"3268","M-BHE-60-038","Naumule",0.000115746,0.018247932,7.71015855,7.585470085,7.647814318,0.02527856,0.051844332,"Lowest",NA
"3269","M-KAR-66-026","Syada",0.000101384,0.020872354,5,10,7.5,0.025130441,0.051540553,"Lowest",524412665005
"3270","W-GAN-41-005","Ghyaru",0.005947899,0.000727867,4.443272456,2.753357753,3.598315105,0.024974967,0.051221688,"Lowest",524307385002
"3271","M-KAR-66-008","Jair",9.27e-05,0.022041041,5,10,7.5,0.024840598,0.050946106,"Lowest",524412665026
"3272","E-MEC-01-026","Olangchunggola",0.001728422,0.002450144,4.123917932,3.028083028,3.57600048,0.024740756,0.05074134,"Lowest",NA
"3273","M-KAR-65-006","Jima",0.000108481,0.02912493,4.998429002,4.474969475,4.736699238,0.024643242,0.050541346,"Lowest",524412655011
"3274","M-KAR-66-004","Dandafaya",9.11e-05,0.021507956,5,10,7.5,0.024496045,0.050239457,"Lowest",524412665004
"3275","M-BHE-59-039","Pamka",0.000154373,0.022246074,5.761825825,2.689255189,4.225540507,0.024391327,0.050024689,"Lowest",524411595011
"3276","M-KAR-66-019","Raya",9.76e-05,0.019498633,5,10,7.5,0.024253957,0.049742953,"Lowest",524412665021
"3277","M-KAR-65-004","Gumtha",0.000104739,0.026633779,4.998429002,4.474969475,4.736699238,0.023641367,0.048486579,"Lowest",524412655023
"3278","M-KAR-65-011","Mugu",0.000292247,0.009205979,4.998429002,4.474969475,4.736699238,0.023357802,0.047905009,"Lowest",524412655007
"3279","M-BHE-59-016","Garpan",0.00013564,0.020616062,5.761825825,2.689255189,4.225540507,0.02277676,0.046713338,"Lowest",524411595010
"3280","M-KAR-63-003","Buvramadichaur",0.000150152,0.012066189,4.94899038,7.811355311,6.380172846,0.02261057,0.046372496,"Lowest",524412635029
"3281","M-KAR-66-012","Lali",9.31e-05,0.016146344,5,10,7.5,0.022426751,0.045995497,"Lowest",524514755020
"3282","M-KAR-65-015","Pulu",0.000207108,0.011225554,4.998429002,4.474969475,4.736699238,0.022248121,0.04562914,"Lowest",524412655008
"3283","M-KAR-66-013","Limi",0.000152969,0.009267489,5,10,7.5,0.021989194,0.045098102,"Lowest",524412665009
"3284","M-KAR-65-009","Kotdanda",0.000121316,0.01829919,4.998429002,4.474969475,4.736699238,0.021908276,0.044932146,"Lowest",524412655018
"3285","M-KAR-66-014","Madana",8.63e-05,0.015849047,5,10,7.5,0.02172616,0.04455864,"Lowest",524412665014
"3286","M-KAR-65-002","Dhainakot",8.2e-05,0.02458345,4.998429002,4.474969475,4.736699238,0.021214224,0.0435087,"Lowest",524412655016
"3287","M-KAR-65-003","Dolphu",0.000472845,0.003946884,4.998429002,4.474969475,4.736699238,0.020676787,0.042406459,"Lowest",524412655009
"3288","M-KAR-65-020","Khamale",9.66e-05,0.018575985,4.998429002,4.474969475,4.736699238,0.020409336,0.041857938,"Lowest",NA
"3289","M-KAR-65-013","Photu",0.000123601,0.014055008,4.998429002,4.474969475,4.736699238,0.02018877,0.041405576,"Lowest",524412655013
"3290","M-KAR-66-007","Hepka",9.92e-05,0.010835991,5,10,7.5,0.020049108,0.041119139,"Lowest",524412665003
"3291","M-KAR-65-005","Hyanglu",7.95e-05,0.021190155,4.998429002,4.474969475,4.736699238,0.019979622,0.040976629,"Lowest",524412655017
"3292","M-KAR-66-024","ShreeNagar",8.89e-05,0.011379328,5,10,7.5,0.019651385,0.04030344,"Lowest",524412655003
"3293","M-KAR-66-010","Khagalgaun",9.62e-05,0.010487435,5,10,7.5,0.019633399,0.040266552,"Lowest",524412665006
"3294","M-KAR-66-003","Chhipra",9.26e-05,0.010712971,5,10,7.5,0.019520668,0.040035351,"Lowest",524412665012
"3295","M-KAR-65-017","RaraKalai",9.69e-05,0.015961815,4.998429002,4.474969475,4.736699238,0.019424877,0.03983889,"Lowest",524412655015
"3296","M-KAR-66-006","Gothi",8.49e-05,0.01138958,5,10,7.5,0.019355667,0.039696946,"Lowest",524412665016
"3297","M-BHE-59-045","Ratudevistan",9.71e-05,0.017212516,5.761825825,2.689255189,4.225540507,0.019183756,0.039344371,"Lowest",NA
"3298","M-KAR-66-001","Baraigaun",7.41e-05,0.012660784,5,10,7.5,0.019158578,0.039292732,"Lowest",524412665024
"3299","M-KAR-66-022","Saya(Sama)",7.89e-05,0.010897501,5,10,7.5,0.01861119,0.038170082,"Lowest",524412665022
"3300","M-KAR-65-012","Natharpu",7.76e-05,0.01643339,4.998429002,4.474969475,4.736699238,0.018215675,0.037358912,"Lowest",524412655012
"3301","M-KAR-66-016","Melchham",8.47e-05,0.009482774,5,10,7.5,0.018196157,0.037318882,"Lowest",524412665017
"3302","M-KAR-65-001","Bhiyee",8.54e-05,0.014413816,4.998429002,4.474969475,4.736699238,0.017996591,0.036909589,"Lowest",524412655024
"3303","M-KAR-65-008","Kimari",0.000171263,0.005935704,4.998429002,4.474969475,4.736699238,0.016886398,0.03463267,"Lowest",524412655010
"3304","M-KAR-66-002","Bargaun",7.17e-05,0.007565716,5,10,7.5,0.015963438,0.032739753,"Lowest",524412665002
"3305","F-SET-70-013","Dipayal Silgadhi Municipality",0,0.24005257,8.768910588,8.263125763,8.516018176,0,0,"Lowest",NA
"3306","M-BHE-57-032","Nepalgunj Municipality",0,0.743275176,6.604694962,8.174603175,7.389649068,0,0,"Lowest",NA
"3307","F-SET-69-047","Mangalsen",0,0.107211726,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695034
"3308","F-SET-69-067","Soukat",0,0.068224712,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695007
"3309","F-SET-67-017","Kailashmandau",0,0.09827229,8.077192371,8.797313797,8.437253084,0,0,"Lowest",524513685025
"3310","F-SET-69-059","Ramarosan",0,0.061397115,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695048
"3311","F-SET-67-023","Martadi",0,0.090286257,8.077192371,8.797313797,8.437253084,0,0,"Lowest",524513685002
"3312","F-SET-69-026","Dhungachalna",0,0.057983316,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695072
"3313","F-SET-69-012","Binayak",0,0.057521992,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695052
"3314","F-SET-67-004","Barhabise",0,0.085847294,8.077192371,8.797313797,8.437253084,0,0,"Lowest",524205235002
"3315","F-SET-69-030","Hichma",0,0.054897571,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695074
"3316","F-SET-69-066","Siudi",0,0.051586289,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695006
"3317","F-SET-69-056","Payal",0,0.051196726,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695005
"3318","F-SET-67-019","Kolti",0,0.073135251,8.077192371,8.797313797,8.437253084,0,0,"Lowest",524513685013
"3319","F-SET-69-024","Dhodasain",0,0.049023377,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695073
"3320","F-SET-69-043","Kushkot",0,0.047711166,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695018
"3321","F-SET-69-010","Bhatakatiya",0,0.047700914,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695042
"3322","F-SET-67-021","Kuldeumadau",0,0.070449319,8.077192371,8.797313797,8.437253084,0,0,"Lowest",524513685023
"3323","F-SET-69-062","Risidaha",0,0.046747511,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695022
"3324","F-SET-69-058","Rahaph",0,0.046716756,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695065
"3325","F-SET-67-024","Pandusain",0,0.06920887,8.077192371,8.797313797,8.437253084,0,0,"Lowest",524513685014
"3326","F-SET-70-049","Toleni",0,0.063324425,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705014
"3327","F-SET-70-010","Daud",0,0.062709326,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705011
"3328","F-SET-69-004","Baradadevi",0,0.045640333,8.452909585,9.212454212,8.832681899,0,0,"Lowest",NA
"3329","F-SET-69-019","Darna",0,0.044973976,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695044
"3330","F-SET-69-009","Bhairavsthan",0,0.044922718,8.452909585,9.212454212,8.832681899,0,0,"Lowest",NA
"3331","F-SET-67-006","Bramhatola",0,0.065928343,8.077192371,8.797313797,8.437253084,0,0,"Lowest",524513685024
"3332","F-SET-70-048","Tikhatar",0,0.060177169,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705027
"3333","F-SET-69-041","Kuika",0,0.043887302,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695056
"3334","F-SET-70-028","Khatiwada",0,0.059582573,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705013
"3335","F-SET-70-003","Barchhen",0,0.05887521,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705037
"3336","F-SET-69-006","Batulasen",0,0.043046667,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695041
"3337","F-SET-69-065","Siddheswor",0,0.042728865,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524102105025
"3338","F-SET-69-074","Walant",0,0.041806217,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695069
"3339","F-SET-69-073","Turmakhad",0,0.041590933,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695068
"3340","F-SET-69-021","Dhakari",0,0.041375648,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695070
"3341","F-SET-69-071","Toli",0,0.041006589,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695059
"3342","F-SET-69-007","Bayala",0,0.040473503,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695060
"3343","F-SET-69-040","Khodasadevi",0,0.04032998,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695023
"3344","F-SET-69-045","Lungra",0,0.0395201,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695003
"3345","F-SET-69-023","Dhamali",0,0.038966511,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695062
"3346","F-SET-69-052","Nandegada",0,0.038751226,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695021
"3347","F-SET-70-024","Kalikasthan",0,0.052498685,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513695055
"3348","M-BHE-57-002","Banakatawa",0,0.192648954,6.604694962,8.174603175,7.389649068,0,0,"Lowest",524411575029
"3349","F-SET-69-075","Warla",0,0.038289902,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695051
"3350","F-SET-69-005","Basti",0,0.038095121,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695049
"3351","F-SET-70-033","Latamandau",0,0.051545282,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705024
"3352","F-SET-67-015","Jugada",0,0.054928326,8.077192371,8.797313797,8.437253084,0,0,"Lowest",524513685003
"3353","F-SET-69-068","Sutar",0,0.037049453,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695047
"3354","F-SET-70-002","Banlek",0,0.050181813,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705022
"3355","F-SET-70-005","Bhumirajmadau",0,0.04979225,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705048
"3356","F-SET-70-034","LaxmiNagar",0,0.049679482,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705034
"3357","F-SET-70-037","Mudabhara",0,0.048777337,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705028
"3358","F-SET-67-012","Gudukhati",0,0.05259095,8.077192371,8.797313797,8.437253084,0,0,"Lowest",524513685019
"3359","F-SET-69-036","Kalekanda",0,0.035778249,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695054
"3360","F-SET-67-027","Tolidewal",0,0.051924593,8.077192371,8.797313797,8.437253084,0,0,"Lowest",524513685026
"3361","F-SET-69-050","Mashtamadaun",0,0.035275918,8.452909585,9.212454212,8.832681899,0,0,"Lowest",NA
"3362","F-SET-69-038","Kalikasthan",0,0.035091388,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695055
"3363","M-BHE-60-012","Chamunda",0,0.120795159,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524411615045
"3364","F-SET-69-054","Oligaun",0,0.034117482,8.452909585,9.212454212,8.832681899,0,0,"Lowest",NA
"3365","F-SET-69-032","Janalibandali",0,0.033871442,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695030
"3366","F-SET-69-013","Bindhyabasini",0,0.033030807,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524411615018
"3367","M-KAR-64-013","Manma",0,0.093228479,6.882439359,8.760683761,7.82156156,0,0,"Lowest",524412645001
"3368","F-SET-70-031","Lamikhal",0,0.044020573,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705019
"3369","F-SET-69-042","Kuntibandali",0,0.03248747,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695033
"3370","F-SET-70-041","Pokhari",0,0.043590004,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524103145017
"3371","F-SET-69-057","Pulletala",0,0.032272185,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695058
"3372","F-SET-69-025","Dhudharukot",0,0.032026146,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695011
"3373","F-SET-70-050","Wagalek",0,0.04306717,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705009
"3374","F-SET-70-030","Ladagada",0,0.042739117,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705002
"3375","F-SET-68-022","Khiratadi",0,0.082597521,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675032
"3376","F-SET-70-001","BanjaKakani",0,0.042667356,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705015
"3377","F-SET-69-037","Kalika",0,0.031585325,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524205235019
"3378","F-SET-67-009","Dahakot",0,0.04549681,8.077192371,8.797313797,8.437253084,0,0,"Lowest",524513685015
"3379","F-SET-70-020","Girichauka",0,0.041416655,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705012
"3380","F-SET-70-008","Chhatiwan",0,0.04101684,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705031
"3381","F-SET-70-011","Khagalgaun",0,0.040801556,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524412665006
"3382","F-SET-67-001","Atichaur",0,0.043846295,8.077192371,8.797313797,8.437253084,0,0,"Lowest",524513685017
"3383","F-SET-70-035","Mahadevsthan",0,0.040535013,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524205305040
"3384","F-SET-69-003","Bannatoli",0,0.030068081,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695028
"3385","F-SET-70-014","Durgamadau",0,0.040411993,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705049
"3386","F-SET-68-013","Deulikot",0,0.076877102,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675033
"3387","F-SET-69-034","Jupu",0,0.029637512,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695031
"3388","F-SET-69-015","Budhakot",0,0.029493989,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695009
"3389","F-SET-69-014","Birpath",0,0.029473486,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695029
"3390","F-SET-70-026","Kapalleki",0,0.039417583,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705050
"3391","F-SET-69-051","Nada",0,0.029196691,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695064
"3392","F-SET-70-051","Warpata",0,0.039161292,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705016
"3393","F-SET-69-060","Raniban",0,0.029083923,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524103135049
"3394","F-SET-69-055","Patalkot",0,0.028960903,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695014
"3395","F-SET-70-022","Kadamadaun",0,0.03883324,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705005
"3396","F-SET-69-001","Babala",0,0.028837884,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695008
"3397","F-SET-69-063","Santada",0,0.028704612,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695046
"3398","F-SET-68-045","Sunkuda",0,0.07375035,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675038
"3399","F-SET-67-007","Budhiganga",0,0.041437158,8.077192371,8.797313797,8.437253084,0,0,"Lowest",524513685001
"3400","F-SET-69-011","Bhuli",0,0.028489328,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695063
"3401","F-SET-69-064","Sera",0,0.027843474,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695050
"3402","F-SET-69-035","Kalagaun",0,0.027761461,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524410535013
"3403","M-BHE-57-001","Bageswari",0,0.129898621,6.604694962,8.174603175,7.389649068,0,0,"Lowest",524411575040
"3404","F-MAH-73-013","Jogbudha",0,0.221763632,8.091993118,5.891330891,6.991662005,0,0,"Lowest",NA
"3405","F-SET-69-069","Thanti",0,0.027402653,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695024
"3406","F-MAH-73-003","Amargadhi Municipality",0,0.217796244,8.091993118,5.891330891,6.991662005,0,0,"Lowest",NA
"3407","F-SET-69-046","Malatikot",0,0.026961832,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695045
"3408","M-BHE-57-028","Manikapur",0,0.1254084,6.604694962,8.174603175,7.389649068,0,0,"Lowest",524411575009
"3409","F-SET-68-021","Kaphalaseri",0,0.068604023,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675029
"3410","F-SET-70-036","Mannakapadi",0,0.035942275,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705040
"3411","F-SET-69-031","Jalapadevi",0,0.026787554,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695002
"3412","F-SET-70-032","LanaKedareswor",0,0.0357885,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705039
"3413","F-SET-68-006","Chainpur",0,0.068091441,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524205305030
"3414","F-SET-69-044","Layati",0,0.026397991,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695057
"3415","F-SET-67-008","Chautara",0,0.038054114,8.077192371,8.797313797,8.437253084,0,0,"Lowest",NA
"3416","M-KAR-64-014","Marta",0,0.072530404,6.882439359,8.760683761,7.82156156,0,0,"Lowest",524412645017
"3417","F-SET-69-016","Chalsa",0,0.026285223,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695053
"3418","F-SET-70-017","Gaihragau",0,0.034619813,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705003
"3419","F-SET-68-039","Rayal",0,0.065559284,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675039
"3420","F-SET-70-004","Basudevi",0,0.034281508,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705026
"3421","M-BHE-57-046","Udarapur",0,0.118006711,6.604694962,8.174603175,7.389649068,0,0,"Lowest",524411575039
"3422","F-SET-69-027","Duni",0,0.025188297,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695012
"3423","F-SET-68-042","Sainpasela",0,0.063078385,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675047
"3424","F-SET-70-007","Chhapali",0,0.033256343,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705010
"3425","F-SET-70-044","Saraswotinagar",0,0.033102569,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705036
