hlcit,impl_ag,src_ag,vdc,action,desc,target,no_actions,no_hh,ave_cost
,Nepal Red Cross,,,Distribution,Tarpaulin,,1150,1150,
,Nepal Red Cross,,,Distribution,Tents,,210,210,
,Nepal Red Cross,,,Distribution,Household kits (excluding tarpaulins),,100,0,
,Nepal Red Cross,,,Distribution,Tarpaulin,,200,0,
,Nepal Red Cross,,,Distribution,Tool kits and fixings,,100,0,
,Nepal Red Cross,,,Distribution,Tarpaulin,,100,0,
,Nepal Red Cross,,,Distribution,Tarpaulin,,100,0,
,Nepal Red Cross,,,Distribution,Blankets,,10,5,
,Nepal Red Cross,,,Distribution,Tarpaulin,,3429,3429,
,Nepal Red Cross,,,Distribution,Household kits (excluding tarpaulins),,50,0,
,Nepal Red Cross,,,Distribution,Tarpaulin,,100,0,
,Nepal Red Cross,,,Distribution,Tool kits and fixings,,50,0,
,Nepal Red Cross,,,Distribution,Tarpaulin,,1155,1155,
,Nepal Red Cross,,,Distribution,Tents,,45,45,
,Nepal Red Cross,,,Distribution,Household kits (excluding tarpaulins),,100,0,
,Nepal Red Cross,,,Distribution,Tarpaulin,,200,0,
,Nepal Red Cross,,,Distribution,Tool kits and fixings,,100,0,
,Nepal Red Cross,,,Distribution,Household kits (excluding tarpaulins),,5,5,
,Nepal Red Cross,,,Distribution,Tarpaulin,,200,0,
,Nepal Red Cross,,,Distribution,Household kits (excluding tarpaulins),,97,97,
,Nepal Red Cross,,,Distribution,Tarpaulin,,507,507,
,Nepal Red Cross,,,Distribution,Household kits (excluding tarpaulins),,50,0,
,Nepal Red Cross,,,Distribution,Tarpaulin,,100,0,
,Nepal Red Cross,,,Distribution,Tool kits and fixings,,50,0,
,Nepal Red Cross,,,Distribution,Tarpaulin,,293,0,
524 2 05 25 5 021,OM nepal,,Chhampi,Distribution,Tarpaulin,,1,1,
524 2 05 25 5 021,OM nepal,,Chhampi,Distribution,Tarpaulin,,50,50,
524 2 05 25 5 040,OM nepal,,Dhapakhel,Distribution,Tarpaulin,,20,20,
524 2 05 25 5 024,OM nepal,,Jharuwarasi,Distribution,Tarpaulin,,105,105,
524 2 05 25 5 024,OM nepal,,Jharuwarasi,Distribution,Tarpaulin,,1,2,
524 2 05 25 5 024,OM nepal,,Jharuwarasi,Distribution,Tarpaulin,,25,25,
524 2 05 25 5 024,OM nepal,,Jharuwarasi,Distribution,Tarpaulin,,6,8,
524 2 05 25 5 004,OM nepal,,Lele,Distribution,Tarpaulin,,20,20,
524 2 05 25 5 039,OM nepal,,Thecho,Distribution,Tarpaulin,,45,45,
524 2 06 31 5 003,OM nepal,,Sukaura,Distribution,Tarpaulin,,4,4,
524 2 06 31 5 001,OM nepal,,Thingan,Distribution,Tarpaulin,,20,20,
524 2 06 31 5 001,OM nepal,,Thingan,Distribution,Tarpaulin,,30,30,
524 2 06 31 5 001,OM nepal,,Thingan,Distribution,Tarpaulin,,4,3,
524 2 06 31 5 001,OM nepal,,Thingan,Distribution,Tarpaulin,,5,,
524 2 06 31 5 001,OM nepal,,Thingan,Distribution,Tarpaulin,,8,8,
524 2 05 29 5 016,OM nepal,,Briddim,Distribution,Tarpaulin,,330,,
524 2 05 29 5 011,OM nepal,,Gatlang,Distribution,Tarpaulin,,800,,
524 2 05 29 5 001,OM nepal,,Haku,Distribution,Tarpaulin,,890,,
,OXFAM,,Khumaltar,Distribution,Tarpaulin,,11,,
524 2 05 26 5 013,OXFAM,,Gundu,Distribution,Tarpaulin,,100,,
524 2 05 26 5 008,OXFAM,,Jhaukhel,Distribution,Tarpaulin,,100,,
524 2 05 26 3 002,OXFAM,,Madhyapur Thimi Municipality,Distribution,Tarpaulin,,50,,
524 2 05 26 5 004,OXFAM,,Nagarkot,Distribution,Tarpaulin,,100,,
524 2 05 30 5 037,OXFAM,,Benighat,Distribution,Tarpaulin,,2265,,
524 2 05 30 5 010,OXFAM,,Budhathum,Distribution,Tarpaulin,,56,,
524 2 05 30 5 038,OXFAM,,Dhursa,Distribution,Tarpaulin,,1533,,
524 2 05 30 5 004,OXFAM,,Satyadevi,Distribution,Tarpaulin,,800,,
524 3 07 36 5 066,OXFAM,,Ghyachok,Distribution,Tarpaulin,,425,,
524 3 07 36 5 047,OXFAM,,Laprak,Distribution,Tarpaulin,,650,,
524 3 07 36 5 002,OXFAM,,Phinam,Distribution,Tarpaulin,,403,,
524 3 07 36 5 002,OXFAM,,Phinam,Distribution,Tarpaulin,,471,,
524 3 07 36 5 035,OXFAM,,Simjung,Distribution,Tarpaulin,,870,,
524 3 07 36 5 064,OXFAM,,Takumaj Hlakuri,Distribution,Tarpaulin,,616,,
,OXFAM,,,Distribution,Tarpaulin,,400,,
524 2 05 27 3 002,OXFAM,,Kirtipur Municipality,Distribution,Tarpaulin,,270,,
524 2 05 25 5 029,OXFAM,,Lubhu,Distribution,Tarpaulin,,110,,
524 2 05 25 5 031,OXFAM,,Siddhipur,Distribution,Tarpaulin,,300,,
524 2 05 25 5 031,OXFAM,,Siddhipur,Distribution,Tarpaulin,,95,,
524 2 05 28 5 048,OXFAM,,Khadga Bhanjyang,Distribution,Tarpaulin,,1764,,
524 2 05 28 5 012,OXFAM,,Madanpur,Distribution,Tarpaulin,,2249,,
524 2 05 28 5 026,OXFAM,,Thaprek,Distribution,Tarpaulin,,900,,
524 2 05 23 5 065,OXFAM,,Helambu,Distribution,Tarpaulin,,6,,
524 2 05 23 5 042,OXFAM,,Sangachok,Distribution,Tarpaulin,,129,,
,Peace Winds Japan,,,Distribution,Household kits (excluding tarpaulins),Targeted group,,500,6000
524 2 05 25 5 038,Peace Winds Japan,,Bungmati,Distribution,CGI Bundle,All / Blanket,,10,11211
524 2 05 25 5 038,Peace Winds Japan,,Bungmati,Distribution,Tool kits and fixings,All / Blanket,,,
524 2 05 25 5 038,Peace Winds Japan,,Bungmati,Distribution,CGI Bundle,All / Blanket,,10,11211
524 2 05 25 5 038,Peace Winds Japan,,Bungmati,Distribution,Tool kits and fixings,All / Blanket,,10,2150
524 2 05 23 5 039,Peace Winds Japan,,Sanusirubari,Distribution,Tool kits and fixings,All / Blanket,200,1020,2000
524 2 05 23 5 039,Peace Winds Japan,,Sanusirubari,Activity,Specialist Training,Targeted group,,,
524 2 05 23 5 039,Peace Winds Japan,,Sanusirubari,Cash,Conditional Cash,All / Blanket,13000,1020,13000
524 2 05 23 5 039,Peace Winds Japan,,Sanusirubari,Distribution,CGI Bundle,All / Blanket,2,1020,12000
524 2 05 23 5 039,Peace Winds Japan,,Sanusirubari,Distribution,Construction Materials,Targeted group,,1020,25000
524 2 05 23 5 039,Peace Winds Japan,,Sanusirubari,Activity,Community Training,Targeted group,,1020,0
524 3 07 36 5 051,People in Need,IOM-DFID,Uhiya,Distribution,Tarpaulin,,428,428,
524 3 07 36 5 006,People in Need,IOM-DFID,Darbung,Distribution,Tarpaulin,,372,372,
524 3 07 36 5 046,People in Need,IOM-DFID,Keroja,Distribution,Tarpaulin,,5,5,
524 3 07 36 5 032,People in Need,,Shrithankot,Distribution,Tarpaulin,,146,146,
524 2 05 29 5 014,People in Need,WHH,Thuman,Distribution,Tarpaulin,,711,,
524 3 07 36 5 018,People in Need,,Amppipal,Distribution,Tarpaulin,,390,390,
524 3 07 36 5 018,People in Need,IOM-DFID,Amppipal,Distribution,Tarpaulin,,172,172,
524 3 07 36 5 010,People in Need,IOM-DFID,Bakrang,Distribution,Tarpaulin,,177,177,
524 3 07 36 5 037,People in Need,Underside Rock Band,Bihi,Distribution,CGI Bundle,,195,,
524 3 07 36 5 037,People in Need,,Bihi,Distribution,Tool kits and fixings,,262,235,
524 3 07 36 5 037,People in Need,,Bihi,Distribution,CGI Bundle,,275,,
524 3 07 36 5 037,People in Need,Abari,Bihi,Distribution,Tents,,7,,
524 3 07 36 5 005,People in Need,,Bungkot,Distribution,Tents,,2,,
524 3 07 36 5 038,People in Need,,Chhekampar,Distribution,Blankets,,90,,
524 3 07 36 5 038,People in Need,,Chhekampar,Distribution,Tarpaulin,,226,226,
524 3 07 36 5 038,People in Need,Abari,Chhekampar,Distribution,Tents,,8,,
524 3 07 36 5 038,People in Need,,Chhekampar,Distribution,Tool kits and fixings,,280,253,
524 3 07 36 5 038,People in Need,Abari,Chhekampar,Distribution,Tents,,11,,
524 3 07 36 5 039,People in Need,IOM,Chunchet,Distribution,CGI Bundle,,500,250,
524 3 07 36 5 039,People in Need,,Chunchet,Distribution,Tool kits and fixings,,277,250,
524 3 07 36 5 039,People in Need,Abari,Chunchet,Distribution,Tents,,8,,
524 3 07 36 5 034,People in Need,,Dhuwakot,Distribution,Tarpaulin,,203,203,
524 3 07 36 5 013,People in Need,,Ghairung,Distribution,Tarpaulin,,415,415,
524 3 07 36 5 022,People in Need,IOM-DFID,Kerabari,Distribution,Tarpaulin,,538,538,
524 3 07 36 5 022,People in Need,Abari,Kerabari,Distribution,Tents,,11,,
524 3 07 36 5 022,People in Need,,Kerabari,Distribution,Tool kits and fixings,,366,,
524 3 07 36 5 022,People in Need,,Kerabari,Distribution,CGI Bundle,,420,,
524 3 07 36 5 022,People in Need,IOM,Kerabari,Distribution,Blankets,,570,,
524 3 07 36 5 030,People in Need,IOM-DFID,Khoplang,Distribution,Tarpaulin,,596,596,
524 3 07 36 5 030,People in Need,,Khoplang,Distribution,Tarpaulin,,55,55,
524 3 07 36 5 047,People in Need,,Laprak,Distribution,Blankets,,50,,
524 3 07 36 5 040,People in Need,IOM-DFID,Lho,Distribution,Tarpaulin,,256,256,
524 3 07 36 5 040,People in Need,IOM-DFID,Lho,Distribution,Tarpaulin,,73,73,
524 3 07 36 5 062,People in Need,IOM-DFID,Swara,Distribution,Tarpaulin,,300,300,
524 3 07 36 5 016,People in Need,IOM-DFID,Taklung,Distribution,Tarpaulin,,581,581,
524 3 07 36 5 011,People in Need,,Tanglichok,Distribution,Tarpaulin,,300,300,
524 3 07 36 5 024,People in Need,,Thalajung,Distribution,Tarpaulin,,345,345,
,People in Need,Underside Rock Band,,Distribution,CGI Bundle,,175,,
,People in Need,Save the Children,,Distribution,Household kits (excluding tarpaulins),,1494,,
,People in Need,Helvetas,,Distribution,Tarpaulin,,1000,,
,People in Need,,,Distribution,Blankets,,3900,,
,People in Need,,,Distribution,Household kits (excluding tarpaulins),,3960,,
524 2 05 23 5 069,People in Need,,Bhotang,Distribution,CGI Bundle,,1498,,
524 2 05 23 5 077,People in Need,,BhoteNamlang,Distribution,Household kits (excluding tarpaulins),,900,900,
524 2 05 23 5 077,People in Need,,BhoteNamlang,Distribution,Tarpaulin,,958,958,
524 2 05 23 5 067,People in Need,,Ghunsakot,Distribution,Household kits (excluding tarpaulins),,575,575,
524 2 05 23 5 067,People in Need,,Ghunsakot,Distribution,Tarpaulin,,575,575,
524 2 05 23 5 067,People in Need,,Ghunsakot,Distribution,CGI Bundle,,1150,,
524 2 05 23 5 051,People in Need,,Hagam,Distribution,Household kits (excluding tarpaulins),,1041,1032,
524 2 05 23 5 051,People in Need,,Hagam,Distribution,Tarpaulin,,1041,1032,
524 3 07 36 5 033,People in Need,Abari,Deurali,Distribution,Tents,,3,,
524 3 07 36 5 038,People in Need,People in Need/Nepal Share,Chhekampar,Distribution,CGI Bundle,,418,209,
524 3 07 36 5 038,PHASE Nepal,,Chhekampar,Distribution,CGI Bundle,All / Blanket,273,,7000
524 3 07 36 5 038,PHASE Nepal,,Chhekampar,Distribution,Tool kits and fixings,All / Blanket,273,,
524 3 07 36 5 039,PHASE Nepal,,Chunchet,Distribution,CGI Bundle,All / Blanket,266,,7000
524 3 07 36 5 039,PHASE Nepal,,Chunchet,Distribution,Tool kits and fixings,All / Blanket,266,,
524 3 07 36 5 045,PHASE Nepal,,Kashigaun,Distribution,CGI Bundle,All / Blanket,455,,7000
524 3 07 36 5 045,PHASE Nepal,,Kashigaun,Distribution,Tool kits and fixings,All / Blanket,455,,
524 3 07 36 5 046,PHASE Nepal,,Keroja,Distribution,CGI Bundle,All / Blanket,773,,7000
524 3 07 36 5 046,PHASE Nepal,,Keroja,Distribution,Tool kits and fixings,All / Blanket,773,,
524 3 07 36 5 049,PHASE Nepal,,Manbu,Activity,Community Training,All / Blanket,1622,,
524 3 07 36 5 043,PHASE Nepal,,Sirdibas,Distribution,CGI Bundle,All / Blanket,572,,7000
524 3 07 36 5 043,PHASE Nepal,,Sirdibas,Distribution,Tool kits and fixings,All / Blanket,572,,
524 3 07 36 5 051,PHASE Nepal,,Uhiya,Activity,Household Training,All / Blanket,542,,7000
524 3 07 36 5 051,PHASE Nepal,,Uhiya,Distribution,Tool kits and fixings,All / Blanket,542,,
524 2 05 23 5 051,PHASE Nepal,,Hagam,Activity,Community Training,All / Blanket,818,,
524 2 05 23 5 051,PHASE Nepal,,Hagam,Distribution,CGI Bundle,All / Blanket,818,,7000
524 2 05 23 5 050,PHASE Nepal,,Jalbire,Activity,Community Training,All / Blanket,611,,
524 2 05 23 5 050,PHASE Nepal,,Jalbire,Distribution,CGI Bundle,All / Blanket,611,,7000
524 2 05 23 5 040,PHASE Nepal,,Kadambas,Activity,Community Training,All / Blanket,834,,
524 2 05 23 5 040,PHASE Nepal,,Kadambas,Distribution,CGI Bundle,All / Blanket,834,,7000
524 2 05 23 5 030,PHASE Nepal,,Phulchodanda,Activity,Community Training,All / Blanket,1054,,
524 2 05 23 5 030,PHASE Nepal,,Phulchodanda,Distribution,CGI Bundle,All / Blanket,1054,,7000
524 2 05 23 5 049,PHASE Nepal,,Phulpingkot,Activity,Community Training,All / Blanket,904,,
524 2 05 23 5 049,PHASE Nepal,,Phulpingkot,Distribution,CGI Bundle,All / Blanket,904,,7000
,Plan International,,Lapilang,Distribution,Tarpaulin,All / Blanket,456,456,
,Plan International,,Jyamire,Distribution,Tarpaulin,All / Blanket,1368,1368,
524 2 04 22 5 028,Plan International,,Boch,Distribution,Tarpaulin,All / Blanket,55,55,
524 2 04 22 5 028,Plan International,,Boch,Distribution,Household kits (excluding tarpaulins),All / Blanket,225,225,
524 2 04 22 5 028,Plan International,,Boch,Distribution,Blankets,All / Blanket,55,55,
524 2 05 27 3 002,Plan International,,Kirtipur Municipality,Distribution,Blankets,Targeted group,100,100,
524 2 05 27 3 002,Plan International,,Kirtipur Municipality,Distribution,Tarpaulin,Targeted group,100,100,
524 2 06 31 5 032,Plan International,,Agra,Distribution,Blankets,Targeted group,19,19,
524 2 06 31 5 032,Plan International,,Agra,Distribution,Tarpaulin,Targeted group,165,165,
524 2 06 31 5 017,Plan International,,Handikhola,Distribution,Tarpaulin,Targeted group,30,30,
524 2 06 31 5 026,Plan International,,Namtar,Distribution,Blankets,Targeted group,1,1,
524 2 06 31 5 026,Plan International,,Namtar,Distribution,Tarpaulin,Targeted group,15,15,
524 2 06 31 5 035,Plan International,,Bajrabarahi,Distribution,Blankets,Targeted group,7,7,
524 2 06 31 5 035,Plan International,,Bajrabarahi,Distribution,Tarpaulin,Targeted group,84,84,
524 2 06 31 5 013,Plan International,,Beteni,Distribution,Tarpaulin,Targeted group,70,70,
524 2 06 31 5 030,Plan International,,Daman,Distribution,Blankets,Targeted group,10,10,
524 2 06 31 5 030,Plan International,,Daman,Distribution,Tarpaulin,Targeted group,20,20,
524 2 06 31 5 028,Plan International,,Dandakharka,Distribution,Tarpaulin,Targeted group,85,85,
524 2 06 31 5 031,Plan International,,Gomane,Distribution,Blankets,Targeted group,25,25,
524 2 06 31 5 031,Plan International,,Gomane,Distribution,Tarpaulin,Targeted group,153,153,
524 2 06 31 5 029,Plan International,,Palung,Distribution,Blankets,Targeted group,40,40,
524 2 06 31 5 029,Plan International,,Palung,Distribution,Tarpaulin,Targeted group,50,50,
524 2 06 31 5 012,Plan International,,Phaparbari,Distribution,Tarpaulin,Targeted group,21,21,
524 2 06 31 5 033,Plan International,,Tistung,Distribution,Tarpaulin,Targeted group,50,50,
,Plan International,,,Distribution,Blankets,Targeted group,736,736,
,Plan International,,,Distribution,Tarpaulin,Targeted group,178,178,
,Plan International,,,Distribution,Tarpaulin,Targeted group,200,100,
,Plan International,,,Distribution,Tarpaulin,Targeted group,17,17,
524 2 06 31 5 005,Plan International,,Churemai,Distribution,Blankets,Targeted group,5,5,
524 2 06 31 5 005,Plan International,,Churemai,Distribution,Tarpaulin,Targeted group,67,67,
524 2 06 31 5 026,Plan International,,Namtar,Distribution,Blankets,Targeted group,20,20,
524 2 06 31 5 026,Plan International,,Namtar,Distribution,Tarpaulin,Targeted group,75,75,
,Plan International,,,Distribution,Tarpaulin,Targeted group,182,182,
524 2 06 31 5 036,Plan International,,Chitlang,Distribution,Blankets,Targeted group,5,5,
524 2 06 31 5 036,Plan International,,Chitlang,Distribution,Tarpaulin,Targeted group,108,108,
524 2 06 31 5 034,Plan International,,Markhu,Distribution,Blankets,Targeted group,5,5,
524 2 06 31 5 040,Plan International,,Phakhel,Distribution,Blankets,Targeted group,10,10,
524 2 06 31 5 040,Plan International,,Phakhel,Distribution,Tarpaulin,Targeted group,98,98,
524 2 05 24 5 059,Plan International,,Baluwa Pati Naldhun,Distribution,Tarpaulin,Targeted group,64,64,
524 2 06 31 5 042,Plan International,,Kagate,Distribution,Blankets,Targeted group,5,5,
524 2 06 31 5 042,Plan International,,Kagate,Distribution,Tarpaulin,Targeted group,55,55,
524 2 04 22 5 029,Plan International,,Alambu,Distribution,Tarpaulin,All / Blanket,40,40,
524 2 04 22 5 027,Plan International,,Lamabagar,Distribution,Tarpaulin,All / Blanket,99,99,
524 2 05 24 5 059,Plan International,,Baluwa Pati Naldhun,Distribution,Tarpaulin,Targeted group,579,579,
524 2 06 31 5 004,Plan International,,Ambhanjyang,Distribution,Blankets,Targeted group,5,5,
524 2 06 31 5 004,Plan International,,Ambhanjyang,Distribution,Tarpaulin,Targeted group,35,35,
524 2 06 31 5 015,Plan International,,Budhichaur,Distribution,Blankets,Targeted group,5,5,
524 2 06 31 5 015,Plan International,,Budhichaur,Distribution,Tarpaulin,Targeted group,35,35,
524 2 06 31 5 021,Plan International,,Manahari,Distribution,Blankets,Targeted group,4,4,
524 2 06 31 5 021,Plan International,,Manahari,Distribution,Tarpaulin,Targeted group,35,35,
524 2 06 31 5 019,Plan International,,Raksirang,Distribution,Blankets,Targeted group,3,3,
524 2 06 31 5 019,Plan International,,Raksirang,Distribution,Tarpaulin,Targeted group,35,35,
524 2 06 31 5 018,Plan International,,Sarikhetpalase,Distribution,Blankets,Targeted group,4,4,
524 2 06 31 5 018,Plan International,,Sarikhetpalase,Distribution,Tarpaulin,Targeted group,35,35,
524 2 06 31 5 003,Plan International,,Sukaura,Distribution,Blankets,Targeted group,5,5,
524 2 06 31 5 003,Plan International,,Sukaura,Distribution,Tarpaulin,Targeted group,35,35,
524 2 04 22 5 051,Plan International,,Bulung,Distribution,Tarpaulin,All / Blanket,30,30,
524 3 08 43 5 056,Plan International,,Bhingithe,Distribution,Tarpaulin,Targeted group,5,5,
524 3 08 43 5 053,Plan International,,Burtibang,Distribution,Tarpaulin,Targeted group,7,7,
524 3 08 43 5 030,Plan International,,Chhisti,Distribution,Tarpaulin,Targeted group,20,20,
524 3 08 43 5 054,Plan International,,Darling,Distribution,Tarpaulin,Targeted group,6,6,
524 3 08 43 5 041,Plan International,,Gwalichaur,Distribution,Tarpaulin,Targeted group,4,4,
524 3 08 43 5 042,Plan International,,Jaljala,Distribution,Tarpaulin,Targeted group,4,4,
524 3 08 43 5 049,Plan International,,Khunga,Distribution,Tarpaulin,Targeted group,4,4,
524 3 08 43 5 057,Plan International,,Nisi,Distribution,Tarpaulin,Targeted group,2,2,
524 3 08 43 5 059,Plan International,,Ranasingkiteni,Distribution,Tarpaulin,Targeted group,8,8,
524 3 08 43 5 044,Plan International,,Righa,Distribution,Tarpaulin,Targeted group,4,4,
524 3 08 43 5 045,Plan International,,Shisakhani,Distribution,Tarpaulin,Targeted group,4,4,
,Plan International,,,Distribution,Tarpaulin,Targeted group,32,32,
524 2 04 22 5 039,Plan International,,Bigu,Distribution,Tarpaulin,All / Blanket,30,30,
524 2 04 22 5 051,Plan International,,Bulung,Distribution,Tarpaulin,All / Blanket,30,30,
524 2 04 22 5 040,Plan International,,Chilangkha,Distribution,Tarpaulin,All / Blanket,30,30,
524 2 04 22 5 021,Plan International,,Gaurishankar,Distribution,Tarpaulin,All / Blanket,40,40,
524 2 04 22 5 041,Plan International,,Kalinchok,Distribution,Tarpaulin,All / Blanket,41,41,
524 2 04 22 5 042,Plan International,,Khopachagu,Distribution,Tarpaulin,All / Blanket,30,30,
524 2 04 22 5 043,Plan International,,Laduk,Distribution,Tarpaulin,All / Blanket,30,30,
524 2 04 22 5 049,Plan International,,Worang,Distribution,Tarpaulin,All / Blanket,30,30,
524 2 06 31 5 007,Plan International,,Makawanpur Gadhi,Distribution,Blankets,Targeted group,5,5,
524 2 06 31 5 007,Plan International,,Makawanpur Gadhi,Distribution,Tarpaulin,Targeted group,40,40,
524 2 04 22 3 001,Plan International,,Bhimeswor Municipality,Distribution,Tarpaulin,All / Blanket,30,30,
524 2 04 22 5 001,Plan International,,Bhirkot,Distribution,Tarpaulin,All / Blanket,20,20,
524 2 04 22 5 008,Plan International,,Changkhu,Distribution,Tarpaulin,All / Blanket,20,20,
524 2 04 22 5 002,Plan International,,Gairimudi,Distribution,Tarpaulin,All / Blanket,20,20,
524 2 04 22 5 015,Plan International,,Hawa,Distribution,Tarpaulin,All / Blanket,20,20,
524 2 04 22 5 017,Plan International,,Jhule,Distribution,Tarpaulin,All / Blanket,20,20,
524 2 04 22 5 011,Plan International,,Kabre,Distribution,Tarpaulin,All / Blanket,20,20,
524 2 04 22 5 022,Plan International,,Khare,Distribution,Tarpaulin,All / Blanket,20,20,
524 2 04 22 5 036,Plan International,,Lapilang,Distribution,Tarpaulin,All / Blanket,20,20,
524 2 04 22 5 005,Plan International,,Namdru,Distribution,Tarpaulin,All / Blanket,20,20,
524 2 04 22 5 050,Plan International,,Sailungeshwar,Distribution,Tarpaulin,All / Blanket,20,20,
524 2 04 22 5 012,Plan International,,Suri,Distribution,Tarpaulin,All / Blanket,20,20,
524 2 06 31 5 027,Plan International,,Bhainse,Distribution,Blankets,Targeted group,5,5,
524 2 06 31 5 027,Plan International,,Bhainse,Distribution,Tarpaulin,Targeted group,40,40,
524 2 06 31 5 038,Plan International,,Bhimphedi,Distribution,Blankets,Targeted group,5,5,
524 2 06 31 5 038,Plan International,,Bhimphedi,Distribution,Tarpaulin,Targeted group,40,40,
524 2 06 31 5 037,Plan International,,Kulekhani,Distribution,Blankets,Targeted group,5,5,
524 2 06 31 5 037,Plan International,,Kulekhani,Distribution,Tarpaulin,Targeted group,40,40,
524 2 06 31 5 002,Plan International,,Manthali,Distribution,Blankets,Targeted group,5,5,
524 2 06 31 5 002,Plan International,,Manthali,Distribution,Tarpaulin,Targeted group,40,40,
