"","p_code","vdc","hazard","exposure","housing","poverty","vulnerability","severity","sev_norm","sev_cat","hlcit","lon","lat","pop_density","hc_cnt","hc_wt_cnt","hazard_score","dist_epicenter"
"3693","F-MAH-74-059","SreeKedar",0,0.02028801,9.943721083,3.305860806,6.624790944,0,0,"Lowest",524514745042,80.46257499,29.58286952,178.69,1,1,1.7,527.535797968766
"3694","F-MAH-74-040","Nagarjun",0,0.02010348,9.943721083,3.305860806,6.624790944,0,0,"Lowest",524514745037,80.38099891,29.51868995,164.2,1,1,1.7,532.542743465003
"3695","F-MAH-72-011","MahendranagarN.P.",0,1.072312044,5.462493974,3.083028083,4.272761028,0,0,"Lowest",524514723001,80.16787116,29.00688215,608.83,4,14,3.1,536.744451253356
"3696","F-SET-71-010","DhangadhiN.P.",0,1.045360463,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513713001,80.61347052,28.69572969,980.38,3,12,3.7,487.347579679253
"3697","M-BHE-58-008","Dhadhawar",0,0.234578191,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585008,81.42024761,28.28990193,256.43,1,1,2.3,402.852714071866
"3698","M-BHE-58-020","Motipur",0,0.216166233,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585005,81.51620263,28.24830789,521.8,1,1,2.3,393.027670653275
"3699","M-BHE-58-007","Deudakala",0,0.197046911,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585006,81.472587,28.26504349,295.31,1,2,2.3,397.46547719012
"3700","M-BHE-58-015","Magaragadi",0,0.194094436,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585007,81.39887727,28.33808888,578.9,2,5,2.3,405.540233194776
"3701","F-MAH-75-004","Byash",0,0.005699916,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524514755001,80.95917848,30.10133714,0.98,1,2,2,507.743474766708
"3702","M-BHE-58-027","Sanashree",0,0.184529649,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585013,81.27505996,28.29978185,631.27,1,2,2.3,417.104139534053
"3703","M-BHE-58-003","Baniyabhar",0,0.181269625,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585014,81.34699487,28.36684539,239.92,1,1,2.3,410.97126381018
"3704","F-MAH-74-026","Hatraj",0,0.010918004,9.943721083,3.305860806,6.624790944,0,0,"Lowest",524514745040,80.50034356,29.55290981,81.89,1,1,1.7,522.956220068426
"3705","F-SET-71-042","TikapurN.P.",0,0.575394201,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513713002,81.11083166,28.51113725,834.67,2,7,3.7,436.076592835487
"3706","M-BHE-59-008","BirendranagarN.P.",0,0.491197423,5.761825825,2.689255189,4.225540507,0,0,"Lowest",524411593001,81.61712023,28.61820053,1369.28,4,13,2.6,389.565785006746
"3707","M-BHE-58-022","Neulapur",0,0.151621862,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585028,81.31268209,28.46419401,559.58,2,4,2.3,415.78622535963
"3708","M-BHE-58-025","Patabhar",0,0.151263054,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585025,81.20101603,28.53370831,416.03,1,2,2.3,427.772812965658
"3709","M-BHE-58-029","Sorhawa",0,0.14395363,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585004,81.51043264,28.18181549,371.26,2,5,2.3,392.926510747693
"3710","M-BHE-58-013","Kalika",0,0.138940574,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585002,81.43144592,28.19622931,478.27,1,1,2.3,400.772424188099
"3711","W-LUM-51-036","Sandhikharka",0,0.141729022,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505042,83.13130343,27.97388124,684.98,6,22,2.8,232.678974413924
"3712","F-MAH-72-009","Krishnapur",0,0.376296962,5.462493974,3.083028083,4.272761028,0,0,"Lowest",524514725008,80.45725958,28.90833273,221.85,1,1,3.1,506.882012744169
"3713","M-BHE-58-002","Baganaha",0,0.133763492,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585030,81.29889722,28.40964484,291.2,1,1,2.3,416.256399603069
"3714","M-BHE-58-026","Rajapur",0,0.131241587,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585019,81.09647968,28.43008357,522.8,2,7,2.3,436.177767343848
"3715","F-SET-71-001","Baliya",0,0.425043544,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715009,81.18843498,28.63921962,325.04,2,5,3.7,431.044104204833
"3716","M-BHE-58-012","Jamuni",0,0.118293757,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585001,81.48958418,28.10718762,505.95,1,1,2.3,394.387460852638
"3717","M-BHE-58-016","Mahamadpur",0,0.112071007,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585010,81.38781026,28.19901416,477.11,1,1,2.3,405.059652447314
"3718","F-MAH-72-004","Daijee",0,0.281725516,5.462493974,3.083028083,4.272761028,0,0,"Lowest",524514725018,80.29160136,28.99574228,268.78,1,2,3.1,524.736488723823
"3719","M-BHE-58-009","Dhodhari",0,0.103121319,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585015,81.26346527,28.35092605,189.61,1,1,2.3,418.867831423795
"3720","M-BHE-58-005","Bhimapur",0,0.103059809,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585018,81.1071002,28.39281434,490.8,1,1,2.3,434.617319269523
"3721","M-BHE-58-030","Suryapatawa",0,0.101973135,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585031,81.23193335,28.39867876,319.69,1,1,2.3,422.587183646444
"3722","M-BHE-58-019","Manpurtapara",0,0.096314225,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585017,81.14899143,28.40083284,487.47,1,1,2.3,430.663646036934
"3723","F-MAH-72-007","Jhalari",0,0.249596854,5.462493974,3.083028083,4.272761028,0,0,"Lowest",524514725019,80.38341933,28.95727509,199.28,2,5,3.1,515.07804811433
"3724","W-LUM-51-041","Thada",0,0.093505274,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505038,83.07547133,27.82492445,85.1,4,14,2.8,237.857520079888
"3725","M-BHE-58-032","Thakudwara",0,0.089927449,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585029,81.26300656,28.45177335,464.16,1,1,2.3,420.386291438038
"3726","M-BHE-58-018","ManpurMainapokhar",0,0.089537886,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585003,81.47556605,28.18484848,333.08,1,1,2.3,396.359896144114
"3727","F-SET-71-007","Chaumala",0,0.282801939,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715040,80.73303395,28.77130058,195.99,2,7,3.7,477.459785441901
"3728","M-BHE-58-023","Padanaha",0,0.087292776,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585012,81.33972637,28.29945171,273.08,1,1,2.3,410.804962684642
"3729","W-LUM-51-037","Siddhara",0,0.089025304,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505037,82.90982326,27.83855524,41.84,2,4,2.8,254.123301321492
"3730","M-BHE-58-031","Taratal",0,0.086431637,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585011,81.26445682,28.26912745,494.34,1,1,2.3,417.792476835289
"3731","F-MAH-72-019","Suda",0,0.225515735,5.462493974,3.083028083,4.272761028,0,0,"Lowest",524514725017,80.23310486,28.99036434,381.42,1,1,3.1,530.151571672883
"3732","F-MAH-72-018","Sreepur",0,0.219251978,5.462493974,3.083028083,4.272761028,0,0,"Lowest",524514725013,80.36535235,28.7036897,384.98,3,8,3.1,511.342529662352
"3733","F-SET-71-037","Sadepani",0,0.255184002,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715025,80.9914579,28.68849165,368.35,1,1,3.7,450.953221271993
"3734","W-LUM-51-018","Hansapur",0,0.081674873,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505010,83.06230179,28.0772037,279.37,4,12,2.8,240.319785854347
"3735","M-BHE-58-028","Sivapur",0,0.078999193,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585027,81.29913385,28.49234383,534.03,1,1,2.3,417.574392033057
"3736","F-MAH-72-006","Dodhara",0,0.201988204,5.462493974,3.083028083,4.272761028,0,0,"Lowest",524514725015,80.08281692,28.85769657,796.74,2,7,3.1,541.474278300385
"3737","M-BHE-58-006","Daulatpur",0,0.077133393,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585023,81.1390756,28.47361377,443.38,1,1,2.3,432.7250593718
"3738","F-SET-71-023","Malakheti",0,0.244132726,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715035,80.54990747,28.8383161,464.2,2,4,3.7,496.434693927515
"3739","F-MAH-72-003","Chandani",0,0.200419702,5.462493974,3.083028083,4.272761028,0,0,"Lowest",524514725016,80.08576863,28.92586993,608.91,1,1,3.1,542.660043272304
"3740","F-MAH-72-005","Dekhatbhuli",0,0.190455101,5.462493974,3.083028083,4.272761028,0,0,"Lowest",524514725006,80.3981995,28.81362271,205.47,1,2,3.1,510.381133590409
"3741","F-SET-71-018","Joshipur",0,0.23127716,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715016,81.01558393,28.56398968,576.56,2,7,3.7,446.191251790582
"3742","F-MAH-72-015","RampurBilaspur",0,0.188937858,5.462493974,3.083028083,4.272761028,0,0,"Lowest",524514725003,80.30581345,28.72883012,473.37,1,1,3.1,517.536304013611
"3743","M-BHE-58-014","KhairiChandanpur",0,0.07294047,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585016,81.18743913,28.38610428,377.64,1,2,2.3,426.726541147636
"3744","F-SET-71-024","Masuriya",0,0.225710516,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715026,80.85170489,28.75233833,306.67,1,1,3.7,465.703730391589
"3745","M-BHE-58-024","PasupatiNagar",0,0.07119769,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585024,81.18990132,28.4768448,580.46,1,1,2.3,427.863390343223
"3746","M-BHE-59-030","Latikoili",0,0.204653633,5.761825825,2.689255189,4.225540507,0,0,"Lowest",524411595030,81.62070555,28.54397781,303.2,1,2,2.6,387.602187085883
"3747","M-BHE-58-001","Badalpur",0,0.070541584,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585020,81.14858148,28.42962582,456.52,1,1,2.3,431.121720501028
"3748","F-MAH-72-013","Pipaladi",0,0.181238871,5.462493974,3.083028083,4.272761028,0,0,"Lowest",524514725007,80.3428508,28.86059186,416.25,1,2,3.1,516.687186238479
"3749","F-MAH-72-002","Beldandi",0,0.180121441,5.462493974,3.083028083,4.272761028,0,0,"Lowest",524514725002,80.2762053,28.77172626,710.89,1,3,3.1,521.20681217389
"3750","M-BHE-58-010","Gola",0,0.069854724,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585026,81.21867794,28.51956971,484.43,1,1,2.3,425.816208113444
"3751","W-LUM-51-011","Dhakawang",0,0.069383148,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505007,82.99856426,28.04460649,188.5,2,2,2.8,246.218192346301
"3752","F-SET-71-033","Phulbari",0,0.21024078,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715030,80.70502851,28.61448668,459.02,1,1,3.7,477.021827662155
"3753","F-MAH-72-014","RaikawarBichawa",0,0.172442957,5.462493974,3.083028083,4.272761028,0,0,"Lowest",524514725009,80.49779732,28.76573264,208.02,1,2,3.1,499.84576096453
"3754","W-LUM-51-019","Jukena",0,0.068142699,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505036,83.03189234,27.88520158,126.38,2,2,2.8,242.121549640128
"3755","W-LUM-51-016","Dibharna",0,0.067025269,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505011,83.15482321,28.00981317,333.7,2,2,2.8,230.627297958826
"3756","F-SET-71-006","Chauha",0,0.203915514,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715010,81.1171285,28.68219926,258.12,1,1,3.7,438.790149724004
"3757","F-SET-71-011","Dododhara",0,0.203259409,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715011,81.0490573,28.69247931,352.66,2,6,3.7,445.525634408707
"3758","W-LUM-51-031","Nuwakot",0,0.06653319,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505041,83.05286001,27.9642963,223.21,4,6,2.8,240.318427074558
"3759","M-BHE-58-017","Manau",0,0.065169721,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585021,81.19193753,28.43736456,375.91,1,1,2.3,427.038890321877
"3760","E-MEC-02-033","Ranitar",0,0.072427887,4.102582109,5.238095238,4.670338674,0,0,"Lowest",524101025020,87.81886599,27.09518053,200.95,1,1,2.8,243.823133285184
"3761","F-SET-71-014","Geta",0,0.198154088,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715033,80.5632092,28.77639654,619.82,1,1,3.7,493.807071386892
"3762","M-BHE-59-051","Uttarganga",0,0.176953682,5.761825825,2.689255189,4.225540507,0,0,"Lowest",524411595049,81.57532657,28.58132421,482.62,1,1,2.6,392.742607305435
"3763","F-MAH-72-008","Kalika",0,0.157885618,5.462493974,3.083028083,4.272761028,0,0,"Lowest",524514725010,80.43071956,28.67912626,604.46,1,1,3.1,504.602369584155
"3764","W-LUM-51-020","Juluke",0,0.062965617,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505035,82.87704079,27.87931339,75.06,2,2,2.8,257.335229743622
"3765","E-MEC-02-022","Nangeen",0,0.068809056,4.102582109,5.238095238,4.670338674,0,0,"Lowest",524101025003,87.82249685,27.1460093,258.02,1,1,2.8,242.251461770086
"3766","W-LUM-51-038","Simalapani",0,0.062637564,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505032,83.18209305,27.79510701,61.15,2,2,2.8,227.453785118639
"3767","F-SET-71-035","RamsikharJhala",0,0.184693676,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715027,80.942566,28.76025803,112.73,1,1,3.7,457.207155514148
"3768","F-SET-71-039","Sreepur",0,0.184304113,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715034,80.61230893,28.8076051,524.44,1,1,3.7,489.791942276304
"3769","M-BHE-58-021","Nayagaun",0,0.059285276,4.63793784,4.822954823,4.730446332,0,0,"Lowest",524411585022,81.15963068,28.45728184,483.81,1,2,2.3,430.476157751191
"3770","F-SET-71-009","Darakh",0,0.180664778,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715024,80.94929987,28.63961888,368.89,1,1,3.7,453.995869990146
"3771","W-LUM-51-013","Dharapani",0,0.059838865,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505008,83.04376771,28.02070699,262.81,2,2,2.8,241.588350145083
"3772","F-MAH-72-012","Parasan",0,0.147900514,5.462493974,3.083028083,4.272761028,0,0,"Lowest",524514725012,80.49426729,28.60398744,378.41,1,1,3.1,497.16373707053
"3773","F-SET-71-031","Pathariya",0,0.178337654,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715005,81.18624098,28.58407328,370.15,1,1,3.7,430.140438507247
"3774","F-MAH-72-001","BaisiBichawa",0,0.146608806,5.462493974,3.083028083,4.272761028,0,0,"Lowest",524514725014,80.47864207,28.70445281,192.92,1,2,3.1,500.466930017572
"3775","F-MAH-72-020","Tribhuwanbast",0,0.145245337,5.462493974,3.083028083,4.272761028,0,0,"Lowest",524514725011,80.46242656,28.64750027,722.39,2,6,3.1,500.981746420123
"3776","F-MAH-72-010","Laxmipur",0,0.140724361,5.462493974,3.083028083,4.272761028,0,0,"Lowest",524514725004,80.39061084,28.65604869,475.2,1,1,3.1,508.051597176188
"3777","W-LUM-51-002","Argha",0,0.054487505,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505005,83.10273797,28.01485808,265.57,2,4,2.8,235.767625269269
"3778","E-MEC-02-040","Yanganam",0,0.059203262,4.102582109,5.238095238,4.670338674,0,0,"Lowest",524101025005,87.83424418,27.17132653,255.39,1,2,2.8,242.446986443102
"3779","F-SET-71-015","Godawari",0,0.15963865,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715036,80.57200184,28.90857361,83.68,1,1,3.7,495.984195994894
"3780","F-SET-71-044","Urma",0,0.155702017,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715031,80.70052902,28.70941628,182.63,1,1,3.7,479.265235940366
"3781","F-SET-71-029","Pahalmanpur",0,0.154338548,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715019,80.88480382,28.64986001,189.9,2,6,3.7,460.391945378503
"3782","F-SET-71-004","Bhajani",0,0.152923821,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715014,80.98274319,28.49064918,514.17,2,7,3.7,448.117975098706
"3783","E-MEC-02-016","Lungrupa",0,0.055481915,4.102582109,5.238095238,4.670338674,0,0,"Lowest",524101025001,87.86835159,27.10386575,139.2,1,1,2.8,248.091465088129
"3784","F-SET-71-016","Hasuliya",0,0.144845523,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715022,80.81788792,28.57922867,201.56,1,1,3.7,465.519716853039
"3785","E-MEC-02-010","Ekteen",0,0.054036432,4.102582109,5.238095238,4.670338674,0,0,"Lowest",524101025006,87.87014457,27.21138474,167.89,1,1,2.8,244.468321883681
"3786","F-SET-71-034","Pratapapur",0,0.144271431,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715007,81.08104483,28.61118901,690.38,1,1,3.7,440.78063429346
"3787","F-SET-71-040","Sugarkhal",0,0.143195008,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715012,81.1501608,28.77188405,40.72,2,6,3.7,437.707133780929
"3788","F-SET-71-005","Boniya",0,0.142487644,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715017,81.03890633,28.5917508,525.64,1,1,3.7,444.457893798178
"3789","F-SET-71-041","Thapapur",0,0.14040656,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715015,81.01794061,28.50197349,404.38,1,1,3.7,444.897406886116
"3790","F-SET-71-012","Durgauli",0,0.140273288,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715004,81.14127119,28.55631155,525.57,1,1,3.7,433.942215067339
"3791","W-LUM-51-007","Bangla",0,0.047536888,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505004,83.18266564,27.96928382,269.1,2,2,2.8,227.614683463206
"3792","F-SET-71-021","KotaTulsipur",0,0.131795176,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715008,81.01885156,28.64831935,611.11,1,1,3.7,447.493437898243
"3793","W-LUM-51-006","Bangi",0,0.045209764,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505014,83.0942089,28.04632467,301.78,2,2,2.8,236.881679849535
"3794","W-LUM-51-023","Khan",0,0.044656175,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505013,83.1342241,28.03845747,448.99,4,8,2.8,232.89382011179
"3795","E-MEC-02-039","Tharpu",0,0.048346768,4.102582109,5.238095238,4.670338674,0,0,"Lowest",524101025015,87.84448563,27.25812126,271.57,1,2,2.8,240.548541792687
"3796","W-LUM-51-028","Maidan",0,0.043959063,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505030,83.22756298,27.86561634,145.2,2,2,2.8,222.873341908209
"3797","E-MEC-02-020","Memeng",0,0.047711166,4.102582109,5.238095238,4.670338674,0,0,"Lowest",524101025008,87.95461031,27.20181744,79.28,1,1,2.8,252.767088867908
"3798","W-LUM-51-022","Kerunga",0,0.043395223,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505003,83.22737191,27.97918064,240.85,2,2,2.8,223.294119101317
"3799","W-LUM-51-005","Balkot",0,0.043292706,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505001,83.24590837,27.95985648,284.44,4,14,2.8,221.357119376953
"3800","W-LUM-51-032","Pali",0,0.043251699,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505024,83.22676286,27.93557649,276.36,2,2,2.8,223.115144501461
"3801","W-LUM-51-015","Dhikura",0,0.043046667,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505021,83.09941387,27.93520473,201.59,2,2,2.8,235.615689188787
"3802","E-MEC-02-035","Sidin",0,0.047034557,4.102582109,5.238095238,4.670338674,0,0,"Lowest",524101025010,87.9199015,27.13529217,78.05,1,1,2.8,251.756215174563
"3803","F-SET-71-019","Khailad",0,0.122865991,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715018,80.94168901,28.5486573,139.57,1,1,3.7,453.046353832271
"3804","W-LUM-51-003","Arghatos",0,0.041724204,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505015,83.17750538,28.03345919,294.96,4,12,2.8,228.614064404452
"3805","F-SET-71-026","Munuwa",0,0.118468035,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715003,81.07637962,28.54391577,571.89,2,6,3.7,439.971438965161
"3806","E-MEC-02-030","Prangbung",0,0.045004731,4.102582109,5.238095238,4.670338674,0,0,"Lowest",524101025009,87.95657751,27.16006091,94.41,1,2,2.8,254.338549659264
"3807","F-SET-71-003","Beladevipur",0,0.116868778,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715032,80.62665327,28.76095304,319.52,1,2,3.7,487.409294404119
"3808","E-MEC-02-027","PauwaSartap",0,0.044471645,4.102582109,5.238095238,4.670338674,0,0,"Lowest",524101025041,87.80105535,27.0487263,220.18,1,1,2.8,244.030371599779
"3809","F-SET-71-022","Lalbojhi",0,0.115300276,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715013,80.9461343,28.46786789,409.06,1,1,3.7,451.307651345271
"3810","F-SET-71-027","Narayanpur",0,0.11489021,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715002,81.0586998,28.46895709,431.54,1,1,3.7,440.427029500636
"3811","W-LUM-51-029","Mareng",0,0.040217212,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505018,83.18891119,28.06324161,267.78,2,2,2.8,227.804574974653
"3812","F-SET-71-013","Gadariya",0,0.11383429,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715041,80.76128896,28.6524118,172.9,1,1,3.7,472.30938661734
"3813","W-LUM-51-001","Adguri",0,0.039684126,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505020,83.18928795,27.92575112,208.89,4,6,2.8,226.755649010633
"3814","W-LUM-51-008","Bhagawati",0,0.039550855,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505016,83.21624507,28.03829734,391.72,2,2,2.8,224.872865576979
"3815","W-LUM-51-039","Sitapur",0,0.039325319,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505031,83.13061425,27.87453119,120.44,2,2,2.8,232.408217293893
"3816","W-LUM-51-012","Dhanchaur",0,0.038997266,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505034,83.05236486,27.92821451,179.92,2,2,2.8,240.209671533115
"3817","E-MEC-02-021","Nagi",0,0.042452071,4.102582109,5.238095238,4.670338674,0,0,"Lowest",524101025016,87.80445013,27.26116895,218.94,1,1,2.8,236.654170961809
"3818","W-LUM-51-035","Pokharathok",0,0.037746565,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505028,83.27773564,27.85557611,161.75,4,12,2.8,217.939675896241
"3819","W-LUM-51-042","Thulapokhara",0,0.037726062,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505019,83.19608839,28.00255207,367.91,1,1,2.8,226.528841603356
"3820","W-LUM-51-030","Narapani",0,0.037274989,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505023,83.15997977,27.92469757,187.12,1,1,2.8,229.629860449871
"3821","E-MEC-02-025","Oyam",0,0.039889159,4.102582109,5.238095238,4.670338674,0,0,"Lowest",524101025017,87.88599814,27.25877272,129.6,1,1,2.8,244.472765355085
"3822","W-LUM-51-026","Khidim",0,0.035614222,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505025,83.28159178,27.90947496,182.46,2,2,2.8,217.636803203477
"3823","W-LUM-51-017","Gorkhunga",0,0.035265666,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505009,83.01951379,28.08380224,181.39,2,2,2.8,244.56996686457
"3824","W-LUM-51-025","Khandaha",0,0.035204156,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505012,83.12397278,28.06330063,228.98,2,2,2.8,234.146418896797
"3825","M-BHE-59-033","Lekhparajul",0,0.091198653,5.761825825,2.689255189,4.225540507,0,0,"Lowest",524411595001,81.6209636,28.47998074,322.48,1,1,2.6,386.315438845796
"3826","E-MEC-02-006","Chilingdin",0,0.037418512,4.102582109,5.238095238,4.670338674,0,0,"Lowest",524101025039,87.76671256,27.02958598,256.28,1,1,2.8,241.676023109242
"3827","W-LUM-51-010","Chidika",0,0.03429176,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505002,83.27559471,27.95326368,225.62,2,2,2.8,218.408449267067
"3828","F-SET-71-043","Udasipur",0,0.095381325,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715042,80.83109742,28.66866057,198.63,2,7,3.7,465.920340935886
"3829","M-BHE-59-023","Jarbuta",0,0.087959133,5.761825825,2.689255189,4.225540507,0,0,"Lowest",524411595050,81.65673754,28.62189608,263.4,1,1,2.6,385.868939512029
"3830","M-BHE-59-047","Salkot",0,0.087241518,5.761825825,2.689255189,4.225540507,0,0,"Lowest",524411595042,81.46370734,28.80758702,169.88,2,7,2.6,408.915506925592
"3831","W-LUM-51-027","Khilji",0,0.033615151,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505040,83.02243779,27.98476081,210.92,2,2,2.8,243.419862372141
"3832","E-MEC-02-036","Siwa",0,0.036331838,4.102582109,5.238095238,4.670338674,0,0,"Lowest",524101025004,87.76198939,27.08765975,246.33,1,1,2.8,238.851905683738
"3833","W-LUM-51-021","Keemadada",0,0.033276847,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505006,83.08439763,27.99449191,216.75,2,2,2.8,237.410935326685
"3834","W-LUM-51-024","Khanchikot",0,0.033061562,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505022,83.13272999,27.92616364,206.32,2,4,2.8,232.310884754034
"3835","M-BHE-59-003","Babiyachaur",0,0.08420703,5.761825825,2.689255189,4.225540507,0,0,"Lowest",524411595041,81.39950926,28.79942863,175.06,1,1,2.6,414.760996656975
"3836","F-SET-71-008","Dansinhapur",0,0.089701913,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715001,81.04988802,28.43301028,348.41,1,1,3.7,440.736767854449
"3837","W-LUM-51-033","Pathauti",0,0.032261934,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505027,83.25318563,27.8658963,191.06,2,2,2.8,220.354735474247
"3838","F-MAH-72-017","Shankarpur",0,0.074334694,5.462493974,3.083028083,4.272761028,0,0,"Lowest",524514725005,80.40965519,28.7592563,204.9,1,1,3.1,508.16080060406
"3839","F-SET-71-038","Sahajpur",0,0.085437228,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715037,80.59504728,28.99488431,57.77,1,1,3.7,496.0021547925
"3840","E-MEC-02-012","Falaicha",0,0.033430621,4.102582109,5.238095238,4.670338674,0,0,"Lowest",524101025018,88.00731736,27.3228347,38.37,1,1,2.8,254.251931851616
"3841","M-BHE-59-021","Guthu",0,0.078322584,5.761825825,2.689255189,4.225540507,0,0,"Lowest",524411595036,81.31057934,28.87217811,117.59,1,1,2.6,425.152677063099
"3842","M-BHE-59-028","Kunathari",0,0.077287168,5.761825825,2.689255189,4.225540507,0,0,"Lowest",524411595044,81.49165983,28.69310831,82.28,1,1,2.6,403.299534413457
