lon,lat,name
86.04121983,27.70646325,SusmaChhemawati
86.18341373,27.78821241,Bulung
86.4110187,27.8842654,GauriSankar
86.13660274,27.66952887,Chhetrapa
86.2999168,27.82055484,Khare
86.34028025,27.70157051,Syama
86.25164986,27.7222129,Suri
86.06831252,27.71909495,Sundrawati
86.16434545,27.77828381,Laduk
86.12023095,27.76951571,Babare
85.89541419,26.77995664,Mahadaiyatapanpur
85.87880073,26.78812965,Bagada
85.77011047,26.79735219,BairgiyaLaxminiya
85.89149765,26.97983659,Bardibas
85.76874087,26.80985739,Basabitti
85.85391567,26.79882705,Loharpatti
85.77452459,26.83766913,Khopi
85.70628736,26.85841703,Khairbanni
85.81337026,26.62733205,SugaVawani
85.8579319,26.95657637,Hathilet
85.90223947,26.82242534,HariharpurHarinamar
85.75214945,26.83289801,ParsaDewadh
85.828018,26.72895614,BairgiyaBanchauri
85.80835469,26.91540686,Gaushala
85.78206903,26.89407277,Nigaul
85.88439166,26.90926863,Pasupatinagar
85.80680573,26.81194931,Ramgopalpur
85.86433469,26.83658444,Singyahi
85.79975126,26.75410844,Balawa
85.80985659,26.97315918,Belgachhi
85.85461138,26.90139698,Bijayalpura
85.83260081,26.79474769,Dhamaura
85.73293144,26.91449337,Fulakaha
85.89054915,26.68379282,BanauliDonauli
85.7505853,26.79466526,GaidahaBhelpur
85.81153653,26.77339753,Banouta
85.85428033,26.7264359,Bramarpura
85.80715856,26.69538518,Damhimarayee
85.82017161,26.66921152,FulahattaParikauli
85.80219414,26.72557171,Gonarpura
85.79879214,26.64558685,JaleshworN.P.
85.89329535,26.65947404,MajhoraBishnupur
85.84347703,26.61836914,Matihani
85.82394064,26.75159493,Paraul
85.7619884,26.75727015,Sonaul
85.80932256,27.08317465,KhayarMara
85.73588993,26.70199037,Sisawakataiya
85.82455482,26.6140727,ParsaPateli
85.8323611,26.65656154,Pigouna
85.85056875,26.8536555,Hatisarwa
85.89588479,26.93840959,KisanNagar
85.83460958,26.86054241,MeghanathGorahanna
85.82201325,26.88950303,Aurahi
85.85859708,27.05536508,Maisthan
85.75013419,26.93619531,Bharatpur
85.74123146,26.66297408,Bathanaha
85.7494028,26.77763974,PokharibhindaSamgra
85.77951204,26.78249786,Sahasaula
85.8536783,26.69314799,Pipra
85.78230807,26.66703775,Anakar
85.76776209,26.6794951,Bhatauliya
85.85967987,26.64058694,Dhirapur
85.75916016,26.69943266,Ekadarabela
85.86296872,26.6648894,Ekarahiya
85.74155794,26.74566953,Etaharwakatti
85.75622751,26.67088346,Halkhori
85.8575599,26.75701236,Khuttapiparadhi
85.78446484,26.69513722,KolhuwaBagaicha
85.82996016,26.69236611,Mahottari
85.75417918,26.72723002,Manara
85.76783265,26.64844014,Nainhi
85.88026521,26.72727066,Ratauli
85.87492198,26.69698059,Sahorawa
85.77281381,26.71914604,Sandha
85.78099393,26.74746975,Sarpallo
85.83494518,26.63924355,Simardahi
85.73667066,26.81183912,Shamsi
85.78562835,26.86582992,Sreepur
85.74742002,26.85995036,Sonama
85.89269168,26.86763034,Vagaha
85.72681668,26.83781963,Raghunathpur
85.91119034,27.06336589,Gauribas
85.73276925,26.88941388,Sundarpur
85.87525501,26.81840412,Dharmapur
85.80703812,26.85183849,Sonamai
85.82999758,26.9538633,Ramnagar
85.76540197,26.97993454,Laximiniya
86.0208708,27.35063218,Maluwajor
86.11201718,27.39287645,Kathjor
86.20276264,27.38397734,Gothgau
86.15020723,27.31505963,Okhreni
86.06596333,27.32439444,Ramechhap
85.86884677,27.4954048,Hiledevi
86.14085332,27.3641594,Salupati
86.20744115,27.35598567,Sanghutar
86.10187548,27.35556988,Sunarpani
86.19849619,27.41192127,Bijulikot
85.86670256,27.56169228,Lakhanpur
86.17590041,27.3660676,Deurali
85.91826892,27.54879107,Tokarpur
86.27591317,27.57590655,Those
86.21633712,27.55689953,Rasanalu
85.86303937,27.43908889,Rakathum
85.85978259,27.46392075,Khaniyapani
86.18374214,27.49102926,Namadi
86.1537236,27.4212259,NagaDaha
86.33136946,27.54386258,Kubukasthali
85.95848621,27.44957323,Makadum
86.14342863,27.45230398,Khimti
85.93828875,27.48171137,Khadadevi
86.08570331,27.45114767,Gelu
86.23028892,27.4714486,Duragau
86.27089952,27.48200441,Bhujee
86.35174996,27.56996181,BamtiBhandar
85.91415512,27.44734969,Majuwa
85.98006517,27.46857055,Bhadaure
85.9885033,27.39650887,Pakarbas
86.06431083,27.48641357,Phulasi
86.00320098,27.46064638,Pinkhuri
86.04792398,27.45259881,Chanakhu
86.29790945,27.52576902,Pritee
86.02576419,27.44950797,Puranagau
86.22840216,27.43342058,Saipu
86.11383053,27.4272307,Tilpung
86.06839085,27.38295472,Manthali
86.25052649,27.52042504,Guptesor
86.05580198,27.41534949,Chisapani
86.17946026,27.52552855,Betali
85.82984732,27.49257574,Bethan
86.02123356,27.41120148,Bhatauli
85.98537257,27.51974206,Dadhuwa
85.93934977,27.41470166,Bhirpani
85.89613505,27.50441389,Dimipokhari
85.9409562,27.51908776,Doramba
86.15687943,27.47296164,Farpu
86.20560329,27.31021105,Himganga
86.10771295,27.30240301,Sukajor
86.35312302,27.64460119,Chuchure
86.46976221,27.70782417,Gumdel
85.8503438,27.5328729,GunsiBhadaure
85.91782407,27.58379288,Goswara
86.1698065,27.272411,Rampur
85.60081586,27.08912152,Sasapur
85.48501502,27.04571066,Shankarpur
85.44230466,27.04666645,Rajghat
85.66533944,27.09898401,Pattharkot
85.59579373,27.06144663,Netraganj
85.59352979,26.85739621,TribhuwanNagar
85.43079814,26.95896141,SundarpurChuldawa
85.49844179,26.88800722,Sundarpur
85.36819432,26.81174189,Sudama
85.48828083,26.9281691,Sohadawa
85.40707653,26.84844525,Sisout
85.47023956,26.8895622,Sisotiya
85.4888186,26.81812727,Simara
85.43280535,26.87452037,Sikhauna
85.49553915,26.95379337,Shreepur
85.6706439,26.85801965,Sangrampur
85.56172516,26.90248477,Salempur
85.50909862,26.83707256,Sakraul
85.44267871,26.823365,BelwaJabdi
85.42495718,26.83326907,Rohuwa
85.66098669,27.03765624,Raniganj
85.386953,26.8404294,RamnagarBahaur
85.43628805,26.85502921,Ramban
85.53148123,26.97694084,Pipariya
85.50619349,26.91085238,Pidariya
85.54819173,26.9976232,Pidari
85.64020179,26.88409161,Parsa
85.62923246,26.89567807,Noukailawa
85.65147731,26.86260424,Narayanpur
85.54306505,26.86175818,Musauli
85.48410872,26.99782944,Murtiya
85.53161557,26.87459172,Motipur
85.59296343,26.92730906,Mohanpur
85.39152989,26.79661964,Mirjapur
85.41367541,26.93219216,Manpur
85.56241454,26.85501804,MalangawaN.P.
85.40808923,26.88794747,Mahinathpur
85.41063401,26.79834303,Madhubani
85.4614782,26.81173489,Madhubangoth
85.4878777,26.87180193,LaxmipurSu.
85.58179883,26.99598659,LaxmipurKodraha
85.46549071,26.94675758,Laukath
85.51145733,26.86158362,Kodena
85.58023435,26.94981037,Kisanpur
85.37130242,26.77373693,Balara
85.53177384,26.83881177,Khutauna
85.51886509,26.88871404,Khoriya
85.70648749,27.158395,NarayanKhola
85.36635423,26.83211888,Khirwa
85.55282355,26.93702567,Kabilasi
85.66165203,26.88268156,Jingadawa
85.52401697,26.93310441,Jamuniya
85.39371088,26.7825886,Arnaha
85.61589185,27.02979237,Jabdi
85.63777465,27.0042877,Ishworpur
85.52216167,26.95791247,Hempur
85.34796633,26.77208381,Hathiyol
85.6881421,26.8940544,Haripurwa
85.57732536,27.02504672,Haripur
85.4128802,26.90096157,Harakthawa
85.42049729,27.00055879,Hajariya
85.71163581,26.97854265,Gourishankar
85.46958961,26.86035503,Godeta
85.56007989,26.88264081,Gamhariya
85.40498,26.82304591,Gadahiyabairi
85.48969614,26.85529828,Fulparasi
85.56549784,26.97806192,Farahadawa
85.41358734,26.81306242,Dumariya
85.46946121,26.91646946,Dhangada
85.44063612,26.9023569,DhanakaulPurba
85.66958628,26.91463931,DhanakaulPachhiyati
85.34385484,26.80974881,Chhatona
85.38643239,26.86658521,Chhataul
85.62232803,26.92381709,ChandraNagar
85.59041905,26.89469663,Brahmapuri
85.43948845,26.91977888,Bhawanipur
85.67407244,26.98539528,Bhaktipur
85.52011854,26.82240811,Bhadsar
85.44924513,26.82000439,Bhagawatipur
85.5919877,26.87089109,Belhi
85.49042024,26.90747078,Belhi
85.60980935,26.97615285,Bela
85.47757014,26.84014559,Batraul
85.7048424,26.93186109,Basantapur
85.45960012,26.79327801,BaraUdhoran
85.4621396,27.0004323,Barahathawa
85.42871355,26.79739684,Bahadurpur
85.4530615,26.85819098,Bagdaha
85.61631207,26.95562351,Babarganj
85.53452162,26.90325773,Aurahi
85.37439613,26.79810878,Achalgadh
85.63973633,27.0606568,Lalbandi
85.47849407,27.10184962,Karmaiya
85.75902253,27.07840528,Kalinjor
85.738385,27.11053685,Parwanipur
85.52145089,27.01546092,JanakiNagar
85.55156495,27.09640941,Hariyon
85.55334901,27.06037289,Dhurkauli
85.52276171,27.10749588,Dhungrekhola
85.60497955,27.12181177,Atrouli
86.10883042,27.01986657,Nipane
85.94610823,27.36354205,Sitalpati
85.77701083,27.24367286,Mahadevsthan
86.20156676,27.0306736,Sirthouli
86.22018654,27.21531208,SunamPokhari
86.05933274,27.2221117,Tinkanya
86.18212361,27.19027796,Tosramkhola
85.71837828,27.36506972,Santeswori(Rampur)
86.31354249,27.20605875,Solpathana
85.77839488,27.33699727,Tamajor
86.20489188,27.09624672,TribhuvanAmbote
86.24891049,26.97052344,Tandi
85.81314333,27.41581601,KusesworDumja
86.27667531,26.98447049,Dudhouli
86.1929761,26.99436632,Harsahi
86.07234348,27.26246675,BhuwaneshoriGwaltar
86.31422596,26.98797174,Ladabhir(Mahendra)
85.85968988,27.31699868,Amale
86.2812282,27.05985044,Arunthakur
86.22298459,27.15862709,Bahuntilpung
86.12843256,27.16948744,Balajor
86.0326664,27.28017713,Baseshwor
85.8142801,27.34361029,Bastipur
86.0497951,27.11565312,Belghari
85.917904,27.28609052,Bhadrakali
85.99194947,27.31742182,Bhimeshwor
86.06430606,27.15904695,Bhimsthan
86.10594918,27.23798606,BitijorBagaiya
85.83015554,27.23693349,Dadiguranshe
86.15868447,27.22430672,Dudbhanjyang
85.48938179,27.3331326,HariharpurGadhi
86.10542872,27.05840293,Hatpate
86.34766636,27.16932199,Ratnawati
85.99187237,27.27519264,Ratanchura
86.02519807,27.05063567,Ranibas
85.95982514,27.30042617,Jalkanya
86.13342088,27.11746773,Jarayotar
85.85593974,27.39106201,JhangajholiRalmata
86.25622184,27.09633079,Jinakhu
86.34197943,27.03927608,KakurThakur
85.68512722,27.22205203,Kalpabrishykha
85.89629648,27.37511701,PuranoJhangajholi
85.50327804,27.25693305,Pipalmadi
85.92987564,27.17311917,KamalamiN.P.
85.75001704,27.36316913,Netrakali
85.94139146,27.33351071,Majhuwa
85.99394283,27.1860288,Ranichuri
85.56509587,27.28176781,Mahendrajhayadi
86.2966122,27.14338682,Mahadevdada
86.17263904,27.11264498,Lampantar
85.58175245,27.18435914,Kyaneshwor
85.67339599,27.30101205,Kapilakot
86.27399643,27.22630977,Khangsang
86.2526411,27.19291679,Kholagaun
85.0064868,27.02790473,KalaiyaN.P.
85.16045484,26.88313539,Kachorwa
85.07351365,26.99977424,Kabahijabdi
85.14649746,27.00938282,Bachhanpurwa
84.93488364,27.04078327,Khutwajabdi
84.95249342,27.03639528,Banjariya
85.09946787,26.93137047,Kudawa
85.02988289,26.90588266,Kabahigoth
85.08432094,26.99128286,Madhurijabdi
85.03749085,26.92588778,Prasurmpur
85.14355768,26.9724643,Mahendra Adarsha
85.04238084,27.03607782,Maheshpur
84.98883498,26.93236131,Jhitakaiya(Dakshin)
84.90913417,27.00335049,Itiyahi
85.06073717,26.95083239,Majhariya
85.13025435,26.94352961,Mahendra Adarsha
85.14842651,26.94720314,Inarwamal
85.11707154,26.90333188,Hariharpur
85.07085264,26.92359869,Hardiya
85.13409628,26.87859229,Golaganj
84.96456684,26.96522543,Matiarwa
84.96128847,27.02265122,Motisar
85.09749943,26.99211356,Narahi
85.06258905,26.86948028,PakadiyaChikani
85.06229574,27.02168309,Ganjbhawanipur
85.17181177,27.01660901,Sinhasani
85.16331122,27.03273041,Bachhanpurwa
85.08445668,26.8740947,Bishunpur
85.10714014,27.01216799,Gadhahal
85.19150337,27.02686483,Bachhanpurwa
84.97995949,27.00702493,Sisahaniya
85.09092224,26.89446291,ShreenagarBairiya
85.1665002,26.97067263,Tedhakatti
85.04419613,26.95861793,Telkuwa
85.13724396,26.9015433,Uchidiha
85.02524193,26.96517146,Rauwahi
85.16733009,26.93147001,Paterwa
85.10879686,26.92232448,Rampurwa
85.17835342,27.04284412,Avab
85.12034653,27.04500184,Umarjan
85.10848926,27.05111725,Tetariya
85.0819841,27.04774337,Karaiya
84.97110699,27.01143126,Raghunathpur
85.0961289,27.05086038,Sihorwa
85.1684619,27.12376462,Sapahi
85.09424661,27.2798421,Ratanpuri
85.17521375,27.05269538,Rampurwa
84.93806842,27.07003336,RampurTokani
85.10092885,27.0851033,Karaiya
85.1225836,27.08503998,Raghunathpur
84.9715684,27.08218422,Prastoka
85.00606483,27.19102644,PiparaSimara
85.14566995,27.20488036,Nijgadh
85.04720695,27.10569168,Manaharwa
84.91906737,27.0595835,Lipanimal
85.18187274,27.07091079,Kolhabi
85.09351848,27.13640599,Karaiya
84.96027091,26.98129564,Raghunathpur
85.12874799,27.12961408,Kakadi
84.96881777,27.12279375,JitpurBhawanipur
85.02275527,27.06548641,Jhitakaiya(Uttar)
84.99647825,27.08839824,Inarwasira
85.08719824,27.10556854,Haraiya
85.0058932,27.11782599,Fatepur
84.9822036,26.98283515,Dharmanagar
85.03523026,27.15270472,Dumarwana
85.0603945,27.06278556,Jhitakaiya(Uttar)
85.04617563,27.05704118,Dohari
84.95384916,27.09596082,Chhatapipra
84.95256852,27.05927646,Buniyad
85.05606807,27.08103017,Bhodaha
84.98108199,27.04029458,Bhatauda
85.22894593,27.18373713,BharatganjSigaul
84.96677205,27.04914968,Prastoka
84.98196718,27.0625413,Banjariya
85.13159388,27.00857404,Khopawa
85.14894487,27.04143706,Avab
85.00740457,27.29506893,Amlekhganj
84.96411647,26.99279652,Purainiya
85.0798921,26.96749773,Prasurmpur
85.08759375,26.95889558,Kabahijabdi
84.9249024,27.03189324,Prasauni
85.07700339,26.86125223,PiparpatiParchrouwa
85.03923168,26.92992131,Hardiya
85.02046439,26.94107011,PipradhiGoth
85.12966017,26.91931842,Dewapur
85.15498207,26.91117046,Bhaganpur
85.06300116,27.01273647,Dahiyar
84.9289352,26.97355244,Chhatawa
85.15270873,26.9944534,Bishunpurwa
85.09875231,26.89767095,Bishunpur
84.89028489,26.98387912,Bishrampur
84.93446568,27.0142305,BhaluyeeArwaliya
85.0248233,26.99700618,Bhagwanpur
84.98892735,26.9545324,Bhaganpur
85.07019626,26.89426946,Benauli
85.0416391,26.86395566,Beldari
84.93123284,26.98890155,Batara
85.04796673,26.99370318,Bariyarpur
84.91306851,26.98217408,Barainiya
85.00414326,26.98868355,Balirampur
84.90978586,27.04187405,Bahuari
85.05127876,26.8934096,Hardiya
85.11888298,26.99583868,PipraBasantapur
85.04949353,26.90618174,Bagahi
85.00818945,26.96374302,Piparpati Jabadi
85.10070092,26.95046851,Amarpatti
85.11369998,26.88252295,Amritgang
85.09842025,26.87289268,Bishunpur
85.07301086,26.94547561,Piparabirta
85.1447932,27.03436383,Bachhanpurwa
84.94811177,27.00349583,Pheta
85.12323285,26.96835627,Pathera
85.00551936,26.91470804,Badaki Fulbariya
85.07537649,26.98252044,Babuain
85.06092353,26.9765346,Patharhati
85.03174788,26.97770963,Patharhati
85.13122268,27.05441504,Bachhanpurwa
85.13267116,27.04396075,n.a. (2)
85.14224935,27.06345388,n.a. (1)
84.80653621,27.52544103,Manahari
84.91888367,27.65832758,Dandakharka
85.2197544,27.56252435,SisneriMahadevsthan
85.2360591,27.42601959,Thingan
85.16532471,27.45669453,Sukaura
85.44743277,27.22906297,Raigaun
85.20905377,27.31825501,ShreepurChhatiwan
84.85235578,27.58741887,Raksirang
85.06766689,27.64555215,Palung
84.97195913,27.40826544,PadamPokhari
85.0939945,27.51243289,Nibuwatar
85.01232326,27.56649307,Namtar
85.02209781,27.37680326,Churiyamai
85.40905117,27.3857156,Betini
84.84753487,27.65900874,Khairang
84.78625193,27.62533201,Kankada
84.93637366,27.57616591,Kalikatar
85.2241804,27.49475554,IpaPanchakanya
85.10397143,27.45210678,Ambhanjyang
85.12294207,27.65493789,Bajrabarahi
84.96490152,27.47884825,Basamadi
85.01392043,27.67507443,Agara
85.15129824,27.3700581,Hurnamadi
85.30406634,27.39154699,Shikharpur
85.36285921,27.32504564,Faparbari
85.30911151,27.25448286,Dhimal
85.04255602,27.50811526,Bhaise
85.12950049,27.54855207,Bhimfedi
85.09500695,27.61065357,Daman
84.89483602,27.42567797,Handikhola
85.03911671,27.4172929,HetaudaN.P.
85.1909111,27.52882085,Kogate
85.17550915,27.5810552,Kulekhani
85.14801388,27.41185758,Makwanpurgadhi
85.15669135,27.6041335,Markhu
84.74744428,27.49389568,Parsa Wildlife Reser
84.90145355,27.6043876,BhartaPundyadevi
85.08393528,27.68244666,TistungDeurali
85.30852779,27.43411269,Manthali
85.10766759,27.36885315,Hatiya
85.21548176,27.61835602,Fakhel
85.17101658,27.64975065,Chitlang
84.97899193,27.63668828,Gogane
85.14841857,27.49186117,Budhichaur
84.89556085,27.52832895,SarikhetPalase
84.84723771,27.12957468,BageshwariTirtrona
84.89581136,27.20145082,Bagbana
84.71120972,27.14703457,Bijbaniya
84.82463226,27.06705338,Bisrampur
84.84922836,27.04251561,SugauliBirta
84.94100824,27.11760591,Chorni
84.68630178,27.12204886,GhoddaudaPipra
84.73654624,27.14388233,JagaranathpurSira
84.71405518,27.03363462,Sabaithawa
84.66965748,27.04952602,Jaimangalapur
84.86819945,27.0306572,Ramgadhawa
84.80631179,27.14221912,KauwaBanKataiya
84.91003669,27.09699799,Lalparsa
84.88505897,27.04317358,ParsauniBirta
84.7319939,27.02583988,Lahawarthakari
84.86603362,27.15223479,Harpur
84.70895648,27.08729743,Langadi
84.91511377,27.07434059,LipaniBirta
84.85535519,27.20879066,MadhubanMathaul
84.70330462,27.20308794,Mahadevpatti
84.79976525,27.11560406,Mahuwan
84.81030145,27.11756568,Deukhana
84.88859222,27.0747246,Maniyari
84.88571951,27.01433645,BirgunjN.P.
84.82107458,27.03507558,Bindabasini
84.73337628,27.11195791,Masihani
84.69201071,27.03647954,Bhisawa
84.71695623,27.07361317,Mudali
84.84512537,27.07734698,Nagardaha
84.76419947,27.14568143,Nichuta
84.86965163,27.1160917,Pancharukhi
84.69301421,27.16902327,Pidariguthi
84.82511884,27.15061701,SakhuwaPrasauni
84.75489054,27.21454759,Sankarsaraiya
84.83699107,27.05392275,BeriyaBirta
84.72225674,27.19191973,Sedhawa
84.76327122,27.05724397,SirsiyaKhalwatola
84.78205159,27.34290218,Royal Chitawan Natio
84.76270278,27.11611629,Auraha
84.84689402,27.10252744,BahauriPidari
84.71932227,27.23274052,Subarnapur
84.7764045,27.17834436,SugauliPartewa
84.75953301,27.08108083,Pokhariya
84.8408311,27.09625425,Nagardaha
84.80592376,27.05557539,Bahuarbamatha
84.73423495,27.16379746,Supauli
84.59670625,27.35616135,Thori
84.90101234,27.12163135,Basadilwa
84.68576932,27.05406987,TulasiBarba
84.86062605,27.07989882,UdayapurDhurmi
84.78571098,27.04881831,BeriyaBirta(Wa.Pu.)
84.75847928,27.03586631,Surjaha
84.7740864,27.05210094,Govindapur
84.93887437,27.16093828,BelwaParsouni
84.77719725,27.08034198,ShivaWorga
84.78937715,27.07337256,BeriyaBirta(Wa.Pu.)
84.74486353,27.06498358,Biranchibarba
84.85652141,27.01909843,Sreesiya(Nau.Ta.Ja.
84.91283682,27.16837786,Birwaguthi
84.83803073,27.02552339,Alau
84.89121385,27.06167444,Bhawanipur
84.67236712,27.08293663,Mirjapur
84.78749613,27.1039152,Lakhanpur
84.79494892,27.15122352,Deukhana
84.69313638,27.07462231,Dhaubini
84.7205976,27.04796578,Bhedihari
84.70059988,27.09788627,Hariharpur
84.81535246,27.20719518,Gadi
84.75458726,27.01454115,Dhore
84.79723711,27.03006039,Amarpatti
84.73156042,27.06146097,HariharpurBirta
84.86877287,27.05160172,Harpatagunj
84.6984898,27.13507485,Janakitala
84.74613922,27.02892551,Mainpur(Pakaha)
84.77588828,27.02916275,ParsauniMatha
84.70980073,27.1301991,GhoddaudaPipra
84.8875984,27.09444115,Bagahi
84.72193747,27.17427317,Jeetpur
84.88262067,27.05241876,Maniyari
84.74398503,27.09612773,Basantapur
84.74451561,27.0448958,Prasurampur
84.82091936,27.09612485,Vauratar
84.78981462,27.21691142,Sonbarsa
84.65563458,27.06050623,Samjhauta
84.79672207,27.00502844,Amarpatti
84.80267097,27.01915941,JhouwaGuthi
84.79963292,27.08463689,Ramnagari
84.67501181,27.29288623,Nirmalbasti
84.69743723,27.10970586,Mikhampur
84.83688242,27.08607596,Gamhariya
85.28593635,26.84656227,RajpurTulsi
85.32402129,26.75507507,Brahmapuri
85.28654165,27.02159043,Pratappur Paltuwa
85.32951834,26.84454138,Gangapipara
85.29596199,26.93809446,Pothiyahi
85.24580941,26.79137723,Bairiya
85.32325784,26.94939662,GarudaBairiya
85.39028478,26.94495385,BahuwaMadanpur
85.32001396,26.81310353,Badharwa
85.2053373,26.77954436,Mathiya
85.34461313,26.87408425,PipraRajbara
85.20593336,26.85346714,NarkatiyaGuthi
85.27710023,26.7781329,GaurN.P.
85.27885903,26.80847691,PipraBhagwanpur
85.33036046,26.7696084,Rajdevi
85.32572952,26.93000359,Gedahiguthi
85.31668572,26.88309313,Mithuawa
85.30116447,26.82756536,Saruatha
85.2131436,26.97483834,ShitalpurBairgania
85.40085678,27.06939126,Bishrampur
85.33945318,27.15880694,Chandranigahapur
85.25822892,26.86608676,Tejapakar
85.32829057,26.83034828,Matsari
85.23869192,27.02629295,Masedawa
85.35492242,27.05174066,Dumariya(Matiauna)
85.30446962,26.76646891,Mudwalawa
85.21506541,26.95176043,Maryadpur
85.33705249,26.94061189,Malahi
85.30943483,26.94567649,Mahamadpur
85.34058478,26.89338569,Madhopur
85.24715427,26.85134593,Lokaha
85.18407372,26.97118654,Tengraha
85.25165011,26.80895329,Akolawa
85.22617569,26.77395608,Auraiya
85.26641727,26.94355711,PrempurGunahi
85.28040737,26.96257669,Bagahi
85.37213876,26.994936,Hadiryapaltuwa
85.34856779,26.97703032,Raghunathpur
85.35934873,26.98569755,Ramoli Bairiya
85.24714012,26.94774294,KarkachKarmaiya
85.24570487,26.76801415,Banjaraha
85.28667357,26.90008111,Khesarhiya
85.27390274,26.90015598,Karuniya
85.21531816,27.00527844,FatuwaHarsaha
85.31221964,27.03918577,SimaraBhawanipur
85.33465582,27.07893299,Santpur(Matiaun)
85.30277168,26.78961327,Hajminiya
85.22780704,26.99664782,Katahariya
85.2222544,26.90817727,Ajagabi
85.25808318,27.01709609,Hathiyahi
85.24496761,26.88552989,IharbariJyutahi
85.40578831,27.15201284,Judibela
85.24278199,27.10152141,Kakanpur
85.2134187,27.05746197,Laximiniya
85.26973523,27.04028823,Laxmipurbelbichawa
85.24913215,26.82733771,Rajpurfarhadawa
85.37622435,26.92679877,GamhariyaParsa
85.30905832,26.84150788,Pacharukhi
85.21840549,26.92788732,Pataura
85.38255079,27.01897949,Ramoli Bairiya
85.3042189,26.99577106,GamhariyaBirta
85.37829277,26.89002322,Gadhi(Bhanawanpur)
85.20834359,27.04597998,FatuwaHarsaha
85.34766127,26.93795757,Bariyarpur
85.27564474,26.83258699,FatuhaMaheshpur
85.22624121,26.80299641,Dumriya(Paroha)
85.23132151,26.85181764,Basantapatti
85.2874359,26.91578003,Dipahi
85.3250107,26.78981569,Basatpur
85.32354305,26.97091346,BasbitiJingadiya
85.33600424,26.85297659,Bhalohiya(Pipra)
85.19985952,26.82902459,Rampurkhap
85.27895436,27.13778547,Rangapur
85.19319,26.90650788,PatharaBudharampur
85.2978821,26.88946561,Sakhuawa
85.33339152,27.00612507,SakhuwaDhamaura
85.45160785,27.14306274,Paurai
85.38897519,26.97415953,Samanpur
85.18556384,26.93773632,Saunaraniya
85.29631378,26.85868004,Bhediyahi
85.35990446,26.90848316,Dharmapur
85.18542391,26.88223244,Sarmujawa
85.24297517,26.99900893,Birtiprastoka
85.23684029,26.97458554,Katahariya
85.28357183,26.93352857,Dharhari
85.32432404,26.90453401,Bisunpurwamanpur
85.1927672,26.80662241,Jowaha(Jokaha)
85.24619701,26.90569381,Inaruwa
85.29969421,26.75771313,Laxmipur(Do)
85.21368811,26.81363702,Jatahara
85.21641603,26.88303316,Pipariya(Paroha)
85.2675334,26.98357542,PiparaPokhariya
85.30958837,26.91568847,Jayanagar
85.37113833,26.95873015,Sangrampur
85.29993586,26.80874379,Jhunkhunwa
85.27804639,26.86523467,JingadawaBelbichwa
85.29316104,26.97267591,Pipariya(Dostiya)
85.19546119,26.99803392,Santapur(Dostiya)
85.2617594,26.91115884,Debahi
85.30958853,26.86676693,Jethrahiya
84.61839954,27.64369415,Birendranagar
84.39925572,27.61210387,Gitanagar
84.60252625,27.58163488,Kathar
84.57440522,27.60479419,Khairahani
84.54924187,27.56779328,Kumroj
84.29868861,27.63012778,Gunjanagar
84.28099225,27.47197735,Gardi
84.21613766,27.58142062,Meghauli
84.52052767,27.54438546,Padampur
84.54389598,27.65006442,Pithuwa
84.50855733,27.62840379,RatnanagarN.P.
84.35673901,27.61741796,Sibanagar
84.58892673,27.72474351,Shaktikhor
84.57334308,27.64659535,Chainpur
84.3417197,27.42557516,MadiKalyanpur
84.25977648,27.61633949,Dibyanagar
84.30648022,27.43412466,Bagauda
84.64619448,27.60098665,Bhandara
84.51037066,27.57952189,Bachhyauli
84.42892819,27.40184249,Ayodhyapuri
84.57413817,27.81435674,ChandiBhanjyang
84.64808209,27.70520388,Siddi
84.44277142,27.65531023,BharatpurN.P.
84.35253746,27.67315675,Mangalpur
84.61967407,27.84902167,Darechok
84.52276274,27.69681286,Jutpani
84.48549992,27.779024,Kabilas
84.74618285,27.69704969,Lothar
84.27642962,27.58577793,Sukranagar
84.32933405,27.5988975,Parbatipur
84.54507322,27.77224699,Dahakhani
84.32932807,27.64249652,Saradanagar
84.30957607,27.57067401,Jagatpur
84.64043963,27.77165713,Kaule
84.36842155,27.63777733,Fulbari
84.33957307,27.51065404,Royal Chitawan Natio
84.36248081,27.5838241,Patihani
84.70178128,27.59942954,Piple
84.68739125,27.65670221,Korak
87.14210143,27.17792043,TiwariBhangyan
87.06418548,27.42653976,Chaukidada
87.15724778,27.07806539,ThuloDumma
87.18658379,27.10825878,SanoDumma
87.1814476,27.24198562,Yangpang
87.16119702,27.20550552,Pyauli
86.95966113,27.10845288,Okhre
87.10460243,27.44061581,Kulunga
87.01185161,27.10686213,Bhulke
87.04568062,27.17320516,Bhojpur
87.08015525,27.20279965,Bhaisipankha
87.12793792,27.11404362,Basteem
87.04712996,27.04467941,Basikhola
86.96696618,27.20667365,Annapurna
87.03920445,27.2006809,Bokhim
87.10564308,27.27486281,Boya
87.14422108,27.14463363,Changre
87.2095589,27.19596352,Charambi
86.94345715,27.23899257,Chhinamakhu
87.02514782,27.12587038,Dalgaun
87.08017728,27.08995825,ManeBhanjyang
86.93111079,27.12906922,Lekharka
87.05640472,27.34054167,Khartimchha
87.16384452,27.34998623,Keurepani
87.05447057,27.3108752,Keemalung
87.08800263,27.24198886,Helauchha
87.12742396,26.99921019,Khairang
87.08677164,27.15728856,Aamtep
86.96637266,27.14461067,Gogane
86.99530215,27.16066269,Kota
